#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
11,Alex Harris,UCSB,29,35.1,6.6,13.8,0.47600000000000003,2.4,5.3,0.45799999999999996,5.4,6.9,0.7859999999999999,2.7,1.9,1.2,3.6,4.8,2.1,0.9,0.1,21.1
12,Adrian Banks,ASU,33,36.9,7.0,14.2,0.496,2.9,6.2,0.475,4.1,5.5,0.732,2.6,1.2,0.8,3.6,4.4,1.8,0.9,0.1,21.1
13,Arizona Reid,HP,32,33.2,8.9,17.5,0.509,0.6,1.8,0.345,2.5,3.8,0.659,2.8,2.8,3.1,6.4,9.5,1.9,1.2,0.5,21.0
14,Kyle Hines,UNCG,29,32.0,8.0,14.5,0.555,0.0,0.2,0.16699999999999998,4.8,7.9,0.6,2.6,2.9,3.4,5.6,9.0,0.9,1.4,2.2,20.9
15,Chris Lofton,UT,31,29.6,6.6,13.8,0.48100000000000004,3.4,8.2,0.419,4.2,5.1,0.8109999999999999,1.6,1.6,1.1,2.0,3.1,1.7,1.5,0.1,20.8
16,Charron Fisher,NU,27,33.5,7.0,15.3,0.456,1.4,3.8,0.359,5.3,6.9,0.768,3.0,2.5,2.8,5.3,8.0,1.1,0.9,0.5,20.6
17,Adam Haluska,UI,31,34.5,6.1,15.0,0.408,2.9,8.0,0.363,5.4,6.2,0.87,1.7,1.7,0.9,3.8,4.6,2.6,1.4,0.3,20.5
18,Caleb Green,ORU,34,34.8,6.1,12.1,0.501,0.2,0.5,0.353,8.2,10.8,0.76,4.0,2.9,2.8,6.5,9.3,2.6,1.4,0.4,20.5
19,Nick Fazekas,UNR,32,30.3,7.8,13.7,0.568,0.9,2.0,0.431,4.0,4.7,0.848,2.0,2.3,3.0,8.1,11.1,1.8,0.8,1.5,20.4
20,Larry Blair,LIB,31,33.0,7.6,17.4,0.441,1.7,5.5,0.302,3.4,4.0,0.847,2.7,2.2,0.8,3.4,4.2,3.3,1.9,0.2,20.4
21,Loren Stokes,HOF,32,37.8,7.2,15.1,0.47600000000000003,0.8,2.4,0.34600000000000003,5.1,7.6,0.6779999999999999,2.7,2.0,1.2,4.4,5.6,3.1,1.2,0.3,20.3
22,Bobby Brown,CSUF,27,34.6,7.0,14.9,0.46799999999999997,3.0,7.6,0.38799999999999996,3.3,4.2,0.789,3.6,2.4,0.6,2.1,2.7,5.1,1.3,0.1,20.2
23,Antoine Agudio,HOF,32,38.3,6.8,14.9,0.46,3.1,7.2,0.433,3.4,4.9,0.6920000000000001,2.3,1.8,1.1,3.0,4.0,2.4,1.1,0.1,20.2
24,Jason Thompson,RU,31,34.1,7.1,13.7,0.52,0.2,0.7,0.273,5.7,7.8,0.7240000000000001,3.0,3.3,3.0,7.1,10.1,2.1,0.7,2.2,20.1
25,Dionte Christmas,TEM,30,34.3,6.4,13.7,0.466,2.9,7.3,0.4,4.3,4.9,0.871,2.4,2.6,0.9,3.3,4.2,2.1,1.4,0.4,20.0
26,Jarrius Jackson,TTU,34,38.0,6.6,15.2,0.434,2.3,5.3,0.436,4.4,5.6,0.789,1.4,1.6,1.0,2.3,3.3,1.8,1.4,0.0,19.9
27,Alando Tucker,UW,36,32.8,7.1,15.1,0.47,1.1,3.4,0.325,4.6,6.9,0.659,1.7,1.2,2.2,3.2,5.4,2.0,0.9,0.3,19.9
28,Brandon Ewing,UW,31,37.0,6.0,13.6,0.44,1.6,5.4,0.299,6.3,7.8,0.805,2.7,2.8,0.8,2.5,3.2,3.1,1.3,0.1,19.9
29,Al Thornton,FSU,35,31.2,7.0,13.1,0.53,1.0,2.3,0.444,4.7,6.0,0.79,2.5,2.7,3.0,4.1,7.2,0.7,1.5,1.1,19.7
30,DaShaun Wood,WRST,33,36.2,6.8,15.5,0.435,1.8,4.8,0.373,4.3,4.9,0.883,2.5,1.8,1.1,4.0,5.1,4.0,1.9,0.2,19.6
31,Martin Coy,BGSU,31,35.9,6.5,16.3,0.395,2.6,7.9,0.332,4.0,5.2,0.775,2.4,2.4,0.7,3.0,3.6,2.3,0.9,0.2,19.5
32,Mark Tyndale,TEM,24,34.2,6.8,12.7,0.539,1.0,2.3,0.429,4.7,6.6,0.711,2.7,2.4,2.1,4.6,6.7,2.8,1.5,0.5,19.4
33,Brandon Heath,SDSU,33,36.9,6.8,16.2,0.42100000000000004,2.6,7.5,0.35200000000000004,3.0,4.1,0.746,3.2,1.6,0.9,3.0,3.8,3.6,1.9,0.1,19.3
34,James Florence,MER,28,33.4,5.8,15.6,0.373,2.0,6.5,0.301,5.6,7.2,0.778,5.0,3.1,0.8,3.3,4.1,3.2,1.7,0.5,19.2
35,Chavis Holmes,VMI,32,25.2,5.9,14.4,0.409,3.4,8.7,0.39,4.1,5.5,0.7440000000000001,2.5,3.0,1.6,1.7,3.3,2.1,2.8,0.3,19.2
36,Rob McKiver,U of H,33,37.5,6.1,16.1,0.37799999999999995,3.5,10.4,0.33799999999999997,3.5,4.8,0.725,3.0,2.1,0.3,2.9,3.2,3.4,1.3,0.0,19.2
37,Stefan Blaszczynski,NSU,24,35.8,6.2,13.6,0.456,1.7,4.9,0.35,5.0,6.5,0.7809999999999999,3.1,3.1,2.5,4.5,7.0,3.2,1.3,0.2,19.2
38,Jared Dudley,BC,30,38.4,6.5,11.6,0.562,1.3,2.9,0.44299999999999995,4.7,6.4,0.743,2.6,2.2,3.0,5.2,8.3,3.0,1.4,0.3,19.0
39,Sean Singletary,UVA,32,33.2,5.3,13.3,0.4,2.5,6.3,0.389,5.9,6.8,0.872,3.1,2.5,1.1,3.5,4.6,4.7,1.2,0.0,19.0
40,Mario Boggan,OSU,34,32.7,7.1,13.1,0.542,0.4,1.7,0.22,4.4,5.8,0.758,2.6,2.9,2.5,4.9,7.4,1.5,1.0,0.9,19.0
41,Demetris Nichols,SU,35,34.8,6.4,14.4,0.447,2.9,6.9,0.41700000000000004,3.2,3.8,0.85,2.2,2.1,1.4,4.0,5.5,1.5,1.4,1.0,18.9
42,Carl Landry,PU,34,30.4,6.4,10.8,0.597,0.1,0.6,0.21100000000000002,5.9,8.1,0.726,3.0,2.9,3.0,4.4,7.3,1.2,1.2,0.9,18.9
43,Tre Kelley,USC,29,36.7,6.8,15.7,0.436,1.9,5.4,0.35,3.3,4.1,0.8,2.9,2.3,0.4,2.1,2.6,5.1,0.9,0.2,18.9
44,Quin Humphrey,YSU,31,35.6,6.1,14.1,0.433,2.1,5.5,0.37799999999999995,4.5,5.9,0.775,2.7,1.5,1.5,5.6,7.1,3.0,1.4,0.3,18.8
45,Jamar Wilson,ALB,33,36.3,6.3,13.9,0.45399999999999996,1.4,3.5,0.39299999999999996,4.7,6.3,0.746,3.6,2.1,1.6,4.6,6.2,4.8,1.2,0.4,18.8
46,Aaron Nixon,LBSU,32,33.0,6.2,15.0,0.413,2.5,6.4,0.39299999999999996,3.9,5.2,0.747,2.7,2.6,1.1,3.8,4.9,3.1,1.3,0.3,18.8
47,Giordan Watson,CMU,31,34.5,6.0,14.7,0.409,2.1,5.4,0.386,4.7,5.7,0.82,3.8,2.5,0.6,2.5,3.1,4.2,1.6,0.2,18.8
48,Chris Oliver,RU,30,36.6,7.3,15.1,0.48700000000000004,0.5,2.1,0.258,3.6,4.8,0.748,3.1,1.8,3.2,5.1,8.3,2.1,1.9,1.3,18.8
49,Andre Harris,FDU,30,36.6,7.6,15.4,0.49,0.3,1.1,0.312,3.3,4.8,0.6829999999999999,2.7,2.8,2.5,5.0,7.5,1.4,1.4,1.2,18.8
50,Stefon Jackson,UTEP,31,32.0,6.3,13.6,0.46,1.0,3.1,0.32,5.1,7.1,0.726,2.2,2.8,2.5,3.8,6.4,1.5,1.5,0.1,18.6
51,Aleks Maric,UNL,30,28.7,6.8,12.0,0.565,0.1,0.3,0.3,4.9,7.2,0.6809999999999999,3.2,2.7,2.5,6.2,8.7,0.8,0.5,1.1,18.5
52,Marcelus Kemp,UNR,34,31.1,6.5,14.1,0.462,2.5,6.1,0.406,3.0,3.8,0.805,2.9,2.2,1.1,3.6,4.6,2.4,0.7,0.2,18.5
53,Brian Roberts,DAY,31,35.6,5.8,12.4,0.465,2.6,5.7,0.461,4.3,4.8,0.899,2.3,1.9,0.2,2.7,2.9,2.7,0.7,0.2,18.5
54,Tyler Hansbrough,UNC,38,29.9,6.0,11.4,0.524,0.0,0.1,0.25,6.4,8.3,0.768,2.0,2.4,3.1,4.8,7.9,1.2,1.1,0.4,18.4
55,J.R. Reynolds,UVA,32,32.2,5.7,13.2,0.429,1.9,5.2,0.369,5.1,6.2,0.8320000000000001,3.0,2.7,1.0,3.0,4.0,3.7,0.9,0.1,18.4
56,Carlos Mugabo,FAU,27,31.2,7.4,12.4,0.597,0.0,0.0,0.0,3.6,5.9,0.6,2.1,2.8,2.6,6.8,9.4,1.0,1.1,0.2,18.4
57,Nick Aldridge,WCU,30,32.5,6.8,14.7,0.461,0.3,1.2,0.243,4.4,7.0,0.63,2.7,2.7,2.6,4.4,7.0,1.7,1.7,0.3,18.3
58,Mark Zoller,PENN,31,31.3,6.6,11.9,0.5579999999999999,1.3,3.5,0.376,3.6,4.6,0.7829999999999999,2.7,3.5,1.9,5.6,7.5,2.8,1.8,0.4,18.2
59,Drew Neitzel,MSU,35,35.7,5.7,13.3,0.426,3.3,7.9,0.41200000000000003,3.5,4.0,0.879,2.3,1.2,0.1,2.7,2.8,4.3,0.8,0.3,18.1
60,Brad Jones,UW,30,37.0,5.2,13.2,0.396,1.1,3.4,0.311,6.6,8.4,0.7829999999999999,4.3,3.0,1.3,3.8,5.1,4.5,1.5,0.1,18.1
61,Herb Courtney,UD,31,36.7,6.2,14.5,0.424,1.3,4.2,0.318,4.5,6.3,0.7090000000000001,2.8,2.8,1.7,6.3,8.0,1.3,1.5,1.7,18.1
62,Keoni Watson,U of I,30,31.4,6.4,14.5,0.439,2.3,5.8,0.405,3.0,3.9,0.778,3.3,2.7,0.5,2.5,3.0,2.2,1.2,0.0,18.1
63,Randall Gulina,SU,32,33.3,5.8,12.5,0.46,2.5,6.7,0.374,4.1,5.1,0.799,1.6,1.9,0.9,2.4,3.4,1.2,0.8,0.0,18.1
64,Brandon Cotton,UDM,30,33.0,6.9,14.5,0.474,1.4,3.6,0.385,2.9,4.3,0.677,2.1,1.0,0.4,1.4,1.8,1.8,0.9,0.0,18.1
65,Herbert Hill,PROV,31,31.9,7.7,12.1,0.64,0.0,0.0,0.0,2.6,4.3,0.602,2.9,2.9,3.3,5.6,8.8,1.5,1.0,2.9,18.1
66,Acie Law,TAMU,34,33.9,6.4,12.7,0.5,1.1,2.4,0.45799999999999996,4.2,5.4,0.778,2.6,2.4,0.2,3.1,3.3,5.0,1.1,0.0,18.1
67,Courtney Pigram,ETSU,34,33.6,6.4,15.7,0.40700000000000003,2.5,7.0,0.361,2.7,4.0,0.6809999999999999,3.2,1.9,0.9,3.1,4.0,3.7,2.6,0.1,18.1
68,Derek Raivio,GU,34,36.2,5.6,12.3,0.45299999999999996,2.5,6.1,0.409,4.4,4.5,0.961,1.8,1.6,0.6,2.5,3.1,2.6,1.5,0.0,18.0
69,Rashad West,HU,31,31.0,5.2,13.1,0.395,2.3,5.9,0.39299999999999996,5.1,6.4,0.8029999999999999,3.5,2.5,1.0,2.6,3.6,2.6,1.9,0.0,17.8
70,Aaron Brooks,UO,35,36.8,6.1,13.2,0.46,2.3,5.7,0.40399999999999997,3.3,3.9,0.846,2.5,2.5,0.9,3.4,4.3,4.3,1.4,0.2,17.7
71,Nate Funk,CU,33,34.5,6.1,12.8,0.478,1.7,4.6,0.364,3.8,4.4,0.863,2.2,1.5,0.8,2.7,3.5,3.0,1.2,0.1,17.7
72,Belton Rivers,TTU,31,33.3,5.6,14.3,0.39399999999999996,2.8,7.9,0.35200000000000004,3.7,4.9,0.745,2.9,2.4,0.7,2.9,3.7,2.6,1.1,0.1,17.7
73,Glen Davis,LSU,29,35.0,6.1,12.7,0.484,0.6,1.7,0.34700000000000003,4.8,6.7,0.713,2.8,2.3,3.9,6.6,10.4,2.3,1.1,1.0,17.7
74,De'Angelo Alexander,CHAR,30,35.0,5.9,14.8,0.4,2.6,7.8,0.335,3.2,4.1,0.787,2.0,2.2,3.0,4.2,7.2,1.8,1.3,0.2,17.6
75,Tyrese Rice,BC,33,36.6,5.6,12.2,0.45799999999999996,1.8,5.5,0.322,4.6,5.8,0.795,3.3,1.7,0.9,2.5,3.4,5.4,1.2,0.3,17.6
76,Will Whittington,MAR,34,37.4,5.3,13.1,0.401,4.0,10.1,0.397,3.0,3.8,0.797,1.7,2.3,0.9,2.5,3.3,1.7,1.0,0.1,17.6
77,David Dees,LA,27,35.4,5.6,14.0,0.401,0.9,3.7,0.253,5.3,6.8,0.7829999999999999,2.3,2.0,1.9,3.5,5.4,2.8,1.0,0.3,17.5
78,Jeremy Wise,USM,31,33.4,5.7,14.2,0.401,1.7,4.8,0.358,4.4,5.3,0.8340000000000001,3.7,2.9,0.4,3.0,3.4,3.0,0.9,0.3,17.5
79,Nick Young,USC,37,33.1,6.4,12.3,0.524,1.2,2.7,0.44,3.4,4.3,0.7859999999999999,2.4,2.5,1.2,3.4,4.6,1.4,0.7,0.3,17.4
80,Will Daniels,URI,33,28.2,5.5,11.1,0.49,1.5,3.7,0.418,5.0,6.5,0.763,2.4,2.7,1.6,4.0,5.6,1.5,0.8,0.6,17.4
81,Zabian Dowdell,VT,34,33.7,5.8,12.5,0.462,1.3,3.4,0.386,4.5,5.6,0.8059999999999999,2.0,1.5,0.8,2.8,3.6,3.1,2.1,0.2,17.4
82,Curtis Sumpter,VILL,32,30.5,5.7,12.7,0.447,1.6,4.4,0.366,4.4,5.4,0.805,2.2,3.0,2.6,4.6,7.2,0.9,0.9,0.9,17.4
83,Tywain McKee,CSU,32,34.0,5.6,14.0,0.401,1.8,5.5,0.316,4.4,5.7,0.769,3.1,2.6,1.8,2.6,4.3,3.1,2.0,0.2,17.4
84,Keena Young,BYU,34,28.9,6.9,12.8,0.5429999999999999,0.0,0.0,0.0,3.5,4.3,0.8029999999999999,2.2,2.4,2.3,4.2,6.6,1.5,0.4,0.1,17.4
85,JamesOn Curry,OSU,35,37.0,5.8,12.8,0.45,2.5,6.1,0.409,3.3,4.1,0.7929999999999999,3.0,2.2,0.4,2.9,3.2,3.7,1.2,0.3,17.3
86,Courtney Lee,WKU,30,30.6,6.2,13.2,0.47200000000000003,1.9,4.7,0.401,3.0,3.6,0.8320000000000001,2.8,2.6,1.5,3.1,4.6,1.9,1.5,0.8,17.3
87,Anthony Fisher,TTU,31,34.7,5.0,12.1,0.41700000000000004,2.0,5.8,0.337,5.3,6.6,0.804,2.5,2.4,0.7,3.2,3.9,4.2,1.0,0.1,17.3
88,Jonathan Rodriguez,CAM,31,33.2,5.9,12.7,0.46799999999999997,0.6,2.2,0.29,4.8,6.7,0.708,2.6,2.3,2.5,6.3,8.8,3.0,1.5,1.1,17.3
89,Richard Roby,CU,27,32.1,5.9,15.3,0.38299999999999995,1.4,5.1,0.268,4.2,5.7,0.7340000000000001,3.4,2.0,1.8,3.3,5.1,2.2,1.2,0.4,17.3
90,Jared Jordan,MAR,33,37.9,6.0,14.1,0.425,1.7,5.7,0.298,3.5,5.1,0.69,3.3,1.6,1.4,4.5,5.9,8.7,1.4,0.1,17.2
91,Tristan Blackwood,CCSU,34,36.6,5.4,13.6,0.392,3.6,9.2,0.389,2.9,3.1,0.924,3.1,1.9,0.8,1.7,2.5,4.1,1.2,0.0,17.1
92,Ross Mouton,LA,30,32.6,6.3,15.3,0.414,2.3,6.2,0.364,2.2,3.0,0.725,2.2,2.1,1.4,3.1,4.5,1.5,0.6,0.2,17.1
93,Cartier Martin,KSU,35,27.5,5.6,12.2,0.46,2.2,5.8,0.386,3.6,4.5,0.799,1.7,2.7,2.0,2.5,4.4,1.3,0.7,0.2,17.1
94,Russell Carter,ND,32,30.4,6.0,13.8,0.431,2.6,6.7,0.39399999999999996,2.5,3.5,0.7140000000000001,2.2,2.2,1.2,3.7,4.9,1.8,1.6,0.3,17.1
95,Blake Schilb,L-IL,31,33.4,5.8,12.7,0.45299999999999996,1.7,4.8,0.35600000000000004,3.8,4.4,0.8540000000000001,3.3,1.7,1.2,4.0,5.2,4.0,1.3,0.6,17.0
96,Courtney Bradley,JSU,30,32.7,6.2,13.5,0.462,1.1,3.1,0.348,3.5,4.5,0.7759999999999999,2.9,3.1,2.5,4.5,7.0,1.2,1.4,0.2,17.0
97,Derrick Byars,VU,34,31.4,6.1,13.3,0.457,2.3,6.2,0.373,2.5,3.6,0.711,2.4,2.4,1.6,3.3,4.9,3.4,1.4,0.1,17.0
98,Kyle Visser,WF,31,29.0,6.1,10.4,0.584,0.0,0.1,0.0,4.8,7.5,0.644,2.0,2.5,2.9,4.5,7.4,0.6,0.7,1.4,17.0
99,Keith Simmons,HC,34,35.6,5.6,11.2,0.49700000000000005,1.5,4.3,0.349,4.3,5.6,0.767,1.8,2.3,2.3,3.4,5.8,1.9,2.3,0.7,16.9
100,Quinton Day,UMKC,32,36.9,5.7,14.2,0.39899999999999997,2.9,7.6,0.38,2.7,3.4,0.789,3.4,1.6,0.4,3.1,3.5,4.1,1.7,0.0,16.9
101,Matt Webster,UE,31,27.9,4.8,9.6,0.502,0.6,1.2,0.486,6.7,9.1,0.7340000000000001,3.1,3.2,1.6,3.7,5.4,2.1,0.7,0.2,16.9
102,Matt Lojeski,UH,31,34.9,6.2,11.5,0.542,1.4,3.7,0.379,3.0,3.7,0.81,3.0,2.0,1.5,4.2,5.7,4.5,1.7,0.7,16.9
103,David Schroeder,ISU,30,36.4,5.7,13.0,0.44,2.7,6.3,0.426,2.9,3.8,0.7609999999999999,2.0,2.1,0.7,4.7,5.5,1.5,1.5,0.1,16.9
104,Greg Sprink,USNA,30,34.2,5.2,11.5,0.45399999999999996,2.2,5.8,0.379,4.2,4.9,0.8640000000000001,2.4,2.9,1.0,3.7,4.8,2.4,0.9,0.0,16.9
105,Luke Nevill,U of U,29,31.3,6.3,9.8,0.639,0.0,0.0,0.0,4.3,5.9,0.741,2.2,2.6,2.5,5.2,7.7,1.6,0.4,1.1,16.9
106,Arron Afflalo,UCLA,36,33.1,5.8,12.6,0.462,2.4,6.4,0.38,2.8,3.5,0.802,1.8,1.8,0.4,2.4,2.8,1.9,0.6,0.2,16.9
107,A.J. Graves,BU,35,35.7,5.0,13.3,0.375,2.8,7.9,0.354,4.1,4.4,0.948,1.7,1.6,0.4,1.9,2.3,2.4,1.5,0.1,16.9
108,Jarell Brown,USMA,31,28.0,5.8,13.8,0.418,2.8,6.9,0.40700000000000003,2.5,2.9,0.857,1.4,1.2,0.5,1.9,2.4,1.5,0.8,0.0,16.9
109,A.J. Jackson,RMU,28,35.4,6.2,13.2,0.466,1.5,4.2,0.35,3.0,3.6,0.85,2.0,2.6,2.0,5.8,7.8,1.2,0.7,1.0,16.9
110,Brandon Costner,NCST,36,34.4,5.4,11.3,0.474,1.7,4.5,0.379,4.4,6.1,0.721,3.1,2.9,1.5,5.8,7.3,1.8,0.8,0.7,16.8
111,Jason Smith,CSU,30,30.2,5.8,10.1,0.579,0.0,0.1,0.0,5.1,6.7,0.77,3.4,3.1,3.3,6.9,10.1,1.9,0.5,1.6,16.8
112,Javier Mojica,CCSU,34,36.3,6.0,13.4,0.44799999999999995,2.1,5.1,0.406,2.7,3.6,0.754,2.6,2.4,1.9,5.2,7.1,3.2,1.5,0.2,16.8
113,Steven Rush,NC A&T,31,26.5,5.1,12.2,0.414,3.7,9.3,0.401,2.9,3.4,0.858,1.6,1.6,0.3,2.0,2.3,1.3,0.6,0.0,16.8
114,Jack McClinton,UM,31,31.5,5.3,13.0,0.40399999999999997,2.9,6.7,0.44,3.3,3.7,0.895,2.4,2.3,0.5,2.0,2.5,2.1,0.7,0.0,16.7
115,Maurice Sumter,LONG,31,35.8,6.5,13.7,0.47100000000000003,1.2,2.7,0.429,2.6,3.7,0.7040000000000001,2.5,2.1,1.1,4.7,5.8,2.6,2.2,1.5,16.7
116,Ahmad Nivins,SJU,31,34.9,5.7,9.0,0.631,0.0,0.0,0.0,5.3,7.8,0.6779999999999999,2.5,2.9,3.4,4.2,7.6,0.4,1.0,1.0,16.6
117,Martin Zeno,TTU,34,35.6,5.5,11.1,0.495,0.4,0.9,0.43799999999999994,5.2,6.6,0.7909999999999999,2.7,1.8,1.2,4.1,5.3,3.2,1.3,0.3,16.6
118,Matt Murrer,VMI,31,27.7,6.3,12.5,0.505,2.0,6.5,0.312,2.0,2.6,0.762,1.3,3.4,2.0,3.8,5.8,1.0,0.9,1.9,16.6
119,Marcus E. Williams,U of A,30,32.9,6.5,13.2,0.494,0.8,2.7,0.287,2.7,3.9,0.695,2.7,2.2,2.1,4.6,6.7,2.2,1.1,0.8,16.6
120,Brian Laing,SHU,29,36.3,6.4,13.9,0.46299999999999997,0.7,2.3,0.318,3.0,3.9,0.7609999999999999,2.0,2.6,2.3,4.4,6.7,2.1,1.7,0.5,16.5
121,Eugene Harvey,SHU,29,35.4,5.7,12.3,0.465,0.4,1.3,0.308,4.7,5.6,0.8390000000000001,3.1,2.5,1.6,1.7,3.2,4.2,1.7,0.0,16.5
122,Tony Murphy,NSU,30,35.1,5.7,13.9,0.40700000000000003,2.6,6.9,0.382,2.5,3.2,0.7809999999999999,2.9,1.1,0.8,3.0,3.8,1.4,1.0,0.1,16.5
123,Matthew Knight,LMU,28,32.6,6.2,12.8,0.483,0.0,0.2,0.2,4.1,5.9,0.687,1.4,2.0,2.6,5.1,7.7,1.1,1.1,0.4,16.5
124,Robert Hines,SFC,31,35.1,5.6,14.8,0.382,0.9,3.4,0.264,4.3,5.6,0.763,3.8,2.6,2.3,3.6,5.9,2.4,1.0,0.6,16.5
125,"Ruben Boykin, Jr.",NAU,30,31.8,6.1,11.8,0.516,0.6,1.5,0.43200000000000005,3.7,4.8,0.769,2.5,2.7,2.5,6.5,8.9,3.1,0.8,0.5,16.4
126,Ed Tyson,UMES,31,36.1,5.6,14.8,0.38,1.8,5.8,0.317,3.5,5.0,0.701,2.8,2.5,1.5,2.7,4.3,1.7,1.0,0.0,16.4
127,Jose Olivero,LU,31,32.5,5.0,12.9,0.385,1.5,5.2,0.287,5.0,6.6,0.755,2.9,2.9,0.8,2.6,3.4,2.3,1.2,0.0,16.4
128,Andre' Ratliff,GSU,24,35.5,5.2,14.5,0.363,3.1,8.6,0.364,2.8,4.0,0.688,3.4,1.7,0.3,1.8,2.2,3.9,0.9,0.1,16.4
129,Dustin Salisbery,TEM,30,33.1,5.6,13.3,0.425,1.9,5.3,0.354,3.2,4.8,0.6779999999999999,2.9,3.5,1.2,3.8,5.0,2.4,1.6,0.4,16.4
130,Robert Mitchell,DUQ,28,26.8,6.1,13.6,0.451,1.6,3.9,0.4,2.5,3.4,0.7290000000000001,1.8,2.4,2.3,3.1,5.4,1.4,0.8,0.6,16.4
131,Geary Claxton,PSU,26,34.0,5.6,13.2,0.42700000000000005,0.8,2.6,0.324,4.3,6.4,0.665,2.4,3.0,3.2,4.8,8.0,1.8,1.1,0.7,16.3
132,Ryan Anderson,Cal,33,33.2,5.7,12.0,0.47600000000000003,1.8,4.6,0.382,3.1,3.9,0.7979999999999999,1.4,2.8,2.4,5.8,8.2,0.5,0.7,0.5,16.3
133,Clif Brown,NU,33,33.7,5.9,14.5,0.40399999999999997,1.7,4.8,0.35700000000000004,2.9,3.8,0.748,2.3,2.4,3.5,6.2,9.7,0.8,0.8,0.3,16.3
134,Michael Haddix,SC,29,30.1,6.4,11.3,0.565,0.0,0.0,0.0,3.5,5.1,0.682,1.6,2.7,2.8,4.6,7.4,0.8,0.7,0.7,16.3
135,Keston Roberts,YSU,31,33.8,6.2,14.6,0.426,1.5,4.5,0.324,2.4,2.8,0.83,2.4,2.0,0.9,2.5,3.4,1.7,0.8,0.4,16.3
136,James Williams,LIU,29,34.9,5.2,13.8,0.376,2.6,7.5,0.349,3.3,3.9,0.841,2.8,2.3,0.6,2.1,2.7,1.9,0.6,0.0,16.2
137,Ken Tutt,ORU,34,35.6,5.4,13.2,0.41100000000000003,2.5,6.4,0.387,2.9,4.0,0.733,2.8,1.7,0.4,2.2,2.5,2.5,1.0,0.1,16.2
138,Donte Gennie,GSU,31,33.9,5.8,13.0,0.449,2.6,6.2,0.429,1.9,2.7,0.6990000000000001,2.3,1.7,0.6,2.2,2.8,2.6,1.3,0.0,16.2
139,Andre Calvin,DU,32,32.6,6.5,12.7,0.514,0.5,1.6,0.327,2.7,3.9,0.675,1.7,1.6,2.5,3.6,6.1,0.8,0.7,0.2,16.2
140,Dontaye Draper,C of C,33,35.9,5.0,12.3,0.405,2.8,7.2,0.384,3.4,4.6,0.7390000000000001,3.4,2.2,0.6,3.5,4.1,5.3,1.7,0.3,16.2
141,Clarence Sanders,UM,34,31.1,6.1,14.3,0.423,2.8,7.7,0.365,1.2,1.5,0.784,1.4,1.7,0.9,1.6,2.5,1.5,1.2,0.4,16.1
142,Kenny Hasbrouck,SC,32,30.6,5.7,12.0,0.47700000000000004,1.3,3.5,0.366,3.4,4.3,0.7879999999999999,2.6,2.4,0.7,1.9,2.6,2.6,1.6,0.1,16.1
143,Tim Pollitz,MU,33,35.3,7.1,12.4,0.574,0.1,0.1,0.667,1.8,2.8,0.6559999999999999,2.8,2.2,1.9,3.7,5.6,1.7,1.0,0.6,16.1
144,Randolph Morris,UK,34,27.6,5.9,10.0,0.5920000000000001,0.0,0.0,0.0,4.2,6.1,0.6829999999999999,2.2,2.4,2.0,5.8,7.8,1.1,0.8,2.1,16.1
