#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
11,David Holston,CSU,28,33.3,7.2,16.8,0.43,4.6,11.5,0.40399999999999997,4.0,4.7,0.848,3.9,2.2,0.9,2.2,3.1,5.1,2.1,0.1,23.1
12,Antoine Agudio,HOF,27,39.1,7.7,17.8,0.431,3.1,7.6,0.41,4.2,5.4,0.7759999999999999,3.6,1.8,0.6,3.4,3.9,2.9,1.1,0.0,22.7
13,Tyler Hansbrough,UNC,39,33.0,7.4,13.7,0.54,0.0,0.2,0.0,7.8,9.7,0.8059999999999999,2.1,2.4,3.9,6.4,10.2,0.9,1.5,0.4,22.6
14,Jaycee Carroll,USU,35,37.3,7.6,14.5,0.526,3.3,6.5,0.498,3.9,4.3,0.919,2.0,1.9,1.6,4.4,6.0,2.2,0.9,0.2,22.4
15,Greg Sprink,USNA,30,34.5,6.3,17.4,0.361,2.5,8.5,0.299,6.6,7.7,0.857,3.4,3.5,1.4,4.9,6.3,2.8,1.3,0.2,21.7
16,DeMario Anderson,QU,28,33.0,7.9,17.6,0.447,1.2,3.4,0.37200000000000005,4.7,5.9,0.805,4.1,2.9,1.0,5.4,6.5,3.2,1.5,0.4,21.7
17,George Hill,IUPUI,32,36.8,6.9,12.6,0.545,1.5,3.4,0.45,6.2,7.7,0.812,2.9,2.8,1.5,5.2,6.8,4.3,1.8,0.4,21.5
18,Donovan Morris,LBSU,31,37.5,6.5,14.1,0.461,2.4,5.8,0.41700000000000004,5.7,6.7,0.847,3.4,1.3,0.9,4.3,5.2,2.3,0.8,0.3,21.2
19,Ryan Anderson,Cal,33,32.8,7.0,14.2,0.491,1.9,4.7,0.413,5.2,6.0,0.8690000000000001,2.2,2.2,3.0,6.9,10.0,1.4,0.4,0.5,21.1
20,Robert Vaden,UAB,33,35.5,6.7,16.3,0.408,4.3,10.8,0.4,3.4,4.0,0.863,2.9,2.0,0.4,3.1,3.5,2.6,1.0,0.2,21.1
21,Tyrese Rice,BC,30,38.1,6.7,15.4,0.433,2.1,6.0,0.358,5.5,6.5,0.846,3.4,2.2,0.4,2.9,3.3,5.0,1.6,0.2,21.0
22,Eric Gordon,IU,32,34.7,5.8,13.3,0.433,2.2,6.5,0.337,7.2,8.7,0.8340000000000001,3.6,2.2,0.7,2.5,3.2,2.4,1.3,0.6,20.9
23,Jonathan Rodriguez,CAM,30,35.0,6.7,13.8,0.488,0.5,1.7,0.275,6.9,9.1,0.765,3.6,2.4,3.1,7.0,10.1,2.5,1.6,0.6,20.9
24,Jermaine Taylor,UCF,31,33.5,7.5,16.2,0.461,2.5,6.9,0.36700000000000005,3.4,4.3,0.795,2.5,2.1,1.7,3.0,4.7,1.7,1.1,0.3,20.8
25,Manny Ubilla,FDU,28,38.4,6.4,14.6,0.435,3.3,7.8,0.429,4.8,5.8,0.816,3.8,2.2,0.6,4.2,4.8,4.9,1.5,0.3,20.8
26,O.J. Mayo,USC,33,36.8,7.2,16.2,0.442,2.7,6.5,0.409,3.7,4.6,0.8029999999999999,3.5,2.4,1.1,3.5,4.5,3.3,1.5,0.4,20.7
27,Ben Woodside,NDSU,29,36.6,6.3,13.7,0.461,2.1,5.4,0.397,5.9,7.1,0.83,3.1,2.2,0.3,2.4,2.7,5.1,1.5,0.1,20.7
28,Geoff Payne,SUU,30,35.7,7.3,12.9,0.5670000000000001,0.0,0.1,0.0,6.0,8.7,0.69,3.0,2.7,2.7,4.1,6.8,2.3,1.8,0.4,20.6
29,Dior Lowhorn,USF,31,36.6,8.1,15.8,0.513,0.3,1.1,0.257,4.0,5.6,0.7070000000000001,3.0,1.6,2.9,4.5,7.4,0.7,0.5,0.9,20.5
30,Jason Thompson,RU,34,34.6,8.1,14.4,0.561,0.3,1.0,0.324,3.9,6.7,0.581,2.9,2.9,3.4,8.7,12.1,2.7,1.1,2.6,20.4
31,Luke Harangody,ND,33,29.0,7.8,15.7,0.5,0.1,0.3,0.33299999999999996,4.6,6.0,0.763,2.3,2.6,3.5,7.1,10.6,1.7,0.8,0.9,20.4
32,Courtney Lee,WKU,36,30.0,7.2,15.1,0.47700000000000004,1.9,4.8,0.397,4.1,5.0,0.8220000000000001,2.3,2.4,1.3,3.5,4.9,2.1,1.8,0.8,20.4
33,Shan Foster,VU,34,33.7,7.1,13.6,0.523,3.9,8.4,0.469,2.1,2.8,0.76,1.7,1.9,1.1,3.8,4.9,1.7,1.1,0.2,20.2
34,Alex Harris,UCSB,31,32.4,6.0,14.0,0.43,2.4,5.7,0.41600000000000004,5.8,7.2,0.812,2.6,2.2,1.0,2.7,3.7,1.7,1.1,0.2,20.2
35,Josh Akognon,CSUF,32,31.7,6.6,14.8,0.449,3.6,9.2,0.39299999999999996,3.3,3.7,0.899,1.7,2.2,0.6,2.8,3.3,1.5,1.4,0.1,20.2
36,Ed Tyson,UMES,32,36.8,6.8,18.3,0.373,2.3,7.1,0.32299999999999995,4.2,5.5,0.763,3.2,2.9,1.8,1.5,3.3,1.4,1.7,0.0,20.1
37,Marcelus Kemp,UNR,33,32.1,6.7,15.0,0.449,2.1,5.6,0.38,4.4,5.1,0.863,2.5,1.9,1.3,4.1,5.4,3.3,0.7,0.3,20.0
38,Sean Singletary,UVA,33,34.0,6.2,14.4,0.426,1.8,4.8,0.36700000000000005,5.7,6.7,0.851,3.9,2.7,0.8,3.1,3.8,6.1,1.8,0.0,19.8
39,Jerryd Bayless,U of A,30,35.7,5.8,12.6,0.45799999999999996,2.0,4.8,0.41,6.2,7.4,0.8390000000000001,3.0,2.2,0.4,2.3,2.7,4.0,1.0,0.1,19.7
40,Dionte Christmas,TEM,34,37.2,6.2,14.1,0.439,3.1,8.3,0.369,4.3,5.6,0.772,2.8,2.6,1.3,4.7,5.9,2.5,1.4,0.2,19.7
41,Demetric Bennett,USA,33,34.8,6.5,13.4,0.48100000000000004,2.7,6.7,0.405,4.0,4.8,0.836,2.5,1.2,1.4,4.5,5.8,2.5,1.3,0.1,19.7
42,Marcus Thornton,LSU,31,33.6,6.8,15.7,0.436,2.9,7.7,0.377,3.0,3.7,0.8170000000000001,2.2,2.0,2.0,3.6,5.6,1.4,1.4,0.3,19.6
43,Reggie Larry,BSU,34,34.3,7.2,13.4,0.536,1.1,2.5,0.43,4.0,6.3,0.638,2.6,2.0,2.5,6.7,9.2,1.8,1.4,1.0,19.4
44,Gary Forbes,UMass,36,33.7,6.5,15.9,0.40700000000000003,1.6,5.4,0.292,4.9,6.8,0.72,3.2,2.4,1.8,5.7,7.5,3.0,1.1,0.7,19.4
45,Jon Goode,UDM,26,34.4,6.6,14.5,0.452,3.0,6.8,0.446,3.1,4.0,0.7859999999999999,2.9,2.2,0.6,2.3,2.9,2.7,0.9,0.0,19.3
46,Brook Lopez,SU,27,30.7,6.8,14.6,0.46799999999999997,0.0,0.2,0.0,5.7,7.2,0.789,2.1,2.4,2.9,5.3,8.2,1.4,0.6,2.1,19.3
47,Brett Winkelman,NDSU,29,31.8,6.7,12.9,0.516,1.0,2.2,0.43799999999999994,5.0,6.1,0.818,2.9,2.8,2.4,5.9,8.3,2.1,1.0,0.4,19.2
48,D.J. Augustin,UT,38,37.3,6.4,14.5,0.439,1.9,5.1,0.381,4.6,5.8,0.7829999999999999,2.8,1.6,0.5,2.4,2.9,5.8,1.2,0.0,19.2
49,Kyle Hines,UNCG,31,32.3,7.6,13.6,0.556,0.0,0.3,0.125,4.0,6.4,0.628,3.3,2.8,3.9,5.1,9.1,1.4,1.8,3.1,19.2
50,Roy Bright,DESU,28,36.2,7.0,16.4,0.426,2.8,7.9,0.355,2.4,3.0,0.807,1.4,2.6,1.3,4.0,5.3,0.6,0.7,0.6,19.1
51,Marqus Blakely,UVM,29,34.0,6.8,12.4,0.55,0.0,0.2,0.16699999999999998,5.3,9.3,0.565,2.5,2.8,3.8,7.2,11.0,2.3,2.0,2.7,19.0
52,James Florence,MER,28,32.0,6.4,18.1,0.353,2.4,8.6,0.27699999999999997,3.8,5.7,0.662,3.8,3.4,0.5,3.6,4.1,3.0,1.8,0.2,19.0
53,Jeremy Wise,USM,33,34.5,5.7,13.6,0.42100000000000004,1.2,3.9,0.318,6.0,7.3,0.818,3.4,2.9,0.5,2.6,3.1,4.2,1.2,0.4,18.7
54,Leemire Goldwire,CHAR,34,33.2,5.7,15.3,0.373,3.8,10.9,0.345,3.5,4.3,0.8079999999999999,2.4,2.7,1.1,3.3,4.4,1.7,2.1,0.1,18.6
55,Will Daniels,URI,33,28.5,6.9,13.8,0.501,1.4,3.8,0.36,3.5,5.0,0.691,2.4,3.1,2.1,4.5,6.5,1.1,1.0,0.9,18.6
56,Brian Laing,SHU,32,38.3,6.8,15.0,0.455,1.2,3.1,0.374,3.8,4.8,0.8029999999999999,2.4,2.8,1.9,5.0,6.9,2.0,1.6,0.5,18.6
57,Gerald Brown,L-MD,33,31.4,5.4,13.7,0.39299999999999996,2.0,5.8,0.35100000000000003,5.8,7.3,0.792,2.9,3.5,1.5,3.4,4.8,1.9,1.6,0.2,18.6
58,Sean Baptiste,FDU,25,36.8,6.0,12.7,0.47600000000000003,1.2,3.5,0.35600000000000004,5.2,6.8,0.763,1.7,2.7,2.5,3.8,6.3,1.4,1.0,0.2,18.5
59,Brian Roberts,DAY,34,34.7,6.1,12.9,0.47600000000000003,2.9,6.5,0.455,3.3,3.8,0.86,2.8,1.8,0.2,2.6,2.8,3.4,0.4,0.1,18.4
60,Garrison Carr,AU,33,35.7,5.8,13.6,0.425,4.1,9.1,0.452,2.8,3.1,0.892,2.2,1.8,0.7,2.7,3.4,1.7,0.7,0.0,18.4
61,Devan Downey,USC,32,37.4,6.8,16.1,0.423,1.7,4.7,0.35100000000000003,3.1,4.2,0.733,2.7,2.0,0.6,2.6,3.2,5.4,3.2,0.2,18.4
62,Chavis Holmes,VMI,29,30.9,6.4,14.4,0.444,2.8,7.9,0.36,2.7,3.8,0.7090000000000001,2.1,2.6,1.5,2.8,4.3,2.5,2.4,0.4,18.3
63,Kevin Bell,CSUF,32,37.5,6.3,14.4,0.439,1.0,2.6,0.39,4.6,6.6,0.698,3.3,1.8,0.4,2.8,3.2,5.8,1.2,0.1,18.2
64,Ricky Harris,UMass,36,32.6,5.8,13.6,0.428,2.9,7.8,0.373,3.7,4.9,0.753,2.0,2.1,0.5,2.0,2.5,1.8,1.6,0.1,18.2
65,O'Darien Bassett,TU,31,30.8,6.0,14.6,0.41200000000000003,2.1,6.2,0.342,4.1,5.0,0.818,2.1,1.7,1.1,2.8,3.9,2.4,1.3,0.1,18.2
66,Jarell Brown,USMA,30,36.4,6.3,15.0,0.423,3.4,8.4,0.401,2.1,2.7,0.8,1.7,1.6,0.5,3.4,3.9,1.9,1.6,0.1,18.2
67,Carlos Taylor,MSU,30,29.6,6.1,13.4,0.45799999999999996,2.0,5.0,0.397,3.9,4.8,0.8059999999999999,2.5,2.8,0.7,3.1,3.8,2.1,0.9,0.2,18.1
68,Chris Douglas-Roberts,UM,40,28.7,6.5,12.0,0.541,1.1,2.7,0.413,4.0,5.7,0.7120000000000001,2.1,1.7,1.3,2.8,4.1,1.8,1.2,0.4,18.1
69,Thomas Sanders,GWU,32,32.5,6.6,13.8,0.47600000000000003,0.2,1.2,0.21100000000000002,4.7,7.3,0.634,3.5,3.1,3.2,7.4,10.7,3.2,1.3,0.2,18.1
70,Justin Hawkins,NMSU,33,33.1,6.0,12.8,0.473,1.3,3.2,0.4,4.8,6.1,0.7809999999999999,2.8,2.7,2.5,4.7,7.2,2.4,1.0,0.5,18.1
71,Corey Lowe,BU,26,33.8,6.3,15.5,0.406,3.5,9.5,0.37200000000000005,1.9,3.2,0.61,3.2,2.6,0.7,3.0,3.7,3.3,1.0,0.2,18.1
72,Sam Young,PITT,37,32.1,6.9,13.6,0.503,1.2,3.1,0.38299999999999995,3.1,4.5,0.69,2.4,2.0,2.2,4.0,6.3,1.2,1.1,1.1,18.1
73,John Bryant,SCU,31,27.8,6.9,11.8,0.583,0.0,0.0,0.0,4.2,5.6,0.743,2.8,3.0,2.5,7.1,9.7,0.7,0.5,2.4,18.0
74,Tim Clifford,HC,29,32.0,7.1,12.4,0.5710000000000001,0.5,1.4,0.33299999999999996,3.4,4.3,0.784,2.5,3.4,2.9,2.6,5.6,1.2,0.7,2.3,18.0
75,Mike Trimboli,UVM,31,36.5,6.0,13.7,0.43799999999999994,2.0,5.7,0.35600000000000004,3.9,4.5,0.8640000000000001,3.7,2.6,0.8,2.9,3.7,4.5,1.3,0.2,17.9
76,Tony Murphy,NSU,31,35.0,5.8,15.9,0.36700000000000005,2.4,7.6,0.308,3.9,4.7,0.8290000000000001,3.4,1.0,0.5,2.5,3.1,2.5,1.7,0.1,17.9
77,Joe Crawford,UK,30,33.6,6.3,13.4,0.469,2.1,5.8,0.364,3.3,4.3,0.762,2.8,2.7,1.0,2.6,3.6,2.1,0.6,0.2,17.9
78,James Harden,ASU,34,34.1,5.8,10.9,0.527,1.3,3.2,0.40700000000000003,5.0,6.6,0.754,2.6,2.1,1.3,4.0,5.3,3.2,2.1,0.6,17.8
79,Richard Hendrix,UA,32,30.6,7.2,12.0,0.598,0.1,0.2,0.28600000000000003,3.4,6.3,0.537,1.7,2.9,3.7,6.4,10.1,1.6,1.3,2.0,17.8
80,Jon Brockman,UW,32,31.5,7.4,13.8,0.537,0.0,0.0,0.0,2.9,5.7,0.519,2.3,2.9,4.4,7.2,11.6,1.1,0.6,0.3,17.8
81,Donte Greene,SU,35,35.8,6.2,14.9,0.418,2.6,7.5,0.345,2.7,3.8,0.7070000000000001,2.6,2.9,1.7,5.5,7.2,2.0,1.3,1.6,17.7
82,Jack McClinton,UM,32,31.4,5.6,13.1,0.428,2.9,6.9,0.42700000000000005,3.6,3.9,0.919,2.5,1.8,0.3,2.1,2.4,2.6,0.8,0.0,17.7
83,Eric Maynor,VCU,31,34.8,6.1,13.3,0.457,1.5,3.8,0.39799999999999996,4.0,5.2,0.764,3.0,1.9,0.6,3.4,4.1,5.5,1.2,0.2,17.7
84,Draelon Burns,DEP,30,32.1,5.8,14.3,0.402,2.1,6.1,0.34600000000000003,4.0,4.9,0.81,1.8,1.8,0.9,2.5,3.4,2.5,1.7,0.1,17.6
85,Bruce Price,TSU,32,34.0,5.0,12.3,0.405,1.7,5.2,0.325,5.9,8.4,0.701,4.0,3.0,0.9,3.8,4.7,5.0,2.2,0.1,17.6
86,Kyle Landry,NAU,32,25.5,5.9,10.1,0.585,0.0,0.0,0.0,5.7,8.1,0.7070000000000001,1.5,2.7,2.8,5.3,8.1,0.9,1.0,0.8,17.5
87,Michael Lee,STBN,30,36.3,6.4,13.2,0.486,1.1,2.8,0.381,3.6,5.1,0.7040000000000001,2.9,2.1,2.3,5.7,8.0,1.4,1.5,0.5,17.5
88,Pat Calathes,SJU,34,33.6,5.6,12.4,0.44799999999999995,2.2,5.4,0.4,4.2,5.1,0.826,2.3,2.7,1.9,5.6,7.5,2.7,1.2,1.2,17.5
89,Nate Bowie,UCA,30,35.2,5.1,12.7,0.4,2.0,6.0,0.335,5.3,6.9,0.773,3.1,2.4,1.1,2.4,3.5,3.5,1.9,0.0,17.5
90,Kevin Love,UCLA,39,29.6,5.8,10.4,0.5589999999999999,0.7,2.1,0.354,5.1,6.6,0.767,2.0,1.9,3.6,7.0,10.6,1.9,0.7,1.4,17.5
91,D.J. White,IU,33,33.5,6.5,10.8,0.605,0.0,0.1,0.33299999999999996,4.3,6.2,0.6890000000000001,1.9,2.5,3.0,7.2,10.2,0.8,0.8,1.6,17.4
92,Charles Rhodes,MSU,31,31.5,6.9,12.3,0.562,0.1,0.2,0.5,3.5,5.1,0.6729999999999999,2.4,2.4,2.9,4.9,7.8,0.9,0.5,1.4,17.4
93,Deonta Vaughn,UC,32,33.4,5.6,12.8,0.436,3.0,7.6,0.39799999999999996,3.2,4.0,0.789,3.2,2.8,0.5,2.4,2.9,4.2,1.0,0.1,17.3
94,Derick Nelson,OU,31,33.9,5.7,12.7,0.446,0.6,1.9,0.322,5.3,8.3,0.638,2.8,2.6,3.3,4.1,7.4,1.5,1.7,0.1,17.3
95,Brandon Ewing,UW,30,38.0,5.4,12.5,0.431,2.0,5.6,0.35700000000000004,4.4,5.4,0.826,3.4,2.1,0.6,3.0,3.6,4.0,1.3,0.1,17.2
96,Rashad West,HU,30,31.5,5.3,14.0,0.38,2.1,6.5,0.32,4.5,6.2,0.722,3.4,1.6,0.7,2.4,3.1,2.9,1.3,0.0,17.2
97,Jamont Gordon,MSU,34,34.6,5.7,13.7,0.415,1.8,5.5,0.319,4.1,5.9,0.693,4.1,2.6,1.2,5.4,6.6,4.9,1.1,0.6,17.2
98,Chase Budinger,U of A,34,35.3,6.0,13.5,0.445,2.1,5.7,0.37799999999999995,3.0,4.2,0.718,2.4,1.9,1.0,4.4,5.4,2.9,1.1,0.2,17.1
99,Dominique Jones,USF,31,34.9,5.7,12.4,0.461,1.7,5.0,0.35100000000000003,4.0,5.2,0.759,2.3,2.4,1.4,3.2,4.6,2.8,1.5,0.3,17.1
100,Marquis Weddle,UTM,33,34.8,6.0,14.5,0.41700000000000004,3.0,8.9,0.337,2.1,2.8,0.747,2.3,1.2,0.4,2.5,2.8,1.8,0.9,0.0,17.1
101,Dane Brumagin,UMKC,30,29.6,5.6,12.1,0.462,2.6,5.8,0.451,3.3,3.8,0.867,1.9,3.1,1.8,3.0,4.8,1.2,1.3,0.0,17.1
102,Marcus Walker,CSU,32,33.4,6.4,14.6,0.441,1.8,6.1,0.297,2.4,3.1,0.77,2.2,2.3,0.5,2.4,2.9,2.6,1.1,0.1,17.1
103,Josh Mayo,UIC,33,32.4,5.3,11.5,0.45899999999999996,2.8,6.1,0.47,3.7,4.4,0.841,2.5,1.8,0.5,2.1,2.5,3.2,1.2,0.0,17.1
104,Anthony Fisher,TTU,32,33.2,4.9,11.5,0.431,1.5,4.9,0.297,5.7,7.5,0.759,3.4,2.8,0.6,2.6,3.1,3.5,1.5,0.1,17.1
105,A.J. Ogilvy,VU,34,26.4,5.9,10.1,0.588,0.0,0.1,0.0,5.2,6.7,0.769,2.5,3.1,2.1,4.7,6.7,1.2,0.7,1.4,17.0
106,Greivis Vasquez,UMD,34,37.0,5.9,13.6,0.43200000000000005,1.9,6.1,0.309,3.4,4.3,0.782,4.4,2.3,0.9,4.8,5.7,6.8,1.4,0.3,17.0
107,Edwin Ubiles,SC,34,33.5,6.8,12.9,0.526,1.0,2.4,0.42,2.4,3.4,0.7040000000000001,1.6,1.4,1.4,3.0,4.4,1.7,1.2,1.0,17.0
108,Richard Roby,CU,32,34.7,5.9,12.3,0.47600000000000003,1.5,3.8,0.382,3.8,4.9,0.764,3.3,3.2,1.7,4.9,6.6,2.1,1.0,1.0,17.0
109,Matt Gibson,UH,25,34.3,5.5,11.8,0.466,1.5,4.9,0.309,4.5,5.6,0.8,4.0,3.4,0.7,2.6,3.3,4.8,1.9,0.2,17.0
110,A.D. Vassallo,VT,35,34.3,5.9,13.3,0.44299999999999995,2.4,6.1,0.395,2.7,3.6,0.76,2.5,2.2,0.8,3.8,4.6,2.2,0.7,0.5,16.9
111,Wink Adams,UNLV,35,32.0,5.3,12.7,0.42200000000000004,1.9,5.3,0.35700000000000004,4.3,5.1,0.848,1.8,1.8,0.5,3.4,4.0,3.1,1.5,0.0,16.9
112,Kirk Williams,LONG,31,32.8,6.3,14.1,0.445,1.2,3.8,0.308,3.1,4.9,0.634,3.5,3.3,2.2,4.2,6.5,2.3,1.7,0.4,16.9
113,Tyrone Kent,U of T,30,35.5,5.3,14.5,0.363,2.2,7.1,0.311,4.1,5.3,0.775,4.7,2.5,1.0,2.8,3.8,3.0,1.8,0.5,16.9
114,Joe Alexander,WVU,36,31.6,6.1,13.2,0.462,0.3,1.1,0.268,4.4,5.4,0.8140000000000001,2.2,2.9,1.9,4.5,6.4,2.4,0.8,1.5,16.9
115,Brandon Johnson,USD,35,35.1,5.9,14.2,0.41700000000000004,2.3,6.1,0.374,2.7,4.4,0.627,3.3,2.2,0.6,3.5,4.1,3.5,2.2,0.1,16.9
116,Louis Graham,GSU,32,26.3,6.0,12.5,0.48,0.5,1.4,0.386,4.3,5.8,0.737,2.5,3.2,2.1,4.7,6.8,0.6,1.6,1.7,16.8
117,Ronell Wooten,KENN,30,33.1,5.3,14.2,0.374,2.8,9.3,0.3,3.4,4.6,0.737,2.4,2.3,1.8,3.1,4.9,0.7,1.7,0.7,16.8
118,Jack Leasure,CCU,28,37.3,5.5,13.1,0.42100000000000004,4.0,9.2,0.429,1.7,2.0,0.873,2.0,1.5,0.8,3.5,4.3,2.3,0.8,0.1,16.8
119,Charles Futrell,NCCU,30,37.1,6.5,13.4,0.484,1.1,3.1,0.366,2.5,3.6,0.71,3.6,2.8,2.2,5.1,7.3,0.8,1.6,0.9,16.7
120,Wayne Ellington,UNC,39,31.2,6.1,13.0,0.469,2.0,5.0,0.4,2.4,2.9,0.826,1.7,1.6,1.1,3.4,4.5,2.0,1.1,0.2,16.6
121,Jamar Smith,MSU,30,29.9,6.4,13.7,0.466,0.9,2.8,0.32899999999999996,3.0,4.2,0.7120000000000001,2.0,2.5,2.0,3.4,5.4,1.2,1.0,0.6,16.6
122,Tywain McKee,CSU,34,35.4,5.2,11.8,0.44,1.9,4.2,0.43799999999999994,4.3,5.0,0.87,2.6,2.7,1.4,2.9,4.4,3.1,1.5,0.1,16.6
123,Darnell Harris,LU,32,33.2,5.5,12.2,0.452,3.8,8.0,0.479,1.7,2.2,0.764,1.1,1.8,0.2,2.1,2.2,2.0,1.1,0.2,16.6
124,Casey Wohlleb,FGC,31,29.2,5.7,14.4,0.39799999999999996,2.0,5.8,0.34600000000000003,3.1,4.1,0.758,2.5,1.8,1.4,2.4,3.8,1.9,1.1,0.1,16.5
125,Ray Barbosa,UMBC,33,33.5,5.4,12.7,0.426,2.6,7.0,0.37200000000000005,3.1,3.7,0.836,1.7,2.0,0.8,3.3,4.1,2.1,0.9,0.1,16.5
126,Kyle Gibson,LTU,30,36.0,5.4,12.9,0.42,2.2,5.5,0.396,3.6,4.8,0.743,2.1,2.8,1.1,3.8,5.0,1.3,1.1,0.3,16.5
127,A.J. Abrams,UT,37,35.9,5.9,13.9,0.424,3.2,8.4,0.382,1.5,1.8,0.809,0.8,1.9,0.5,2.4,2.9,1.5,1.6,0.1,16.5
128,Mark McAndrew,BU,29,33.3,4.8,10.2,0.47100000000000003,2.3,5.4,0.423,4.6,5.5,0.825,2.7,2.2,0.8,4.3,5.0,2.2,1.3,0.0,16.5
129,Bryan Smithson,UNCA,29,36.2,5.2,12.0,0.431,2.1,5.1,0.419,3.5,4.2,0.835,2.4,1.7,0.7,3.3,4.0,4.1,1.8,0.1,16.4
130,Patrick Patterson,UK,25,35.7,6.5,11.3,0.574,0.0,0.1,0.0,3.5,4.8,0.731,2.1,2.8,2.8,4.8,7.7,1.7,0.8,1.2,16.4
131,Leon Williams,OU,33,30.6,5.5,8.9,0.614,0.0,0.0,1.0,5.5,7.5,0.733,2.4,2.8,4.4,5.5,9.8,1.3,1.4,0.7,16.4
132,Trey Gilder,NSU,33,26.9,5.7,11.9,0.48100000000000004,0.5,2.1,0.24600000000000002,4.5,5.8,0.7659999999999999,2.7,2.1,2.3,3.9,6.2,1.9,1.2,0.7,16.4
133,Larry Cunningham,UCR,30,29.6,5.4,13.4,0.40399999999999997,1.8,5.5,0.32299999999999995,3.8,4.6,0.825,2.6,2.0,0.1,2.9,3.0,1.4,1.5,0.3,16.4
134,Giordan Watson,CMU,31,33.1,5.4,13.0,0.41700000000000004,2.1,5.4,0.386,3.5,4.6,0.75,2.7,2.4,0.5,1.8,2.4,4.5,1.9,0.2,16.4
135,Tristan Blackwood,CCSU,30,35.9,5.3,13.0,0.405,3.5,9.5,0.37,2.3,2.7,0.8640000000000001,3.6,1.9,0.8,1.9,2.7,5.2,1.2,0.1,16.4
136,David Kool,WMY,32,32.2,4.9,11.8,0.418,2.2,5.9,0.376,4.2,5.0,0.855,2.4,2.1,0.4,2.8,3.2,2.3,0.8,0.1,16.3
137,Mark Porter,WC,31,37.4,4.9,12.3,0.397,1.3,4.5,0.28800000000000003,5.3,6.8,0.7759999999999999,4.1,1.8,0.6,4.3,4.8,5.5,1.9,0.9,16.3
138,Malik Hairston,UO,31,31.5,5.7,10.8,0.525,1.7,3.9,0.433,3.3,4.5,0.732,1.8,2.9,1.5,3.4,4.8,2.1,0.6,0.8,16.3
139,J.R. Giddens,UNM,33,32.2,6.4,12.3,0.516,0.8,2.3,0.33299999999999996,2.8,4.8,0.586,2.2,1.9,1.7,7.1,8.8,3.1,1.4,1.2,16.3
140,Michael Bramos,MU,28,34.7,5.4,12.3,0.435,2.3,6.4,0.363,3.2,3.8,0.841,1.3,1.7,0.6,3.2,3.9,1.2,1.3,1.5,16.2
141,Kyle Roemer,CU,32,33.1,5.3,12.9,0.41200000000000003,2.6,6.4,0.39799999999999996,3.0,4.0,0.758,2.5,2.1,1.2,3.3,4.5,1.5,1.3,0.2,16.2
142,Joe Zeglinski,UHA,34,35.2,5.6,12.7,0.439,3.0,7.3,0.414,2.0,2.8,0.716,2.1,2.3,1.2,2.7,4.0,2.6,0.9,0.1,16.2
143,John Baumann,COM,29,31.4,5.5,10.7,0.514,0.9,2.9,0.301,4.2,5.7,0.75,2.0,2.6,2.2,4.4,6.7,1.1,0.6,0.3,16.1
144,Josh Alexander,SFA,31,33.0,5.1,11.6,0.436,3.0,7.4,0.41,3.0,4.0,0.748,1.5,2.4,1.8,4.1,5.9,1.1,1.5,0.4,16.1
