#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
427,Derrick Bruce,TSU,32,33.0,4.5,11.3,0.39399999999999996,2.6,6.7,0.39399999999999996,2.3,2.8,0.8220000000000001,2.2,2.2,0.6,3.2,3.8,2.0,1.2,0.2,13.9
428,Lavone Holland II,NKU,32,30.2,4.6,11.1,0.413,1.8,5.1,0.348,2.9,3.4,0.836,2.6,2.3,0.5,3.6,4.2,4.4,1.1,0.2,13.8
429,Nat Dixon,UTC,31,36.5,4.5,10.3,0.43799999999999994,2.1,5.4,0.395,2.7,3.6,0.735,2.0,1.7,1.2,3.4,4.6,1.9,1.0,0.3,13.8
430,J.C. Show,BU,31,32.4,4.7,12.6,0.374,2.5,7.3,0.336,2.0,2.3,0.871,1.8,2.1,0.7,3.0,3.7,1.9,1.3,0.1,13.8
431,Justin Massey,FAU,31,25.5,4.2,11.7,0.359,2.4,7.2,0.335,3.0,3.9,0.7829999999999999,1.1,1.8,0.5,1.7,2.2,1.5,0.5,0.0,13.8
432,Mathieu Kamba,UCA,35,30.3,4.9,9.4,0.518,0.8,2.3,0.358,3.2,4.9,0.657,2.3,2.3,2.0,4.1,6.1,2.3,1.1,1.0,13.8
433,Ivan Gandia-Rosa,UNF,33,32.7,4.5,10.8,0.41700000000000004,2.3,6.2,0.369,2.5,2.8,0.8909999999999999,3.1,1.1,0.4,2.3,2.7,6.2,0.5,0.0,13.8
434,Justice Sueing,Cal,32,32.0,4.9,11.3,0.434,1.3,4.2,0.311,2.7,4.0,0.672,2.1,2.3,1.5,3.9,5.4,1.4,1.5,0.5,13.8
435,D.J. Laster,GWU,32,26.4,5.9,11.6,0.505,0.7,2.1,0.318,1.4,2.3,0.608,1.9,2.5,2.0,3.4,5.4,0.4,0.6,0.4,13.8
436,Marcus Ottey,UIC,36,27.9,5.1,9.9,0.518,0.7,2.0,0.342,2.9,3.4,0.8390000000000001,1.9,2.2,0.5,2.8,3.3,1.8,0.9,0.4,13.8
437,Jovan Mooring,UNLV,33,32.6,4.1,11.0,0.373,1.9,6.1,0.312,3.7,4.6,0.8029999999999999,1.9,2.3,0.3,2.8,3.0,3.3,1.2,0.1,13.8
438,Bryson Williams,CSUF,32,28.6,6.0,10.1,0.596,0.0,0.1,0.25,1.8,2.9,0.602,1.8,3.2,1.9,4.2,6.1,1.2,0.5,0.7,13.8
439,Ikenna Ndugba,BU,31,35.6,4.5,11.8,0.38299999999999995,1.6,4.9,0.336,3.1,4.2,0.7440000000000001,3.2,3.0,0.5,3.6,4.2,4.6,2.0,0.0,13.8
440,Egor Koulechov,UF,34,30.6,4.7,11.4,0.414,2.1,5.2,0.39799999999999996,2.2,2.6,0.8640000000000001,1.3,2.2,1.7,4.7,6.4,1.2,0.6,0.1,13.8
441,Terence Davis,UM,32,27.3,4.9,12.1,0.40700000000000003,1.8,5.8,0.317,2.1,2.9,0.72,2.2,2.9,1.5,4.7,6.2,2.1,0.9,0.9,13.8
442,Demajeo Wiggins,BGSU,31,27.7,4.9,8.8,0.5579999999999999,0.0,0.0,0.0,3.9,5.5,0.698,2.4,2.1,3.0,7.1,10.1,0.8,0.4,0.5,13.7
443,Mike Cunningham,USCU,31,33.5,4.8,12.5,0.385,2.8,7.3,0.382,1.4,1.8,0.737,1.4,1.6,0.7,2.1,2.8,3.0,0.8,0.1,13.7
444,Jordan Barnett,MU,32,34.1,4.4,9.9,0.449,2.6,6.2,0.414,2.3,2.6,0.89,1.6,1.6,1.6,4.3,5.9,1.1,0.7,0.6,13.7
445,Phil Carr,MSU,31,32.8,4.9,11.4,0.43200000000000005,0.4,1.3,0.268,3.5,4.2,0.846,1.7,2.5,2.9,6.4,9.3,1.3,0.7,0.7,13.7
446,Jordan Fox,USMA,30,30.0,4.6,11.4,0.405,2.6,6.6,0.396,1.8,2.3,0.809,2.1,2.5,0.6,3.5,4.1,4.2,0.8,0.1,13.7
447,Kris Wilkes,UCLA,33,29.8,4.8,11.0,0.441,1.7,4.8,0.35200000000000004,2.3,3.5,0.655,1.3,2.5,1.3,3.6,4.9,1.7,0.8,0.5,13.7
448,Jordan Hill,SEA,33,33.7,4.5,11.5,0.397,2.2,6.2,0.363,2.4,3.1,0.772,3.0,3.2,0.6,3.2,3.8,3.5,1.2,0.4,13.7
449,Ishmael Lane,NSU,29,25.8,5.1,9.7,0.53,0.6,1.6,0.37799999999999995,2.8,4.4,0.6409999999999999,2.4,2.6,2.4,4.9,7.2,0.8,0.9,1.8,13.7
450,Kenneth Ogbe,UVU,33,30.4,4.5,9.4,0.48200000000000004,2.0,4.7,0.429,2.5,3.7,0.6940000000000001,1.7,1.8,0.6,2.6,3.2,1.5,0.8,0.2,13.7
451,JaKeenan Gant,LA,32,25.5,5.5,9.9,0.5529999999999999,0.9,2.9,0.319,1.7,2.5,0.696,1.2,2.2,2.2,3.6,5.8,0.9,0.6,2.3,13.7
452,Angel Delgado,SHU,34,30.9,5.5,10.9,0.505,0.0,0.1,0.0,2.6,4.3,0.612,2.5,2.3,4.0,7.8,11.8,2.8,0.8,0.7,13.6
453,Marin Maric,DEP,28,27.2,4.9,8.9,0.5539999999999999,0.4,1.1,0.33299999999999996,3.4,4.1,0.8420000000000001,2.4,2.6,2.0,4.6,6.7,1.2,0.8,0.5,13.6
454,Jordan Johnson,UNLV,33,34.3,3.8,8.8,0.428,1.5,3.8,0.389,4.6,5.5,0.841,2.7,2.3,0.5,2.4,2.8,6.0,1.2,0.2,13.6
455,Evan Leonard,UCI,35,27.9,4.6,10.3,0.447,1.9,4.8,0.396,2.5,3.2,0.7929999999999999,1.7,2.8,0.5,2.8,3.3,2.0,1.4,0.1,13.6
456,Makinde London,UTC,29,26.5,4.6,11.5,0.39799999999999996,1.6,4.6,0.336,2.9,4.0,0.73,3.0,2.9,1.4,5.4,6.8,1.8,0.9,0.8,13.6
457,Elijah Brown,UO,36,29.2,4.4,10.6,0.41600000000000004,2.6,7.0,0.364,2.2,2.4,0.93,1.9,1.8,0.7,2.6,3.3,2.5,0.8,0.0,13.6
458,Darius Thompson,WKU,38,35.6,4.7,10.1,0.46299999999999997,1.4,4.0,0.355,2.9,3.9,0.736,1.7,1.8,0.6,3.6,4.2,4.8,1.5,0.5,13.6
459,Braun Hartfield,YSU,32,31.8,4.8,11.3,0.42700000000000005,1.5,4.3,0.35,2.5,4.0,0.622,2.4,2.5,1.4,2.9,4.3,2.6,1.7,0.8,13.6
460,Ty Taylor,UNCW,32,29.5,4.8,12.3,0.39,1.6,4.8,0.331,2.4,3.0,0.784,1.8,1.9,0.8,3.6,4.4,1.9,0.8,0.2,13.6
461,Zack Bryant,UAB,33,32.0,4.9,10.8,0.456,0.9,2.8,0.319,2.8,3.8,0.752,2.2,2.6,0.4,2.8,3.2,3.1,1.1,0.2,13.6
462,Nick Garth,LU,33,26.8,4.3,10.5,0.413,2.4,6.3,0.37799999999999995,2.5,3.0,0.838,1.3,1.6,0.5,1.8,2.3,1.6,0.6,0.0,13.6
463,Dalan Ancrum,WIU,28,31.9,4.8,10.7,0.445,1.7,4.6,0.375,2.4,2.8,0.846,2.2,1.7,0.8,4.4,5.2,1.8,1.0,0.4,13.6
464,E.C. Matthews,URI,28,28.7,4.9,11.5,0.429,1.5,4.8,0.321,2.2,3.0,0.726,1.6,1.6,0.8,3.3,4.1,0.9,0.8,0.5,13.6
465,Dikymbe Martin,UCR,25,31.4,4.6,11.0,0.42200000000000004,1.2,3.0,0.408,3.0,3.6,0.8540000000000001,2.7,2.2,0.6,3.0,3.6,2.8,1.2,0.0,13.6
466,Will Tavares,FORD,27,33.1,5.2,11.9,0.436,0.8,3.7,0.222,2.4,3.7,0.6459999999999999,2.3,2.0,1.2,4.1,5.3,1.2,1.1,0.3,13.6
467,Deandre Burnett,UM,31,28.3,3.7,9.9,0.377,1.8,4.9,0.359,4.3,5.4,0.8009999999999999,2.1,1.0,0.3,1.7,2.0,3.9,0.6,0.0,13.5
468,Kason Harrell,IPFW,33,30.7,4.8,11.1,0.43799999999999994,2.7,7.3,0.368,1.2,1.4,0.826,1.8,2.2,0.6,2.3,2.9,1.4,1.1,0.5,13.5
469,"Wendell Carter, Jr.",DUKE,37,26.9,4.8,8.6,0.561,0.5,1.2,0.413,3.4,4.5,0.738,2.0,2.8,2.9,6.1,9.1,2.0,0.8,2.1,13.5
470,Ryan Richardson,WSU,31,32.6,4.7,10.2,0.45899999999999996,2.9,6.9,0.42700000000000005,1.2,1.6,0.745,1.5,2.2,0.2,3.0,3.2,2.1,1.1,0.4,13.5
471,"Darrell Brown, Jr.",BU,33,31.8,4.3,12.1,0.35200000000000004,1.5,4.2,0.355,3.5,4.3,0.804,2.9,2.1,0.2,2.1,2.3,4.3,0.7,0.0,13.5
472,Justin Coleman,SU,32,32.5,4.6,10.5,0.436,1.8,4.8,0.373,2.6,3.2,0.8059999999999999,2.7,1.3,0.3,2.4,2.8,6.6,1.2,0.0,13.5
473,Malik Moore,USCU,32,29.8,4.6,10.4,0.441,1.0,3.8,0.27,3.3,4.6,0.7090000000000001,2.0,2.8,1.5,4.5,6.1,2.4,1.3,0.4,13.5
474,Jordan Allen,RU,32,28.4,4.5,11.6,0.384,2.9,7.5,0.385,1.7,2.0,0.831,1.3,1.8,0.8,2.7,3.5,0.7,0.8,0.4,13.5
475,Charles Brown,UIW,26,30.4,4.9,10.3,0.47200000000000003,0.8,1.6,0.47600000000000003,3.0,3.7,0.802,2.6,2.1,1.5,3.7,5.2,1.2,0.9,0.3,13.5
476,Omer Yurtseven,NCST,33,23.8,5.7,9.9,0.5720000000000001,0.7,1.3,0.5,1.5,2.4,0.613,1.2,3.0,2.8,4.0,6.7,0.5,0.5,1.8,13.5
477,Jordan Bohannon,UI,33,31.8,4.2,9.8,0.423,2.9,6.8,0.43,2.3,2.5,0.904,2.1,1.8,0.1,2.1,2.2,5.4,0.7,0.0,13.5
478,Matt Frierson,CIT,32,28.2,3.9,10.8,0.363,3.6,9.8,0.363,2.1,2.3,0.893,1.3,1.0,0.4,2.2,2.6,1.3,1.1,0.0,13.5
479,Justin Forrest,ASU,33,28.0,4.5,12.1,0.368,2.0,6.6,0.301,2.5,3.8,0.667,2.9,2.6,0.3,2.6,2.9,2.0,1.3,0.1,13.5
480,Rickey McGill,IC,34,33.7,4.8,10.7,0.449,1.5,3.9,0.38299999999999995,2.4,3.4,0.7020000000000001,2.8,2.1,0.7,3.3,4.1,5.6,1.5,0.1,13.4
481,Dylan Osetkowski,UT,34,35.2,4.7,11.8,0.4,1.2,4.3,0.28800000000000003,2.7,3.8,0.721,2.2,1.9,2.3,4.9,7.2,1.2,1.0,0.2,13.4
482,Scottie James,LIB,37,25.5,5.1,8.3,0.614,0.4,1.2,0.326,2.9,3.8,0.752,1.4,2.2,2.5,6.4,8.9,1.1,0.4,0.9,13.4
483,Donte DiVincenzo,VILL,40,29.2,4.7,9.8,0.48100000000000004,2.1,5.3,0.401,1.9,2.7,0.71,2.0,2.1,1.1,3.6,4.8,3.5,1.1,0.2,13.4
484,Mike Holloway,FDU,31,29.7,5.1,10.6,0.483,0.2,0.7,0.304,2.9,4.3,0.6890000000000001,2.4,3.5,2.6,4.4,7.0,1.2,0.7,0.7,13.4
485,Isaiah Wright,USD,34,34.5,4.3,9.6,0.451,1.6,4.0,0.39299999999999996,3.2,4.4,0.732,3.1,2.7,0.3,4.6,4.9,5.3,1.3,0.1,13.4
486,Johnathan Williams,GU,37,29.2,5.3,9.5,0.563,0.2,0.9,0.22899999999999998,2.5,4.7,0.54,2.2,2.6,2.4,6.1,8.5,1.6,0.7,1.1,13.4
487,J.R. Lynch,UHA,33,36.1,4.7,10.9,0.42700000000000005,1.5,4.3,0.36200000000000004,2.5,3.0,0.83,2.4,2.7,0.3,4.0,4.3,3.8,1.5,0.1,13.4
488,Jordan Capps,SELU,33,21.0,5.4,10.0,0.541,0.5,1.6,0.34,2.0,3.7,0.5489999999999999,1.9,2.4,1.1,3.2,4.3,0.5,0.5,0.9,13.4
489,Brock Stull,UWM,31,35.9,4.5,11.8,0.379,2.3,6.1,0.379,2.1,2.8,0.7440000000000001,2.2,1.5,0.5,4.3,4.8,3.1,0.6,0.1,13.4
490,Jalone Friday,ACU,32,22.3,5.0,11.0,0.456,1.4,4.2,0.341,1.8,2.6,0.7020000000000001,1.7,3.5,1.2,3.9,5.1,0.5,0.3,1.6,13.3
491,Javon Bess,SLU,33,36.2,3.9,9.8,0.395,0.7,2.7,0.27,4.8,6.4,0.758,2.0,2.4,2.4,5.0,7.4,2.2,1.2,0.4,13.3
492,Courtney Stockard,STBN,31,31.3,4.7,9.6,0.485,0.6,1.8,0.33899999999999997,3.4,4.4,0.759,2.5,3.5,1.3,5.0,6.3,2.2,1.4,0.4,13.3
493,Taveion Hollingsworth,WKU,38,34.5,4.5,9.3,0.48,1.2,3.1,0.37799999999999995,3.2,4.0,0.7909999999999999,1.8,2.0,0.8,2.6,3.4,1.9,1.0,0.1,13.3
494,Miles Reynolds,PAC,32,31.3,3.8,9.3,0.413,0.7,1.9,0.377,4.9,6.2,0.802,1.9,2.4,0.3,2.2,2.6,2.8,1.0,0.1,13.3
495,"Edward Polite, Jr.",RU,36,32.1,4.6,9.7,0.474,0.6,2.2,0.275,3.5,4.8,0.727,1.9,2.3,2.2,5.6,7.9,1.5,1.9,0.9,13.3
496,Kenny Carpenter,CSU,34,33.7,5.2,10.9,0.47600000000000003,1.7,4.7,0.354,1.2,1.7,0.7070000000000001,1.2,2.3,0.7,4.4,5.1,2.4,1.1,0.4,13.3
497,Shawn Anderson,USNA,31,30.7,4.5,10.1,0.449,0.6,2.0,0.32299999999999995,3.5,4.8,0.743,2.9,1.9,1.4,3.7,5.1,3.4,1.0,0.0,13.3
498,Rene Castro-Caneddy,DUQ,32,31.9,4.8,10.5,0.45399999999999996,1.5,4.5,0.336,2.2,2.9,0.763,1.8,1.8,0.6,2.3,2.8,3.4,0.9,0.1,13.3
499,Giddy Potts,MTSU,33,31.8,4.3,10.4,0.414,2.6,6.4,0.405,2.1,2.4,0.863,1.6,2.6,0.5,3.8,4.3,1.9,1.4,0.2,13.3
500,Shizz Alston,TEM,33,33.7,4.8,11.9,0.401,2.2,5.4,0.397,1.6,1.8,0.898,1.6,1.6,0.7,2.5,3.2,3.1,0.8,0.0,13.3
501,Rodney Chatman,UTC,30,32.3,4.4,9.6,0.45299999999999996,1.4,4.2,0.33899999999999997,3.1,4.0,0.782,3.0,2.9,0.3,3.8,4.1,4.5,1.2,0.5,13.3
502,Kyvon Davenport,UM,34,29.2,4.5,8.8,0.51,1.1,3.2,0.355,3.1,4.5,0.693,1.6,2.8,2.1,4.1,6.1,0.8,0.6,1.2,13.3
503,Justin Bibbs,VT,31,32.8,5.0,10.3,0.48700000000000004,2.1,5.4,0.39799999999999996,1.1,1.5,0.745,1.2,1.5,0.2,2.3,2.5,1.5,0.6,0.2,13.3
504,Jon Axel Gudmundsson,DAV,33,35.8,4.4,9.5,0.46,1.9,4.7,0.406,2.6,3.3,0.7959999999999999,2.2,1.7,0.4,5.6,6.0,5.1,1.3,0.0,13.2
505,Clayton Custer,L-IL,33,32.9,4.8,9.2,0.528,1.8,4.0,0.451,1.7,2.2,0.77,2.2,1.7,0.2,1.9,2.2,4.1,1.5,0.1,13.2
506,Alpha Diallo,PROV,32,30.7,5.0,10.7,0.466,0.5,2.2,0.214,2.8,3.8,0.733,1.9,2.9,2.2,4.4,6.6,2.3,1.0,0.3,13.2
507,Jared Harper,AU,34,30.5,3.3,9.1,0.36,1.8,5.1,0.355,4.9,5.9,0.8220000000000001,2.1,1.9,0.4,2.0,2.4,5.4,1.2,0.0,13.2
508,Jaren Lewis,ACU,32,31.2,5.0,9.1,0.5479999999999999,0.4,1.1,0.361,2.8,3.6,0.7909999999999999,2.3,2.4,2.4,5.2,7.7,1.8,1.6,0.9,13.2
509,Drew Eubanks,OSU,32,31.3,5.1,8.2,0.624,0.0,0.0,0.0,2.9,4.2,0.701,1.8,2.7,1.8,5.0,6.8,1.1,0.5,1.7,13.2
510,Kahron Ross,LU,30,32.8,4.9,9.8,0.502,1.3,3.0,0.42700000000000005,2.1,2.9,0.7240000000000001,1.8,2.1,0.5,2.5,3.0,4.2,1.4,0.2,13.2
511,Kenrich Williams,TCU,32,36.0,4.8,10.2,0.47700000000000004,1.4,3.6,0.395,2.1,3.0,0.688,2.0,2.5,2.8,6.5,9.3,3.9,1.8,0.5,13.2
512,Trey Porter,ODU,32,23.6,4.6,7.8,0.586,0.0,0.0,1.0,4.0,6.0,0.67,1.3,2.8,2.5,3.7,6.2,0.5,0.5,1.3,13.2
513,Jordan Dartis,OU,29,30.6,4.3,9.9,0.431,2.7,6.3,0.424,1.9,2.2,0.846,1.4,2.0,0.4,3.1,3.6,2.1,1.2,0.1,13.1
514,Dedric Boyd,EKU,24,27.1,4.3,12.2,0.35200000000000004,1.4,5.0,0.281,3.1,3.8,0.833,2.5,2.0,0.6,2.7,3.3,2.0,0.9,0.1,13.1
515,A.J. Brodeur,PENN,33,31.0,5.4,10.1,0.536,0.6,2.1,0.28600000000000003,1.7,2.7,0.611,2.5,2.7,1.8,5.4,7.2,2.5,0.9,1.2,13.1
516,Malcolm Drumwright,JSU,36,34.2,4.5,11.2,0.4,2.0,5.6,0.361,2.1,2.5,0.843,1.3,2.0,0.4,2.1,2.5,3.6,0.7,0.1,13.1
517,Sean Hoehn,SHU,30,33.4,4.4,11.1,0.396,1.6,5.2,0.312,2.7,3.4,0.792,2.6,2.5,0.7,3.0,3.6,4.2,1.4,0.1,13.1
518,Akolda Manyang,UVU,31,21.6,4.8,7.7,0.63,0.0,0.0,0.0,3.4,4.9,0.6970000000000001,2.4,2.8,2.7,5.4,8.1,0.8,0.4,2.3,13.1
519,Jimond Ivey,AKR,32,33.1,4.4,11.1,0.39899999999999997,1.9,5.6,0.33899999999999997,2.3,3.0,0.763,2.4,2.7,1.2,4.5,5.7,3.5,1.1,0.4,13.1
520,Corey Davis,U of H,35,30.2,4.2,9.5,0.44299999999999995,2.9,6.9,0.429,1.7,2.1,0.8079999999999999,1.4,2.0,0.7,2.4,3.1,2.4,0.9,0.0,13.1
521,Kendall Smith,OSU,35,26.9,4.7,11.8,0.401,1.4,3.5,0.41,2.2,3.3,0.667,2.1,1.7,0.6,2.5,3.1,2.9,1.0,0.0,13.1
522,Harald Frey,MSU,32,32.3,4.2,9.7,0.428,2.0,5.3,0.374,2.8,3.6,0.765,1.7,1.7,0.3,2.8,3.1,3.2,0.8,0.0,13.1
523,Kendall Stephens,UNR,37,27.6,4.2,9.5,0.44299999999999995,3.4,7.9,0.43200000000000005,1.3,1.4,0.922,0.8,2.4,0.4,1.6,2.1,0.6,0.5,0.6,13.1
524,Tyler Hagedorn,USD,34,24.6,4.5,10.2,0.442,1.3,3.3,0.396,2.7,3.3,0.823,1.3,2.5,1.5,4.4,5.9,1.1,0.7,0.8,13.0
525,Jacob Evans,UC,36,30.8,4.5,10.5,0.42700000000000005,1.7,4.5,0.37,2.4,3.2,0.754,1.8,2.0,1.4,3.3,4.7,3.1,1.3,1.0,13.0
526,Mike Thomas,UH,28,23.2,4.5,8.0,0.561,0.2,0.9,0.24,3.9,5.5,0.701,1.6,3.1,2.0,4.0,6.0,1.2,0.2,0.3,13.0
527,Matt Milon,W&M,31,30.4,4.3,8.9,0.486,2.5,5.8,0.428,1.9,2.0,0.9209999999999999,1.1,1.7,0.4,2.4,2.7,1.1,0.6,0.2,13.0
528,Sam Logwood,UNM,26,25.7,4.7,9.5,0.49200000000000005,0.2,0.4,0.364,3.5,4.4,0.8,2.3,2.6,1.8,3.4,5.2,1.5,0.5,0.0,13.0
529,Jared Wilson-Frame,PITT,32,28.0,4.4,11.8,0.375,2.3,7.2,0.32,1.8,2.2,0.8290000000000001,2.2,2.0,0.8,2.8,3.5,1.6,0.5,0.1,13.0
530,Udoka Azubuike,KU,36,23.6,5.9,7.6,0.77,0.0,0.0,0.0,1.2,3.0,0.413,1.8,3.0,2.4,4.6,7.0,0.7,0.6,1.7,13.0
531,Donovan Fields,POLY,31,32.2,4.7,11.5,0.408,1.2,2.9,0.40700000000000003,2.4,2.6,0.9259999999999999,2.4,2.5,0.3,3.0,3.3,4.1,1.2,0.1,13.0
532,Charles Matthews,UM,41,30.1,5.0,10.1,0.495,0.8,2.6,0.318,2.1,3.8,0.5579999999999999,2.0,2.1,1.3,4.2,5.5,2.4,0.7,0.6,13.0
533,George King,CU,32,28.5,4.4,10.0,0.445,1.9,4.9,0.395,2.1,2.7,0.782,2.0,2.4,1.8,6.1,7.8,1.1,0.5,0.7,12.9
534,Killian Tillie,GU,36,26.2,5.0,8.7,0.58,1.2,2.6,0.479,1.6,2.1,0.773,1.6,2.4,1.7,4.2,5.9,1.7,0.8,1.0,12.9
535,Kevin Zabo,KSU,34,28.8,4.6,10.8,0.42100000000000004,1.3,4.0,0.321,2.5,3.2,0.787,1.9,2.9,0.6,2.6,3.2,2.4,1.1,0.1,12.9
536,B.K. Ashe,LONG,33,34.2,4.6,12.9,0.359,1.5,5.4,0.28800000000000003,2.1,2.8,0.75,2.9,1.9,0.9,4.2,5.1,2.3,1.3,0.3,12.9
537,Josh Ajayi,USA,31,29.6,4.6,9.6,0.485,0.4,1.5,0.271,3.2,4.3,0.7440000000000001,2.3,1.8,1.8,4.9,6.7,0.9,0.5,0.4,12.9
538,Mohamed Bamba,UT,30,30.2,4.9,9.0,0.541,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,1.5,2.5,3.2,7.3,10.5,0.5,0.8,3.7,12.9
539,Gary Clark,UC,36,28.5,4.4,8.4,0.526,0.8,1.7,0.435,3.2,4.4,0.741,1.0,2.1,3.0,5.7,8.7,2.1,1.4,1.2,12.9
540,"Daxter Miles, Jr.",WVU,36,28.6,4.4,9.9,0.447,1.7,4.9,0.34700000000000003,2.3,3.1,0.741,1.4,3.1,1.2,1.6,2.8,3.1,1.3,0.0,12.9
541,Loudon Love,WRST,35,27.8,5.3,10.0,0.5329999999999999,0.0,0.0,0.0,2.3,4.2,0.541,2.4,2.7,3.0,6.7,9.7,1.1,0.8,1.0,12.9
542,T.J. Holyfield,SFA,35,27.2,4.8,8.7,0.5479999999999999,0.8,1.9,0.41200000000000003,2.5,3.4,0.748,2.7,2.9,2.4,4.0,6.3,0.9,1.1,1.3,12.9
543,Jordan Chatman,BC,34,36.8,4.1,9.9,0.415,2.6,6.5,0.395,2.1,2.3,0.899,0.8,1.7,0.5,2.5,2.9,1.6,0.6,0.0,12.9
544,Cedric Hankerson,BU,25,27.1,4.4,10.8,0.409,2.0,5.8,0.33799999999999997,2.1,3.6,0.589,1.7,2.3,0.9,2.5,3.4,1.6,1.5,0.2,12.9
545,De'Riante Jenkins,VCU,33,29.5,4.5,10.4,0.433,2.4,5.7,0.418,1.5,1.9,0.75,2.5,1.9,0.8,2.9,3.7,2.5,1.3,0.2,12.9
546,Muhammad-Ali Abdur-Rahkman,UM,41,34.9,4.4,10.1,0.431,1.8,4.8,0.374,2.4,3.1,0.752,0.7,1.6,0.7,3.2,3.9,3.2,0.9,0.2,12.9
547,"Steven Haney, Jr.",LMU,24,30.4,4.0,10.4,0.384,2.8,6.7,0.41200000000000003,2.1,2.8,0.773,1.2,2.0,0.2,2.1,2.4,1.5,0.8,0.0,12.9
548,Max Mahoney,BU,30,21.0,5.4,9.0,0.601,0.0,0.0,0.0,2.0,3.6,0.556,1.8,2.7,1.5,3.4,4.8,1.2,0.6,0.9,12.9
549,J.P. Macura,XAV,34,29.7,4.3,9.0,0.479,1.4,3.8,0.377,2.8,3.4,0.821,2.0,2.2,1.3,3.1,4.5,2.9,1.4,0.4,12.9
550,Malik Pope,SDSU,32,26.3,5.2,10.1,0.52,0.4,1.2,0.359,1.9,2.8,0.685,1.8,2.2,2.2,4.6,6.8,1.2,0.7,1.2,12.8
551,Daniel Norl,UNO,31,31.7,4.5,9.4,0.474,1.4,4.0,0.355,2.5,3.1,0.821,2.2,2.2,0.6,2.8,3.4,2.5,0.8,0.2,12.8
552,Phil Cofer,FSU,35,29.3,4.8,9.9,0.486,1.4,3.7,0.375,1.9,2.7,0.691,1.2,1.4,1.6,3.5,5.1,0.7,0.5,0.2,12.8
553,Isaac Copeland,UNL,33,30.7,4.8,10.2,0.47200000000000003,1.2,3.4,0.369,1.9,2.8,0.696,1.0,1.7,1.7,4.4,6.1,1.2,0.8,1.0,12.8
554,Chris Lewis,HAR,32,26.2,5.4,8.9,0.601,0.0,0.0,0.0,2.1,3.0,0.688,1.8,2.8,1.9,3.6,5.5,1.2,0.5,1.5,12.8
555,Marlain Veal,SELU,34,33.7,4.1,9.2,0.446,1.1,2.9,0.36,3.5,4.6,0.753,3.4,2.3,0.9,4.3,5.2,6.1,1.9,0.1,12.8
556,Jamar Akoh,UM,34,25.9,4.6,8.1,0.57,0.0,0.1,0.2,3.5,5.2,0.667,2.1,3.3,2.4,4.3,6.6,1.1,0.9,0.7,12.8
557,Maurice Rivers,JSU,29,24.7,4.7,11.8,0.395,0.5,1.7,0.292,3.0,4.3,0.696,1.8,3.3,1.9,3.4,5.3,1.1,0.7,0.9,12.8
558,Fred Scott,RU,32,23.8,4.7,8.9,0.521,1.0,2.6,0.381,2.5,5.5,0.446,1.8,2.3,2.1,4.5,6.5,0.8,0.6,0.3,12.8
559,Jordan McLaughlin,USC,36,35.3,4.4,9.8,0.449,1.5,3.8,0.397,2.4,3.3,0.746,2.6,1.1,0.7,2.9,3.7,7.8,2.0,0.2,12.8
560,Brandon Better,SUU,31,24.1,4.0,10.5,0.38,2.2,5.7,0.384,2.6,3.1,0.845,2.2,2.1,0.4,2.0,2.4,1.3,0.9,0.0,12.8
561,Kalin Fisher,HU,33,30.5,4.8,10.9,0.442,1.2,3.5,0.33299999999999996,1.9,2.3,0.831,1.6,1.7,0.7,4.0,4.7,2.1,0.6,0.1,12.8
562,Bennett Koch,UNI,31,24.2,4.3,7.8,0.556,0.0,0.0,0.0,4.1,5.6,0.7340000000000001,2.0,2.3,1.9,4.2,6.1,0.5,0.7,0.8,12.7
563,Anthony Mathis,UNM,34,22.4,3.9,8.0,0.494,2.9,6.1,0.473,2.0,2.3,0.8590000000000001,0.8,2.6,0.4,1.7,2.1,1.0,0.6,0.1,12.7
564,Zach Norvell,GU,37,27.0,4.3,9.5,0.455,2.1,5.6,0.37,1.9,2.4,0.8,1.6,2.1,1.1,2.8,3.9,2.3,1.1,0.1,12.7
565,Kajon Mack,TTU,32,34.6,4.1,10.0,0.414,1.2,3.8,0.317,3.3,4.2,0.772,1.9,2.4,1.2,3.9,5.1,3.9,1.0,0.4,12.7
566,Garrett Sams,UNF,28,27.8,4.0,9.6,0.415,2.0,5.0,0.39299999999999996,2.8,3.4,0.802,2.5,2.1,0.6,3.6,4.2,1.4,0.7,0.2,12.7
567,Christian Mekowulu,TSU,30,29.1,4.0,7.8,0.519,0.1,0.2,0.4,4.6,6.1,0.745,2.4,3.2,2.4,5.5,7.9,0.9,0.9,1.5,12.7
568,Jalen Canty,UCSB,26,27.5,5.0,8.5,0.586,0.0,0.0,0.0,2.8,4.2,0.6609999999999999,1.3,2.5,3.4,4.3,7.7,1.0,0.5,1.8,12.7
569,Davon Bell,PC,32,33.6,4.2,9.9,0.423,0.8,2.5,0.325,3.5,4.3,0.8059999999999999,2.2,2.0,0.4,2.8,3.2,5.2,1.6,0.2,12.7
570,Emmanuel Chukwubuikem Nzekwesi,ORU,32,30.4,5.0,11.1,0.45399999999999996,0.5,2.0,0.23399999999999999,2.2,3.2,0.6759999999999999,2.1,2.2,2.7,4.5,7.2,1.7,1.2,0.7,12.7
