#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
428,Keaston Willis,UIW,31,30.8,4.3,11.5,0.37200000000000005,2.6,7.5,0.349,2.1,2.7,0.765,1.3,1.7,0.5,2.3,2.7,1.0,0.8,0.1,13.3
429,Marquis Eaton,ASU,32,32.3,4.2,10.3,0.409,1.5,3.8,0.382,3.4,4.2,0.794,1.9,2.4,0.6,2.5,3.1,2.8,1.5,0.2,13.3
430,Myreon Jones,PSU,25,28.6,4.8,10.7,0.444,2.2,5.6,0.40299999999999997,1.5,2.0,0.7759999999999999,1.5,1.4,0.5,2.2,2.7,3.0,1.3,0.2,13.3
431,Emmitt Williams,LSU,31,27.9,4.7,8.4,0.56,0.3,0.6,0.42100000000000004,3.6,4.7,0.769,1.9,2.7,2.4,4.2,6.6,1.2,0.8,1.2,13.3
432,Isaiah Stevens,CSU,32,32.7,4.6,9.8,0.467,1.4,3.8,0.38,2.6,3.2,0.816,2.2,1.4,0.4,2.7,3.1,4.5,0.8,0.1,13.2
433,Trevelin Queen,NMSU,26,27.5,4.9,10.5,0.47100000000000003,2.0,5.3,0.387,1.3,1.7,0.8140000000000001,1.8,2.3,2.0,3.2,5.2,2.4,1.7,0.3,13.2
434,Justin Roberts,GSU,32,30.7,4.6,11.1,0.41700000000000004,2.2,5.3,0.40399999999999997,1.8,2.1,0.866,2.2,2.2,1.0,2.6,3.5,3.6,1.5,0.2,13.2
435,James Butler,DREX,33,32.5,5.4,10.1,0.53,0.1,0.2,0.5,2.4,3.8,0.637,1.6,2.4,3.8,8.0,11.7,2.2,0.6,1.0,13.2
436,Dejan Vasiljevic,UM,31,33.7,4.5,10.9,0.408,2.4,6.8,0.344,1.9,2.2,0.882,0.9,1.3,0.3,3.9,4.2,1.0,0.6,0.1,13.2
437,Caleb Mills,U of H,31,22.5,4.6,12.0,0.385,1.6,4.4,0.365,2.4,3.1,0.753,1.4,1.9,0.4,2.3,2.6,1.1,0.5,0.2,13.2
438,Zion Young,WIU,26,28.8,4.4,10.3,0.428,1.9,4.7,0.413,2.4,2.8,0.863,1.4,2.4,1.2,3.3,4.5,1.5,0.3,0.2,13.2
439,Andy Van Vliet,W&M,32,30.8,5.2,11.3,0.461,1.7,4.6,0.358,1.1,1.6,0.6729999999999999,2.2,2.2,1.3,7.3,8.7,1.5,0.4,1.3,13.2
440,Tamenang Choh,BU,27,31.5,4.6,11.6,0.392,0.7,2.4,0.292,3.4,5.1,0.655,3.7,2.0,2.2,6.0,8.1,3.3,0.7,0.6,13.2
441,K.J. Lawson,TU,29,36.3,4.7,11.6,0.406,1.7,4.6,0.364,2.1,3.0,0.705,1.8,1.6,1.1,4.4,5.5,2.2,1.2,0.2,13.2
442,Clay Mounce,FU,32,30.2,4.9,9.5,0.516,1.8,4.7,0.391,1.5,2.5,0.6,1.7,2.5,1.7,4.4,6.0,2.1,1.5,0.7,13.2
443,Tavin Lovan,UAB,32,29.3,4.7,8.8,0.537,0.2,0.7,0.273,3.5,4.6,0.774,1.8,2.0,1.3,3.5,4.8,2.1,1.3,0.4,13.2
444,Junior Ballard,POLY,30,26.9,4.2,10.9,0.385,1.5,4.3,0.35700000000000004,3.2,4.4,0.733,2.0,2.6,0.6,3.1,3.7,1.4,1.0,0.3,13.1
445,Jaheam Cornwall,GWU,32,30.7,4.4,10.0,0.442,2.7,6.1,0.444,1.5,2.1,0.721,1.8,1.8,0.5,3.4,3.9,3.3,0.8,0.1,13.1
446,Rapolas Ivanauskas,CU,34,29.0,5.2,12.1,0.43200000000000005,0.9,3.5,0.263,1.7,2.9,0.602,2.4,2.8,1.8,5.8,7.6,2.1,0.6,0.5,13.1
447,Kaleb Bishop,FDU,28,32.8,5.1,11.3,0.451,0.9,3.0,0.301,2.0,2.5,0.789,1.8,2.6,2.4,5.8,8.2,1.0,0.5,1.3,13.1
448,Sacar Anim,MU,30,33.5,4.7,11.1,0.425,1.6,4.2,0.392,2.1,3.1,0.674,1.7,1.9,1.2,2.9,4.1,1.4,1.0,0.3,13.1
449,Jubrile Belo,MSU,31,26.1,4.4,7.2,0.612,0.0,0.0,0.0,4.3,5.7,0.75,2.1,3.6,2.1,4.3,6.4,0.7,0.5,1.2,13.1
450,Chris Smith,UCLA,31,28.2,4.5,9.7,0.45799999999999996,1.0,2.8,0.341,3.2,3.8,0.84,2.5,2.6,1.6,3.7,5.4,1.6,1.0,0.4,13.1
451,"Jay Heath, Jr.",BC,31,33.2,4.8,11.4,0.42100000000000004,2.1,5.6,0.376,1.4,2.5,0.551,2.2,2.4,0.6,2.7,3.4,2.1,1.3,0.1,13.1
452,Haanif Cheatham,UNL,32,32.2,4.8,10.2,0.465,1.0,2.9,0.344,2.6,3.9,0.669,1.3,1.3,0.5,3.4,3.9,1.6,1.1,0.2,13.1
453,Joe Mooney,UCD,32,25.9,4.3,9.2,0.46399999999999997,2.1,5.5,0.377,2.5,2.8,0.888,1.4,2.2,0.3,2.8,3.1,1.4,0.9,0.2,13.1
454,"Travis Fields, Jr.",RU,31,32.1,4.5,10.3,0.44,2.1,5.0,0.41600000000000004,2.0,2.8,0.701,1.9,2.0,0.4,2.1,2.5,3.4,0.9,0.1,13.1
455,Nate Reuvers,UW,31,26.3,4.7,10.6,0.44799999999999995,1.0,2.9,0.337,2.6,3.3,0.7859999999999999,1.5,3.1,1.1,3.4,4.5,0.6,0.5,1.9,13.1
456,Miller Kopp,NU,31,32.3,4.5,11.0,0.41200000000000003,2.1,5.3,0.396,1.9,2.2,0.8959999999999999,1.2,1.4,0.8,2.7,3.5,1.2,0.5,0.2,13.1
457,Kevin McKay,CMU,28,29.3,5.2,9.0,0.5820000000000001,0.1,0.9,0.077,2.5,3.5,0.7240000000000001,2.0,2.3,2.3,3.9,6.2,1.6,1.6,0.8,13.0
458,Aamir Simms,CLEM,30,31.6,4.6,9.8,0.474,1.1,2.8,0.4,2.6,3.7,0.705,2.2,2.4,2.3,5.0,7.2,2.6,1.0,0.8,13.0
459,Austen Awosika,CSUF,31,35.6,4.9,11.1,0.441,0.3,1.7,0.185,2.9,5.2,0.562,2.3,2.2,0.7,3.8,4.5,4.3,1.2,0.2,13.0
460,Collin Welp,UCI,32,23.4,4.9,10.4,0.47600000000000003,1.2,2.7,0.442,2.0,2.3,0.84,1.4,1.9,1.3,4.6,5.9,1.8,0.8,0.4,13.0
461,Moses Wright,GT,31,30.4,5.5,10.3,0.53,0.2,0.9,0.24100000000000002,1.9,3.0,0.617,2.6,3.1,1.8,5.2,7.0,0.9,0.6,1.2,13.0
462,M.J. Randolph,FAMU,27,33.8,4.6,9.4,0.484,0.1,0.9,0.16699999999999998,3.7,6.0,0.627,3.1,2.6,1.7,4.1,5.8,2.7,1.8,0.1,13.0
463,Gabe Watson,USM,31,35.7,5.1,12.7,0.4,1.2,4.0,0.29600000000000004,1.6,2.2,0.735,2.6,1.2,0.5,3.1,3.6,3.4,1.0,0.1,13.0
464,Davide Moretti,TTU,31,34.2,3.9,9.4,0.419,2.2,5.6,0.38299999999999995,3.0,3.3,0.902,2.0,2.1,0.1,1.6,1.7,2.3,1.2,0.0,13.0
465,James Bouknight,UConn,28,25.9,4.6,9.9,0.462,0.9,2.6,0.34700000000000003,3.0,3.6,0.8220000000000001,1.8,2.6,1.6,2.5,4.1,1.3,0.8,0.2,13.0
466,Walter Whyte,BU,34,30.3,4.9,10.6,0.462,1.8,5.2,0.34700000000000003,1.4,2.3,0.615,2.0,1.9,2.1,5.3,7.4,0.8,0.7,0.5,13.0
467,Osasumwen Osaghae,FIU,32,27.2,5.2,7.7,0.6709999999999999,0.1,0.3,0.33299999999999996,2.6,3.7,0.695,1.7,2.0,3.1,5.0,8.1,0.5,0.8,3.7,13.0
468,Jaden McDaniels,UW,31,31.0,4.4,10.8,0.405,1.4,4.1,0.33899999999999997,2.8,3.7,0.763,3.2,3.3,1.1,4.7,5.8,2.1,0.8,1.4,13.0
469,Rayshaun Hammonds,UGA,32,28.0,5.0,10.8,0.46399999999999997,1.1,3.2,0.35,1.8,2.8,0.652,1.9,3.2,2.1,5.3,7.4,1.5,0.8,0.4,12.9
470,Jordan Dartis,OU,29,31.3,4.1,10.3,0.39299999999999996,2.9,7.5,0.381,1.9,2.3,0.836,0.9,1.6,0.4,1.9,2.3,1.2,1.1,0.1,12.9
471,Jordan Hairston,TAMU-CC,26,27.5,4.5,9.7,0.462,2.0,4.5,0.444,1.9,2.4,0.794,2.2,2.0,0.4,1.7,2.1,1.2,1.0,0.1,12.9
472,DeAndre Jones,UCA,22,29.6,3.8,9.8,0.386,1.6,4.5,0.35,3.8,4.6,0.8220000000000001,3.5,2.3,0.6,3.3,3.9,6.0,1.0,0.0,12.9
473,Zavier Simpson,UM,30,33.7,5.0,10.6,0.47600000000000003,1.0,2.9,0.36,1.8,3.1,0.574,3.2,2.6,0.7,3.8,4.5,7.9,1.0,0.1,12.9
474,Nick Guadarrama,UNH,29,31.6,4.7,9.7,0.48,1.4,3.9,0.37200000000000005,2.1,3.2,0.674,2.2,2.9,2.4,4.7,7.1,2.4,0.7,0.3,12.9
475,Chris Duarte,UO,28,30.1,4.5,10.9,0.414,1.7,5.0,0.336,2.2,2.8,0.795,1.5,1.6,1.5,4.1,5.6,1.6,1.7,0.5,12.9
476,Nico Carvacho,CSU,32,29.1,4.9,8.8,0.564,0.0,0.0,0.0,3.0,6.1,0.49,2.7,2.7,3.1,7.7,10.8,1.8,0.8,0.6,12.9
477,Souley Boum,UTEP,32,31.4,3.8,10.3,0.365,1.6,5.5,0.28600000000000003,3.8,4.3,0.878,1.7,1.7,0.7,2.9,3.6,2.0,0.8,0.1,12.9
478,Daquan Bracey,LTU,30,28.3,4.9,10.4,0.47100000000000003,1.8,4.0,0.445,1.3,2.5,0.527,1.9,1.6,0.4,1.6,2.0,2.9,1.1,0.1,12.9
479,Tyere Marshall,RU,29,24.9,5.1,8.4,0.607,0.0,0.0,0.0,2.7,4.3,0.616,1.6,2.6,2.3,5.7,8.0,1.1,0.4,0.4,12.9
480,Zach Hunsaker,BU,27,32.8,4.0,10.7,0.37799999999999995,2.1,6.6,0.32,2.7,3.1,0.857,1.6,2.4,0.4,3.0,3.4,1.3,1.5,0.1,12.9
481,K.J. Riley,UE,32,31.9,3.8,8.4,0.451,0.4,1.3,0.28600000000000003,4.9,6.2,0.797,2.6,2.7,0.8,3.1,4.0,2.8,0.8,0.2,12.8
482,Markell Johnson,NCST,31,34.1,4.8,11.9,0.405,1.4,5.2,0.267,1.8,3.0,0.606,3.3,2.0,0.4,4.0,4.4,6.8,1.9,0.3,12.8
483,Onno Steger,WCU,31,30.3,4.0,9.3,0.436,2.6,6.0,0.428,2.2,2.7,0.81,1.8,2.3,1.4,3.3,4.7,1.4,0.6,0.2,12.8
484,Joshua Patton,CSUS,30,28.2,4.7,8.3,0.56,0.0,0.1,0.0,3.5,4.9,0.7090000000000001,1.6,3.6,2.2,3.5,5.7,0.8,0.6,1.9,12.8
485,Tyrese Martin,URI,30,34.1,4.9,11.4,0.433,1.5,4.6,0.321,1.5,2.3,0.662,2.0,2.4,2.1,5.0,7.0,1.1,1.1,0.3,12.8
486,Brandon Averette,UVU,30,32.2,4.8,10.4,0.45799999999999996,1.2,3.8,0.327,2.1,2.5,0.816,2.2,1.7,0.2,1.9,2.1,3.0,0.9,0.2,12.8
487,Isaac Okoro,AU,28,31.5,4.5,8.8,0.51,0.7,2.5,0.28600000000000003,3.2,4.7,0.674,2.0,2.7,1.9,2.5,4.4,2.0,0.9,0.9,12.8
488,Xavier Green,ODU,32,36.0,5.0,13.6,0.368,1.5,4.5,0.326,1.3,1.8,0.741,2.7,2.3,0.9,3.3,4.2,2.6,0.9,0.1,12.8
489,Marcus Santos-Silva,VCU,31,27.3,5.2,9.1,0.569,0.0,0.0,0.0,2.4,4.4,0.551,1.9,2.9,3.0,6.0,8.9,0.9,1.1,1.3,12.8
490,Tyler Stevenson,USM,31,27.5,5.2,9.3,0.557,0.0,0.0,0.0,2.4,3.5,0.682,1.6,2.4,1.7,4.9,6.6,1.0,0.5,0.5,12.8
491,O'Showen Williams,ASU,31,34.6,4.2,10.1,0.414,2.1,6.1,0.33899999999999997,2.4,3.5,0.664,1.8,1.7,0.4,4.0,4.4,2.2,1.8,0.2,12.8
492,Jabari Rice,NMSU,30,26.3,4.1,8.8,0.46799999999999997,1.7,4.3,0.38799999999999996,2.9,3.5,0.8270000000000001,1.7,1.9,1.6,3.5,5.1,1.9,0.8,0.2,12.8
493,Sean Sutherlin,UNH,28,33.9,5.0,11.6,0.434,0.2,1.0,0.259,2.5,4.4,0.5660000000000001,3.9,3.0,1.6,7.6,9.3,2.6,1.0,0.4,12.8
494,Troy Simons,KSU,32,33.3,4.3,10.3,0.42200000000000004,2.9,7.5,0.389,1.2,1.4,0.826,1.2,2.3,0.6,2.9,3.5,2.0,1.3,0.3,12.8
495,"Kerry Blackshear, Jr.",UF,31,27.2,3.6,8.4,0.436,0.8,2.6,0.305,4.7,5.9,0.792,1.8,3.1,2.4,5.1,7.5,1.6,0.6,0.6,12.8
496,D.J. Funderburk,NCST,30,25.9,4.7,7.8,0.609,0.1,0.6,0.222,3.2,4.2,0.76,1.4,3.0,2.4,3.8,6.1,0.3,0.9,0.8,12.8
497,Christian Agnew,UNA,30,30.8,4.1,9.7,0.428,1.2,3.4,0.353,3.3,4.9,0.6779999999999999,2.5,3.0,1.2,3.2,4.4,1.5,1.6,0.2,12.8
498,Jacob Gilyard,RICH,31,36.6,4.3,9.1,0.46799999999999997,1.9,5.1,0.36700000000000005,2.4,2.9,0.802,1.9,1.7,0.4,2.7,3.1,5.7,3.2,0.2,12.7
499,Nick Sherod,RICH,31,29.5,4.6,10.1,0.45399999999999996,2.5,5.7,0.43799999999999994,1.1,1.3,0.805,0.9,1.5,0.6,4.8,5.4,1.6,0.9,0.1,12.7
500,"Lavar Batts, Jr.",UNCA,31,27.5,4.6,9.1,0.502,0.6,2.2,0.29,2.9,4.1,0.722,2.2,3.2,0.4,2.3,2.6,2.5,1.8,0.2,12.7
501,Matt Coleman III,UT,30,33.5,4.6,10.5,0.441,1.5,3.8,0.395,2.0,2.5,0.797,2.3,2.2,0.8,2.2,3.0,3.4,1.3,0.1,12.7
502,Bo Hodges,ETSU,33,29.9,4.9,9.8,0.502,0.5,1.8,0.25,2.4,3.8,0.637,2.2,2.4,1.4,4.5,5.8,2.5,1.4,0.8,12.7
503,Devante Jackson,GSU,32,27.0,5.1,9.9,0.517,0.3,0.8,0.34600000000000003,2.2,3.1,0.7070000000000001,1.7,2.8,1.7,3.6,5.3,1.3,0.2,0.6,12.7
504,Caleb Catto,FGC,32,32.1,4.7,11.3,0.41600000000000004,2.0,5.8,0.342,1.4,1.7,0.815,2.1,1.6,0.8,3.2,3.9,2.6,0.8,0.2,12.7
505,Paul Scruggs,XAV,28,33.3,4.9,10.5,0.46299999999999997,1.6,4.2,0.373,1.4,1.9,0.741,2.8,3.2,1.0,3.5,4.5,2.9,1.2,0.4,12.7
506,Daeqwon Plowden,BGSU,31,31.4,4.8,10.0,0.47600000000000003,1.1,3.3,0.34700000000000003,2.0,2.4,0.851,1.5,2.4,2.7,5.8,8.5,0.8,0.9,0.7,12.7
507,Anthony Roberts,KSU,30,29.0,4.7,10.6,0.44,1.6,4.5,0.363,1.7,2.3,0.765,1.7,2.1,0.5,2.4,2.9,2.4,0.9,0.1,12.7
508,Justin Champagnie,PITT,33,32.5,4.6,11.0,0.42100000000000004,1.0,3.8,0.262,2.4,3.1,0.777,1.0,2.2,2.2,4.8,7.0,0.7,1.1,0.8,12.7
509,Devon Daniels,NCST,32,31.1,4.9,10.4,0.47,0.9,2.7,0.322,2.0,2.8,0.703,2.1,2.5,1.0,4.3,5.3,2.2,1.7,0.4,12.7
510,Tate Hall,L-IL,32,32.8,4.4,9.2,0.478,1.8,4.2,0.426,2.1,3.6,0.579,1.8,1.8,0.4,3.5,3.9,2.2,1.5,0.1,12.7
511,Tobi Ewuosho,ASU,32,29.9,4.4,9.3,0.47700000000000004,0.8,2.0,0.413,3.0,4.2,0.711,3.0,2.5,1.4,4.6,6.0,1.4,1.1,0.3,12.7
512,Dru Smith,MU,31,32.8,3.9,9.5,0.41200000000000003,0.8,2.7,0.294,4.0,4.5,0.899,2.8,3.0,1.3,2.9,4.2,3.9,2.1,0.4,12.7
513,LaDavius Draine,USM,31,32.2,4.4,11.2,0.39,2.3,6.4,0.35200000000000004,1.7,2.1,0.828,1.6,2.4,1.1,3.6,4.7,2.1,1.0,0.2,12.7
514,Jacara Cross,JSU,31,23.2,5.2,8.5,0.611,0.0,0.1,0.0,2.2,3.4,0.6629999999999999,2.2,2.8,2.1,2.5,4.5,0.5,0.6,0.7,12.7
515,Devin Vassell,FSU,30,28.7,4.8,9.8,0.49,1.5,3.5,0.415,1.6,2.2,0.738,0.8,1.9,1.3,3.8,5.1,1.6,1.4,1.0,12.7
516,Terrance McBride,COR,27,32.9,4.7,10.0,0.47600000000000003,1.0,3.3,0.315,2.1,2.8,0.773,1.8,1.2,0.9,2.9,3.8,3.2,1.0,0.1,12.7
517,K.J. Williams,MSU,32,23.3,4.9,9.0,0.544,0.6,1.6,0.36,2.3,3.5,0.67,1.6,2.3,2.0,5.3,7.2,1.0,1.1,0.7,12.7
518,Jordan Miller,GMU,32,32.4,4.5,10.1,0.44799999999999995,1.0,3.1,0.33,2.6,3.7,0.701,1.8,2.2,2.2,3.1,5.2,1.4,1.1,0.2,12.7
519,Derryck Thornton,BC,29,31.4,4.3,11.4,0.376,1.1,4.1,0.263,3.0,3.9,0.7859999999999999,3.3,2.1,0.4,2.4,2.8,3.4,1.1,0.2,12.7
520,Will Rayman,CU,34,33.0,4.3,9.7,0.444,1.5,4.3,0.359,2.5,3.1,0.8,1.3,2.8,2.8,6.2,9.0,1.7,0.8,1.0,12.6
521,LaQuincy Rideau,USF,31,32.5,4.7,12.5,0.374,1.4,4.7,0.295,1.9,3.4,0.562,3.3,3.4,1.1,3.3,4.4,4.2,2.5,0.2,12.6
522,Antonio Green,MTSU,31,32.1,4.1,11.2,0.365,2.5,7.4,0.33,2.0,2.4,0.8270000000000001,2.1,2.4,0.3,2.9,3.2,2.6,1.2,0.1,12.6
523,David Jean-Baptiste,UTC,33,30.3,4.7,11.0,0.424,1.6,4.6,0.353,1.7,2.1,0.7859999999999999,2.2,1.3,0.6,3.3,3.9,2.4,0.9,0.1,12.6
524,Keith Williams,UC,30,28.8,4.5,10.4,0.435,0.9,2.6,0.342,2.7,3.4,0.792,1.7,2.9,1.5,3.2,4.6,1.6,1.2,0.9,12.6
525,John Knight III,SUU,31,26.3,4.3,9.1,0.47,0.1,0.4,0.154,4.0,5.4,0.7490000000000001,3.0,2.3,1.3,2.6,3.9,3.0,1.0,0.5,12.6
526,Travis Evee,VMI,33,28.9,4.3,9.8,0.441,2.3,6.5,0.36200000000000004,1.6,2.0,0.8029999999999999,1.9,2.1,0.3,2.0,2.3,2.4,1.4,0.1,12.6
527,Jordan Barnes,ISU,30,33.8,4.2,10.6,0.39799999999999996,1.9,4.9,0.385,2.2,2.7,0.8270000000000001,1.9,2.0,0.3,3.4,3.7,3.7,1.6,0.1,12.6
528,Collin Smith,UCF,30,26.2,4.4,9.6,0.46299999999999997,0.1,0.5,0.188,3.6,5.4,0.677,2.6,3.2,2.1,4.2,6.3,1.9,0.8,0.6,12.6
529,Morgan Means,SEA,27,35.0,4.0,10.7,0.374,1.3,4.7,0.266,3.3,3.8,0.882,1.7,3.1,1.5,3.6,5.1,3.0,1.4,0.0,12.6
530,Zeke Moore,SIUE,31,28.4,4.6,9.8,0.467,1.4,3.5,0.385,2.1,2.6,0.78,1.8,2.3,0.8,2.8,3.6,1.5,0.6,0.3,12.6
531,"Wayne Bistol, Jr.",HU,33,31.0,4.2,10.3,0.41200000000000003,1.5,3.8,0.4,2.6,3.2,0.794,2.6,2.0,1.0,3.3,4.3,1.8,0.9,0.4,12.6
532,Fred Scott,RU,30,28.9,4.3,9.3,0.46799999999999997,1.3,3.3,0.4,2.6,4.3,0.602,2.0,2.6,1.5,3.8,5.2,1.4,0.7,0.3,12.6
533,Tarik Cool,ISU,30,28.2,4.5,11.0,0.409,1.4,3.8,0.363,2.2,3.0,0.733,3.2,1.9,0.2,2.1,2.3,2.9,0.8,0.1,12.6
534,Malik Johnson,CAN,32,38.2,4.4,11.4,0.386,1.0,3.9,0.258,2.8,3.8,0.715,2.8,2.3,0.4,5.4,5.8,5.9,2.0,0.1,12.6
535,Cassius Stanley,DUKE,29,27.4,4.4,9.3,0.474,1.1,3.0,0.36,2.7,3.6,0.733,1.9,2.2,1.9,3.0,4.9,1.0,0.7,0.7,12.6
536,Trae Berhow,UNI,31,33.1,4.3,8.7,0.498,2.3,5.1,0.446,1.6,2.0,0.836,1.1,1.8,1.0,4.7,5.7,0.9,0.6,0.1,12.5
537,Nate Kennell,BU,34,33.0,4.5,10.5,0.42700000000000005,2.6,5.8,0.447,1.0,1.3,0.773,0.9,2.2,0.9,3.4,4.3,2.2,1.2,0.2,12.5
538,Tyler Scanlon,BEL,33,30.9,4.7,9.5,0.5,2.0,5.0,0.396,1.1,1.3,0.818,1.8,1.4,0.9,3.5,4.4,2.7,1.2,0.1,12.5
539,Mahamadou Diawara,STET,33,26.2,4.9,8.3,0.585,0.1,0.4,0.16699999999999998,2.7,4.5,0.601,3.0,3.2,3.1,3.4,6.5,0.7,0.5,0.5,12.5
540,Ryan Swan-Ford,AF,32,26.5,4.4,8.6,0.514,1.2,3.1,0.37,2.5,3.5,0.705,1.5,2.5,2.2,3.0,5.2,1.8,0.8,0.2,12.5
541,Corey Manigault,UNM,33,24.4,4.5,8.3,0.545,0.2,0.8,0.32,3.2,4.5,0.698,1.8,2.1,1.4,3.2,4.5,0.7,1.2,0.5,12.5
542,Ja'Vonte Smart,LSU,31,34.2,4.6,11.0,0.415,1.5,4.5,0.326,1.8,2.3,0.8140000000000001,2.3,1.8,0.6,2.9,3.5,4.2,1.1,0.2,12.5
543,Josh Nebo,TAMU,29,28.9,4.5,6.8,0.665,0.0,0.0,0.0,3.4,5.6,0.613,2.0,2.4,2.4,3.7,6.2,0.8,0.4,1.9,12.5
544,Jahmir Young,CHAR,29,32.3,4.1,9.6,0.426,1.6,4.3,0.373,2.7,3.7,0.738,1.9,1.2,0.6,4.7,5.2,2.8,1.6,0.3,12.5
545,Daryl Edwards,UTEP,32,34.1,4.5,10.1,0.444,2.3,6.0,0.38299999999999995,1.2,1.6,0.7120000000000001,1.9,2.0,0.3,1.6,1.9,2.0,0.5,0.2,12.5
546,Kameron McGusty,UM,28,29.5,4.6,10.7,0.435,1.4,4.1,0.32799999999999996,1.8,2.4,0.75,2.3,1.2,0.5,3.5,4.0,1.6,0.7,0.2,12.5
547,Josip Vrankic,SCU,31,27.9,4.0,8.3,0.48,0.5,1.6,0.34700000000000003,4.0,5.4,0.737,1.8,2.4,1.7,3.7,5.4,2.7,1.3,0.5,12.5
548,Joseph Girard III,SU,32,33.0,3.8,11.0,0.348,2.2,6.8,0.324,2.6,2.9,0.894,1.9,1.5,0.2,2.9,3.0,3.5,1.5,0.1,12.4
549,Evan Leonard,UCI,27,28.1,4.1,10.1,0.405,1.8,5.4,0.336,2.4,2.9,0.831,2.0,2.4,0.5,2.9,3.4,2.2,1.3,0.3,12.4
550,Jamari Blackmon,UNA,30,32.3,3.8,9.9,0.385,2.1,5.7,0.37200000000000005,2.7,3.4,0.777,1.4,1.9,0.7,1.8,2.4,2.8,1.0,0.1,12.4
551,"Cedric Henderson, Jr.",CAM,31,29.1,4.8,8.3,0.578,1.1,2.4,0.452,1.8,2.3,0.775,1.6,2.3,1.1,3.5,4.5,1.8,0.8,0.6,12.4
552,Michael Carter III,LBSU,31,25.3,3.7,9.3,0.39399999999999996,1.1,3.6,0.31,3.9,4.8,0.812,3.4,2.8,0.5,2.3,2.8,2.6,1.1,0.2,12.4
553,Hasahn French,SLU,30,31.9,5.3,10.2,0.521,0.0,0.0,0.0,1.7,5.2,0.32899999999999996,2.2,3.2,3.4,7.0,10.4,2.3,1.0,2.6,12.4
554,Travis Washington,UVU,28,31.1,4.0,11.3,0.35600000000000004,1.3,4.9,0.261,3.0,3.9,0.7709999999999999,3.6,2.2,0.3,3.0,3.4,4.6,1.2,0.1,12.4
555,Willie Jackson,U of T,32,34.4,4.7,9.5,0.493,0.0,0.1,0.0,3.0,4.3,0.688,2.7,2.6,3.6,8.4,12.0,2.2,0.7,0.5,12.3
556,Avery Sullivan,LU,32,31.3,4.7,9.2,0.503,0.0,0.0,0.0,3.0,4.1,0.74,2.0,3.0,2.9,5.3,8.2,1.1,1.0,1.0,12.3
557,Eyassu Worku,UCI,32,28.8,4.6,10.9,0.425,1.5,3.8,0.39799999999999996,1.6,2.1,0.735,1.8,1.4,0.5,2.1,2.6,4.0,1.1,0.2,12.3
558,"Ivy Smith, Jr.",GSU,32,32.5,3.6,9.3,0.381,0.8,2.7,0.302,4.4,5.6,0.787,2.9,2.1,0.2,3.2,3.4,5.1,2.3,0.2,12.3
559,Cameron McGriff,OSU,32,30.1,4.1,9.1,0.45,0.9,2.8,0.308,3.2,3.9,0.8320000000000001,1.9,2.6,2.0,4.6,6.6,1.2,0.4,0.2,12.3
560,Jordan Walker,MSU,32,31.1,4.0,11.4,0.353,1.5,6.0,0.254,2.7,3.6,0.763,2.2,2.8,0.4,3.3,3.7,2.3,1.2,0.4,12.3
561,Xzavier Malone-Key,FDU,26,29.2,4.4,9.2,0.48100000000000004,1.1,3.2,0.349,2.3,3.5,0.6629999999999999,1.7,1.7,0.6,2.7,3.3,2.0,0.5,0.1,12.3
562,Deshaw Andrews,ASU,30,21.6,4.0,8.7,0.45399999999999996,1.9,4.3,0.45,2.4,3.1,0.7929999999999999,1.3,2.5,1.2,3.3,4.5,1.2,1.1,0.1,12.3
563,Andre Jones,NSU,30,24.3,5.1,10.0,0.513,0.7,2.1,0.312,1.4,1.9,0.732,2.0,1.8,0.8,1.9,2.6,2.8,1.4,0.4,12.3
564,Brian Warren,UTA,32,27.9,4.2,11.1,0.38,1.0,4.1,0.254,2.8,3.4,0.818,2.1,2.7,0.3,1.9,2.2,3.7,0.8,0.1,12.3
565,Ben Pyle,WIU,26,34.3,4.2,9.8,0.424,2.5,5.7,0.43200000000000005,1.5,1.7,0.8859999999999999,1.7,1.7,0.8,4.5,5.3,1.5,1.0,0.6,12.3
566,Corey Tillery,ASU,30,32.1,4.2,11.1,0.374,2.9,7.9,0.364,1.1,1.3,0.8,1.8,1.2,0.7,3.5,4.2,1.6,1.1,0.1,12.3
567,Kevin Obanor,ORU,31,24.6,4.0,8.4,0.475,1.3,3.3,0.38799999999999996,3.0,3.7,0.8,1.5,2.5,2.8,4.0,6.9,0.7,0.4,0.8,12.3
568,Ty Taylor,EKU,33,30.7,4.0,11.5,0.35,2.2,6.8,0.327,1.9,2.5,0.7709999999999999,2.0,1.8,0.9,2.8,3.7,1.4,1.1,0.1,12.2
569,"Dachon Burke, Jr.",UNL,29,28.1,4.7,11.8,0.401,1.2,3.9,0.304,1.6,2.9,0.5660000000000001,1.5,2.0,0.9,2.5,3.4,1.3,1.4,0.6,12.2
570,Jamaree Bouyea,USF,34,33.1,4.8,9.7,0.49200000000000005,1.1,3.7,0.31,1.6,2.3,0.6709999999999999,2.1,1.7,0.6,3.8,4.4,3.5,1.6,0.6,12.2
571,Isaiah White,UP,27,29.4,4.5,10.6,0.42200000000000004,1.5,4.3,0.35700000000000004,1.7,2.3,0.77,1.8,2.7,0.4,2.2,2.6,1.9,1.1,0.8,12.2
