#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
495,Carlton Guyton,KSU,32,30.8,4.5,10.0,0.45,1.7,4.3,0.401,1.7,2.4,0.7240000000000001,1.6,1.7,1.0,2.8,3.8,2.3,1.0,0.4,12.4
496,Elton Frazier,CAN,30,28.0,5.1,9.7,0.524,0.2,0.7,0.23800000000000002,2.1,3.1,0.696,1.3,3.0,2.7,3.6,6.3,1.0,0.8,1.1,12.4
497,Kashief Edwards,NU,28,35.2,4.9,11.1,0.442,0.0,0.3,0.125,2.6,4.5,0.584,2.5,2.6,2.8,3.9,6.6,0.8,1.0,1.1,12.4
498,Quincy Acy,BU,31,31.0,4.4,8.3,0.535,0.0,0.1,0.0,3.6,5.2,0.685,2.1,2.5,2.8,4.9,7.7,0.9,0.9,1.5,12.4
499,Brandon Provost,UTRGV,31,30.9,3.8,8.8,0.436,2.5,5.6,0.457,2.2,2.8,0.782,2.1,1.8,0.2,3.0,3.2,1.9,0.8,0.3,12.4
500,Jerai Grant,CLEM,34,27.1,4.6,8.1,0.5710000000000001,0.0,0.0,0.0,3.2,4.5,0.711,1.5,2.2,2.6,4.1,6.7,0.8,1.0,2.3,12.4
501,R.L. Horton,USM,32,31.2,4.3,9.9,0.43700000000000006,1.1,2.8,0.374,2.7,3.7,0.726,1.2,1.9,0.3,2.6,2.9,2.1,1.0,0.0,12.4
502,Donavan Monroe,C of C,37,33.1,4.3,9.6,0.452,1.1,3.4,0.331,2.6,3.6,0.735,2.1,2.0,0.7,2.0,2.7,2.6,0.9,0.1,12.4
503,Nick Winbush,MU,33,34.2,4.4,10.8,0.406,2.1,5.9,0.349,1.6,2.1,0.779,1.3,2.9,1.6,5.3,6.9,1.0,0.7,1.1,12.4
504,Elias Harris,GU,34,26.0,4.5,8.8,0.517,0.5,1.5,0.353,2.8,3.6,0.772,1.8,2.1,1.8,4.2,6.0,1.3,0.6,0.4,12.4
505,Ty Abbott,ASU,29,32.6,4.2,10.7,0.392,2.6,6.6,0.387,1.5,2.3,0.642,1.9,2.5,0.4,3.1,3.5,2.7,1.1,0.6,12.4
506,LaMarcus Reed III,UTA,29,29.2,4.1,9.6,0.428,1.6,4.1,0.387,2.6,3.4,0.765,2.8,2.9,1.4,3.6,5.0,1.6,1.2,0.4,12.4
507,Frankie Dobbs,BU,30,36.6,3.7,9.1,0.40700000000000003,2.1,5.3,0.38799999999999996,2.9,3.6,0.813,2.8,2.0,0.4,2.9,3.2,5.3,1.1,0.1,12.4
508,Keith Shamburger,SJSU,33,31.4,3.9,11.0,0.359,1.7,5.5,0.317,2.8,3.7,0.752,1.3,1.9,0.7,3.0,3.8,2.4,0.9,0.2,12.4
509,Shemik Thompson,CCSU,31,33.1,4.4,11.5,0.381,0.9,3.2,0.293,2.6,3.5,0.745,2.8,2.3,1.5,3.6,5.1,5.3,1.9,0.2,12.4
510,Doron Lamb,UK,38,28.4,4.2,8.5,0.49700000000000005,1.8,3.7,0.486,2.1,2.6,0.79,1.3,2.2,0.5,1.5,2.0,1.6,0.6,0.2,12.3
511,Kelvin Martin,CSU,30,29.5,4.6,7.7,0.595,0.0,0.1,0.33299999999999996,3.1,4.6,0.679,1.6,2.6,3.8,5.1,9.0,1.3,1.9,0.9,12.3
512,Mike Black,ALB,28,33.0,4.4,9.6,0.45899999999999996,1.4,3.3,0.43,2.1,3.2,0.648,2.9,1.8,0.4,1.5,1.9,2.9,0.8,0.0,12.3
513,Will Barton,UM,35,30.6,4.8,11.1,0.428,1.1,4.2,0.265,1.7,2.4,0.6990000000000001,2.5,2.3,1.4,3.5,4.9,2.8,1.5,0.5,12.3
514,Robert Arnold,BSU,35,26.8,3.9,9.6,0.409,1.6,4.7,0.34299999999999997,2.9,4.1,0.7040000000000001,1.9,2.4,1.6,2.8,4.4,0.9,1.2,0.7,12.3
515,Deontay Twyman,QU,32,30.8,4.2,10.7,0.391,1.4,4.3,0.331,2.5,3.3,0.762,2.2,2.4,0.8,3.2,3.9,3.6,0.7,0.2,12.3
516,Ralston Turner,LSU,27,29.9,4.1,11.0,0.369,1.8,5.5,0.322,2.4,3.4,0.703,2.3,2.2,0.4,2.2,2.6,1.6,0.6,0.1,12.3
517,Paul Carter,UIC,31,29.7,4.2,9.8,0.424,0.6,2.3,0.271,3.4,4.7,0.7070000000000001,2.5,2.5,2.3,5.0,7.3,1.7,0.6,0.6,12.3
518,Darnell Porter,SCSU,29,26.8,4.0,9.0,0.44299999999999995,1.5,4.2,0.358,2.8,3.4,0.8,2.4,3.4,1.6,2.3,3.9,1.3,1.0,0.2,12.3
519,Justin Brownlee,STJ,33,30.2,4.9,9.9,0.494,0.5,1.6,0.34,1.9,2.8,0.677,2.0,2.3,1.5,3.7,5.2,1.9,1.1,0.8,12.3
520,Kent Bazemore,ODU,34,30.7,4.4,9.1,0.48100000000000004,0.9,2.2,0.408,2.6,3.9,0.662,2.4,2.1,1.6,3.5,5.1,2.9,2.2,0.9,12.3
521,Joel Smith,NU,31,30.5,4.2,9.1,0.45899999999999996,2.5,5.8,0.428,1.4,1.8,0.782,1.8,2.0,0.7,2.5,3.2,2.4,0.7,0.1,12.3
522,Ayron Hardy,JAC,32,33.9,4.8,9.0,0.53,0.5,1.8,0.281,2.2,2.8,0.7909999999999999,1.8,2.6,2.4,3.8,6.2,2.8,2.0,1.0,12.2
523,Jim Mower,LC,32,30.2,4.1,9.4,0.43700000000000006,2.2,5.8,0.385,1.8,2.1,0.866,1.3,1.8,0.4,2.2,2.6,1.4,0.6,0.2,12.2
524,D'Angelo Jackson,MVSU,32,27.2,3.6,9.0,0.397,1.9,4.9,0.397,3.2,4.1,0.773,2.6,2.2,0.3,2.2,2.5,2.3,0.9,0.1,12.2
525,Akeem Ellis,CSU,30,33.7,4.1,10.4,0.39299999999999996,1.9,5.4,0.34600000000000003,2.2,3.7,0.58,2.5,2.2,1.3,4.5,5.8,2.1,0.8,0.3,12.2
526,Terence Grier,FDU,22,28.4,4.9,11.4,0.426,0.8,2.5,0.309,1.7,3.7,0.46299999999999997,1.8,1.5,0.9,1.7,2.6,2.0,1.0,0.1,12.2
527,Gabe Knutson,LU,31,29.5,4.1,8.2,0.502,0.0,0.0,0.0,4.0,5.4,0.7440000000000001,1.4,2.0,2.2,3.5,5.7,0.5,0.6,0.8,12.2
528,Orane Chin,CSUF,31,30.9,4.1,9.5,0.43200000000000005,0.8,2.4,0.33299999999999996,3.2,4.3,0.746,2.5,2.8,1.4,4.3,5.6,2.1,0.8,0.6,12.2
529,Scott Bamforth,WSU,31,28.4,3.8,8.2,0.466,2.5,5.2,0.48700000000000004,2.1,2.5,0.855,1.8,1.6,0.3,1.8,2.1,2.8,0.5,0.1,12.2
530,Patrick Rembert,UCI,32,33.1,3.8,10.0,0.376,1.3,3.6,0.36,3.4,4.3,0.7909999999999999,2.0,2.3,0.3,3.0,3.3,3.3,0.9,0.1,12.2
531,Sultan Toles-Bey,CSUS,28,36.0,3.8,11.1,0.34,1.9,5.6,0.33299999999999996,2.8,3.5,0.7959999999999999,3.6,2.5,0.6,2.9,3.4,4.8,1.5,0.1,12.2
532,Jeremiah Bowman,LONG,30,30.5,4.0,7.4,0.545,0.5,1.0,0.5,3.6,5.0,0.727,2.6,2.8,1.3,2.4,3.7,4.3,1.1,0.1,12.2
533,Samme Givens,DREX,31,29.7,4.9,9.5,0.519,0.0,0.0,0.0,2.4,4.5,0.529,1.9,3.3,3.3,6.8,10.1,1.1,0.6,0.8,12.2
534,Jake Cohen,DAV,33,23.2,4.2,8.5,0.489,0.8,2.4,0.33299999999999996,3.0,3.9,0.769,1.9,3.2,2.0,4.2,6.2,0.8,0.5,1.5,12.2
535,Ian Clark,BEL,35,24.6,4.3,8.9,0.48200000000000004,2.1,4.8,0.431,1.5,1.9,0.818,1.5,2.2,0.5,1.8,2.3,1.8,1.2,0.2,12.2
536,Kodi Augustus,MSU,31,31.5,3.8,8.5,0.447,0.9,3.0,0.309,3.7,4.4,0.8320000000000001,2.9,3.1,1.7,5.4,7.1,1.6,0.5,1.0,12.2
537,Gerald Robinson,UGA,33,32.4,4.6,10.4,0.442,0.9,3.1,0.301,2.0,2.8,0.71,3.0,2.4,0.8,1.9,2.7,4.0,1.3,0.1,12.2
538,Velton Jones,RMU,32,29.4,3.7,9.5,0.391,1.1,3.3,0.336,3.6,5.0,0.708,2.8,3.2,0.7,2.2,2.9,4.0,1.6,0.0,12.1
539,Jeff Robinson,SHU,31,31.7,4.7,10.4,0.455,1.2,3.6,0.327,1.4,1.9,0.746,1.5,2.7,1.9,4.5,6.4,0.7,0.8,0.5,12.1
540,Corey Raji,BC,32,27.8,4.4,9.2,0.483,1.2,3.7,0.32799999999999996,2.0,2.8,0.703,1.0,2.0,2.6,4.1,6.7,1.6,0.5,0.2,12.1
541,Drew Crawford,NU,34,31.6,4.6,10.7,0.429,1.6,4.7,0.335,1.3,1.9,0.7140000000000001,1.3,2.5,1.3,3.3,4.6,2.0,0.9,0.6,12.1
542,Mike Ringgold,RU,34,30.9,5.3,10.4,0.507,0.0,0.0,0.0,1.6,3.7,0.41700000000000004,2.8,2.8,2.6,2.8,5.4,2.5,0.9,0.6,12.1
543,Steven Roundtree,ORU,35,28.4,4.5,8.1,0.56,0.0,0.2,0.14300000000000002,3.0,4.7,0.634,2.3,3.7,2.8,3.6,6.4,1.8,1.0,0.4,12.1
544,Cornelius Chatt,SIUE,28,27.3,4.2,10.4,0.40700000000000003,1.8,5.5,0.327,1.9,2.7,0.693,2.4,1.5,0.5,1.9,2.4,2.3,1.0,0.0,12.1
545,David Lighty,OSU,37,32.1,4.1,8.8,0.46799999999999997,1.4,3.2,0.429,2.4,3.8,0.627,1.6,1.9,1.3,2.7,4.0,3.3,1.5,0.5,12.1
546,Corey Walden,STET,24,32.5,3.9,8.9,0.441,1.5,4.3,0.34,2.8,3.3,0.825,3.2,3.2,0.7,2.6,3.3,3.2,2.3,0.2,12.0
547,Will Weathers,TU,27,37.0,4.1,10.9,0.379,0.9,2.9,0.321,2.9,3.9,0.75,4.1,2.7,1.0,3.7,4.7,6.6,1.9,0.1,12.0
548,Kamil Svrdlik,FDU,29,33.7,4.4,8.6,0.508,0.0,0.0,0.0,3.3,5.1,0.642,2.7,3.2,2.2,5.0,7.1,1.0,0.6,1.4,12.0
549,Maxx Nakwaasah,CCL,30,30.5,4.0,9.9,0.39899999999999997,0.6,2.7,0.23199999999999998,3.5,4.9,0.7120000000000001,2.8,2.9,1.9,4.1,6.0,1.2,0.7,0.2,12.0
550,Eric Ferguson,GSU,31,28.8,4.4,9.4,0.462,0.2,0.8,0.2,3.2,4.5,0.7020000000000001,3.1,3.5,2.2,3.4,5.6,1.5,1.5,0.8,12.0
551,Amath M'Baye,UW,31,30.3,4.8,10.2,0.475,0.3,1.6,0.163,2.1,3.1,0.67,2.5,2.9,1.6,4.0,5.7,0.7,0.7,0.9,12.0
552,Malcolm Griffin,U of T,31,27.1,4.8,10.3,0.466,1.1,2.8,0.384,1.4,2.1,0.636,4.0,2.7,0.5,2.1,2.6,3.9,1.3,0.1,12.0
553,Tony Meier,UWM,33,28.1,3.8,7.6,0.504,2.0,4.5,0.44299999999999995,2.4,3.0,0.8059999999999999,1.9,3.1,1.8,2.5,4.3,1.8,0.4,0.6,12.0
554,Parker Smith,UNF,34,24.3,3.4,9.3,0.366,2.6,7.5,0.35200000000000004,2.6,3.0,0.853,1.7,1.4,0.1,2.0,2.2,0.7,0.6,0.1,12.0
555,Ben Averkamp,L-IL,31,30.3,4.6,9.6,0.478,0.5,1.8,0.304,2.3,2.8,0.807,1.2,3.0,1.9,3.3,5.3,1.5,0.7,1.6,12.0
556,Jason Clark,GU,32,30.6,4.3,8.9,0.483,1.6,4.6,0.34700000000000003,1.8,2.3,0.77,2.1,2.2,1.1,3.0,4.1,1.8,1.5,0.2,12.0
557,Braxton Dupree,TU,29,30.9,4.3,9.1,0.47700000000000004,0.0,0.0,0.0,3.3,4.8,0.696,2.2,3.2,2.6,5.4,7.9,0.4,0.5,1.3,12.0
558,Allen Smith,UAPB,31,36.1,3.8,10.4,0.364,2.5,6.7,0.368,2.0,2.8,0.7090000000000001,2.1,2.0,0.5,1.4,1.9,3.0,0.9,0.1,12.0
559,Marland Smith,SEMO,32,29.8,4.1,11.6,0.35100000000000003,1.9,6.5,0.3,1.9,2.5,0.785,1.8,2.5,0.8,3.2,4.0,1.7,0.9,0.1,12.0
560,Kevin Olekaibe,CSUF,30,25.1,4.1,10.5,0.386,2.0,6.1,0.32799999999999996,1.9,2.4,0.767,1.8,1.7,0.6,1.3,1.9,1.3,1.2,0.2,12.0
561,Jerron Granberry,UNF,34,29.4,3.1,9.3,0.33799999999999997,2.1,6.3,0.327,3.6,4.3,0.8420000000000001,1.9,2.1,0.7,2.5,3.2,1.4,0.7,0.2,12.0
562,DeAngelo Costa,WSU,33,28.6,4.7,8.2,0.574,0.0,0.1,0.0,2.6,4.2,0.612,2.2,3.1,2.2,4.6,6.8,1.0,1.1,1.8,12.0
563,Benzor Simmons,UTM,33,23.1,3.7,8.1,0.45899999999999996,0.5,1.9,0.266,4.1,4.7,0.87,2.0,2.5,1.5,3.3,4.8,0.4,0.6,0.2,12.0
564,Reggie Johnson,UM,36,26.0,4.6,7.8,0.591,0.0,0.0,0.0,2.8,4.2,0.667,1.9,3.2,3.5,6.2,9.7,0.9,0.6,1.2,11.9
565,Ryan White,TSU,32,29.5,2.8,7.3,0.386,1.0,3.2,0.314,5.3,6.5,0.8170000000000001,2.9,2.5,0.8,2.8,3.5,4.9,1.7,0.1,11.9
566,Doug Davis,PRIN,32,33.8,4.1,10.5,0.39,2.2,5.6,0.385,1.6,2.1,0.7609999999999999,1.5,1.4,0.1,1.6,1.8,1.7,1.2,0.0,11.9
567,Ben Aird,UVU,30,26.8,4.7,8.6,0.5529999999999999,0.1,0.1,1.0,2.4,3.7,0.645,1.3,3.0,2.2,5.6,7.8,1.3,0.8,1.3,11.9
568,Anthony Miles,LU,30,27.7,3.5,7.9,0.439,0.7,1.8,0.4,4.3,4.9,0.865,2.6,2.6,1.3,2.5,3.8,3.9,1.0,0.2,11.9
569,Brandon Fortenberry,SELU,28,29.8,3.8,8.9,0.424,1.5,4.1,0.36200000000000004,2.9,3.8,0.755,2.4,2.3,0.7,2.6,3.3,4.2,0.9,0.3,11.9
570,Yancy Gates,UC,34,27.8,4.8,9.3,0.511,0.1,0.4,0.28600000000000003,2.3,3.9,0.579,1.3,2.2,2.2,4.8,6.9,1.2,0.8,1.3,11.9
571,Anthony Allison,SEMO,32,30.7,4.2,10.9,0.38799999999999996,1.1,3.1,0.34299999999999997,2.4,3.3,0.726,1.7,2.8,0.3,1.9,2.2,1.4,0.4,0.2,11.9
572,Brandon Evans,UNCG,31,23.5,3.4,7.6,0.449,1.5,3.5,0.42200000000000004,3.6,4.4,0.81,1.8,1.9,1.2,2.9,4.1,1.4,1.2,0.1,11.9
573,Antonio Wertz,UNO,20,27.4,4.2,7.9,0.525,0.2,1.6,0.156,3.4,4.6,0.728,1.2,1.1,1.9,4.5,6.5,1.1,0.7,0.7,11.9
574,Chris Johnson,DAY,36,29.7,3.7,9.2,0.40399999999999997,2.1,5.6,0.381,2.3,2.8,0.83,1.1,2.0,2.1,3.9,6.0,1.6,0.9,0.4,11.9
575,Terrance Hill,L-IL,31,29.9,4.0,10.2,0.39399999999999996,1.7,4.0,0.42700000000000005,2.2,2.8,0.779,1.8,2.4,1.2,3.0,4.2,1.9,0.7,0.2,11.9
576,Savalace Townsend,UAPB,30,31.1,3.7,8.5,0.434,0.9,2.3,0.4,3.5,4.8,0.731,3.3,2.4,0.8,2.9,3.7,1.8,1.6,0.4,11.9
577,Andrew Ferry,COR,28,29.0,3.9,9.5,0.41200000000000003,2.9,7.3,0.39,1.1,1.3,0.865,1.1,1.7,0.4,1.8,2.1,1.3,0.9,0.1,11.9
578,David Loubeau,TAMU,33,26.4,4.4,8.8,0.498,0.0,0.0,0.0,3.1,4.2,0.737,1.5,2.5,1.9,3.1,5.0,0.4,0.3,0.4,11.8
579,Tom Fow,AF,32,24.1,4.1,8.7,0.469,2.3,5.0,0.456,1.4,1.8,0.821,0.8,1.6,0.5,3.0,3.5,0.9,0.6,0.2,11.8
580,Greg Plater,LBSU,34,34.3,3.8,10.0,0.37799999999999995,2.9,7.8,0.365,1.4,1.7,0.81,1.7,1.2,0.6,2.0,2.6,1.8,1.0,0.1,11.8
581,Marvin Jordan,NU,32,34.2,4.0,11.2,0.358,2.4,7.0,0.344,1.3,1.9,0.6940000000000001,1.9,2.7,0.4,2.6,3.0,2.3,1.2,0.1,11.8
582,Aaron Johnson,UAB,31,36.3,3.7,8.8,0.419,0.7,2.9,0.247,3.7,4.8,0.779,3.5,2.5,0.3,2.5,2.8,7.7,1.5,0.0,11.8
583,Alex Jones,SEA,31,21.2,4.1,8.4,0.486,0.2,1.0,0.161,3.5,5.1,0.6940000000000001,2.2,3.4,1.7,2.3,4.0,0.5,0.7,0.4,11.8
584,Brockeith Pane,USU,34,28.3,3.6,8.3,0.436,0.5,2.2,0.21100000000000002,4.1,5.1,0.8029999999999999,2.6,2.1,0.4,2.7,3.1,3.4,0.9,0.1,11.8
585,Chehales Tapscott,PSU,24,28.9,4.4,9.2,0.47700000000000004,0.1,0.4,0.3,2.9,4.4,0.66,1.9,2.1,3.0,5.2,8.1,1.9,1.0,0.8,11.8
586,Miles Jackson-Cartwright,PENN,28,33.8,3.8,8.8,0.433,1.2,3.6,0.34700000000000003,3.0,3.6,0.83,3.0,2.8,0.2,1.8,2.0,2.9,1.2,0.2,11.8
587,Travis Franklin,CSU,32,23.8,3.8,6.9,0.545,0.0,0.0,0.0,4.3,6.6,0.649,2.5,2.3,2.0,2.5,4.5,1.8,1.3,0.1,11.8
588,Trevis Simpson,UNCG,27,23.0,4.3,9.9,0.43200000000000005,1.1,3.0,0.354,2.2,3.1,0.7020000000000001,1.7,2.7,1.4,2.1,3.6,0.8,0.5,0.2,11.8
589,Greg Logins,CAN,30,23.4,4.5,9.5,0.47,1.6,3.6,0.45399999999999996,1.2,1.5,0.7829999999999999,1.3,2.9,1.6,4.4,6.0,0.5,0.5,0.3,11.8
590,Javon McCrea,UB,34,21.6,4.9,7.7,0.631,0.0,0.0,0.0,2.0,3.9,0.507,2.1,2.3,3.0,3.6,6.6,1.7,1.3,1.7,11.8
591,Jae Crowder,MU,37,27.6,4.3,8.8,0.485,1.1,3.2,0.359,2.1,3.4,0.616,0.8,2.3,2.2,4.5,6.8,1.6,1.3,0.9,11.8
592,Eli Holman,UDM,32,28.6,4.5,7.5,0.604,0.0,0.0,0.0,2.7,3.9,0.6940000000000001,2.1,2.9,3.5,6.0,9.5,0.8,0.9,1.6,11.8
593,Sean McGonagill,BU,28,33.3,4.0,9.2,0.43200000000000005,1.4,4.2,0.331,2.4,3.0,0.8190000000000001,3.1,2.5,0.4,3.9,4.4,5.2,0.9,0.1,11.8
594,Greg Smith,CSUF,31,30.4,4.5,7.8,0.574,0.0,0.0,0.0,2.8,5.1,0.544,1.8,2.6,2.3,5.9,8.1,1.7,1.1,1.1,11.7
595,Jonathan Lee,NU,31,29.7,3.6,7.3,0.5,1.1,2.3,0.47200000000000003,3.4,4.0,0.846,2.9,2.2,1.0,2.3,3.3,2.8,0.9,0.1,11.7
596,Justin Stommes,EKU,27,28.8,3.9,9.0,0.434,2.2,5.3,0.42,1.7,2.0,0.818,1.9,1.4,0.5,2.5,3.0,2.6,0.9,0.4,11.7
597,Evan Roquemore,SCU,38,31.4,3.0,8.2,0.37,1.5,3.8,0.396,4.2,5.1,0.8240000000000001,2.3,2.3,0.6,3.0,3.6,3.7,0.9,0.3,11.7
598,Brad Wanamaker,PITT,34,30.4,3.9,8.7,0.44799999999999995,0.5,1.4,0.327,3.4,4.5,0.76,2.3,2.1,1.4,3.9,5.2,5.1,1.4,0.4,11.7
599,Spencer Johnson,UMKC,30,33.1,4.2,8.7,0.479,1.8,4.6,0.39899999999999997,1.6,2.9,0.534,1.3,3.3,3.2,6.3,9.4,0.8,0.9,0.4,11.7
600,Nikola Cvetinovic,AKR,36,27.7,4.4,9.8,0.45299999999999996,0.0,0.1,0.0,2.9,4.0,0.7170000000000001,2.1,2.8,2.2,4.6,6.9,2.1,1.1,0.1,11.7
601,Kenny Frease,XAV,32,28.5,4.9,9.0,0.5489999999999999,0.0,0.0,0.0,1.8,2.6,0.7020000000000001,1.3,2.2,1.8,5.2,7.1,1.2,0.3,0.8,11.7
602,Isaiah Canaan,MSU,32,28.1,3.5,8.4,0.41600000000000004,1.8,4.5,0.40299999999999997,2.9,3.9,0.7440000000000001,2.0,1.8,0.5,1.4,1.9,2.4,1.1,0.1,11.7
603,E.J. Singler,UO,39,30.5,3.8,8.3,0.461,1.4,3.5,0.39899999999999997,2.7,3.1,0.852,1.5,2.6,1.6,4.0,5.6,1.7,1.1,0.7,11.7
604,Cornelius Hester,AAMU,28,28.9,4.4,12.1,0.361,1.8,5.4,0.331,1.2,1.6,0.773,1.9,1.5,1.0,2.7,3.7,1.7,1.2,0.1,11.7
605,Anthony Raffa,CCU,34,23.8,3.9,8.2,0.47700000000000004,0.9,2.4,0.354,3.0,3.9,0.774,2.1,1.6,0.8,2.6,3.5,2.4,0.9,0.0,11.7
606,Bryson Johnson,BU,34,29.1,3.4,7.5,0.45299999999999996,2.9,6.4,0.456,2.0,2.4,0.8170000000000001,1.1,1.3,0.1,1.9,2.0,1.1,0.5,0.0,11.7
607,John Henson,UNC,37,26.7,4.9,9.8,0.5,0.0,0.2,0.16699999999999998,1.8,3.8,0.48200000000000004,2.1,1.8,3.2,6.9,10.1,0.8,0.6,3.1,11.7
608,Nick Chasten,NCCU,30,31.2,5.0,9.6,0.521,0.8,2.6,0.304,0.9,1.5,0.614,2.1,3.4,2.3,4.8,7.1,0.6,1.2,0.6,11.7
609,Deividas Busma,ISU,29,30.3,4.7,9.8,0.484,0.0,0.0,0.0,2.2,3.5,0.644,1.9,2.9,2.8,4.1,6.9,0.7,0.7,1.9,11.7
610,Jermaine Mallett,MSU,35,32.9,3.8,8.3,0.46,1.3,3.3,0.391,2.8,3.4,0.8240000000000001,2.0,2.5,1.7,4.3,6.0,2.9,0.8,0.1,11.7
611,Christian Polk,UTEP,35,32.9,4.2,9.4,0.445,1.9,4.2,0.449,1.5,1.6,0.9109999999999999,1.9,2.3,0.3,2.3,2.6,3.0,0.9,0.2,11.7
612,Levi Knutson,CU,38,26.8,4.2,8.2,0.506,2.1,4.5,0.474,1.2,1.4,0.904,0.8,1.8,0.6,2.3,2.9,1.0,0.6,0.1,11.7
613,Reuben Clayton,UTM,33,29.9,3.9,9.9,0.39299999999999996,1.1,3.4,0.31,2.8,3.8,0.742,2.1,3.0,0.9,2.6,3.5,1.8,1.8,0.4,11.7
614,Lawrence Gilbert,ULM,30,32.4,4.0,9.4,0.423,1.0,3.6,0.287,2.7,3.2,0.853,2.3,3.1,1.6,3.7,5.4,1.6,0.7,0.3,11.7
615,Lance Jeter,UNL,32,30.2,4.0,8.5,0.473,1.0,2.8,0.35200000000000004,2.6,3.6,0.728,2.1,2.2,0.5,3.9,4.4,4.5,1.8,0.1,11.7
616,Erick Green,VT,32,30.9,4.2,10.0,0.41600000000000004,0.8,3.3,0.255,2.5,3.2,0.777,1.2,2.3,0.6,1.7,2.3,2.7,1.8,0.3,11.7
617,Steven Idlet,TU,31,26.3,4.1,7.7,0.536,0.0,0.0,0.0,3.5,4.9,0.7120000000000001,1.7,3.1,1.7,4.6,6.4,1.0,0.9,0.9,11.6
618,Durrell Summers,MSU,34,29.3,4.1,10.6,0.38799999999999996,1.8,5.1,0.35600000000000004,1.6,2.3,0.688,1.4,2.1,1.1,3.2,4.2,0.6,0.6,0.2,11.6
619,Jeron Belin,SPC,34,26.6,3.9,10.3,0.384,0.8,2.8,0.27399999999999997,3.0,5.2,0.574,2.4,2.6,2.2,3.0,5.2,0.8,0.9,0.6,11.6
620,Raymond Taylor,FAU,31,31.8,3.9,10.6,0.36700000000000005,2.0,6.0,0.33,1.8,2.6,0.695,2.2,2.4,0.6,2.9,3.5,3.9,1.5,0.0,11.6
621,Jeremy Montgomery,CSU,36,31.1,3.8,9.7,0.395,1.6,4.8,0.327,2.4,3.2,0.754,2.0,2.1,0.8,1.9,2.6,1.8,0.9,0.1,11.6
622,Corey Wickware,SIUE,29,30.2,3.3,8.8,0.374,1.9,5.3,0.353,3.2,3.9,0.807,3.1,2.0,0.4,2.0,2.4,2.8,1.1,0.1,11.6
623,Josh Owens,SU,31,27.6,4.8,8.3,0.58,0.0,0.0,0.0,2.0,3.2,0.616,2.0,2.7,2.5,4.0,6.5,1.2,0.8,0.9,11.6
624,Lavoy Allen,TEM,33,33.9,4.7,9.7,0.48,0.2,0.5,0.294,2.1,3.0,0.6970000000000001,1.6,2.3,2.7,5.9,8.6,2.3,0.7,1.8,11.6
625,Donald Qualls,GSU,33,29.0,3.5,9.3,0.38,1.9,5.5,0.35200000000000004,2.5,3.1,0.8320000000000001,1.6,1.7,0.5,1.8,2.2,1.8,1.1,0.0,11.6
626,Kendall Williams,UNM,35,30.5,3.5,7.7,0.45399999999999996,1.6,3.7,0.426,3.0,4.2,0.716,2.0,1.6,0.5,2.5,3.0,4.0,1.4,0.2,11.6
627,Dion Dixon,UC,35,26.8,3.8,9.1,0.415,1.4,3.9,0.35600000000000004,2.7,3.5,0.762,1.3,1.3,1.1,1.8,2.9,1.9,1.0,0.0,11.6
628,Vernon Macklin,UF,37,24.5,5.2,8.7,0.593,0.0,0.0,0.0,1.2,2.8,0.451,1.7,2.5,2.2,3.2,5.4,0.8,0.4,0.7,11.6
629,Reggie Chamberlain,UMKC,30,32.0,3.8,8.3,0.45799999999999996,1.8,4.6,0.401,2.1,2.5,0.853,1.8,2.7,0.7,1.8,2.5,2.6,1.1,0.1,11.6
630,RaShawn Polk,TU,29,29.4,4.1,10.5,0.391,1.7,4.9,0.35200000000000004,1.6,2.2,0.7340000000000001,1.7,2.2,1.2,2.0,3.2,1.1,1.0,0.3,11.6
631,Mike Groselle,CIT,31,24.4,4.8,8.0,0.601,0.0,0.0,0.0,1.9,2.8,0.698,1.5,2.5,2.4,4.3,6.7,0.6,0.7,0.4,11.5
632,Troy Brewer,AU,31,34.0,4.0,9.5,0.42,1.9,5.3,0.36,1.6,2.1,0.785,1.3,1.7,0.8,3.2,4.0,1.3,0.8,0.4,11.5
633,Hernst Laroche,NMSU,33,34.5,4.0,9.3,0.435,0.9,2.8,0.341,2.5,3.6,0.7120000000000001,2.7,2.5,0.7,2.5,3.2,4.6,1.9,0.1,11.5
634,Tommie Sykes,ULM,30,30.2,3.8,7.8,0.489,0.0,0.0,0.0,3.9,7.1,0.557,2.1,3.7,3.1,3.2,6.3,1.2,1.5,0.3,11.5
635,Patrick Miller,TSU,30,34.4,3.6,9.4,0.385,0.8,2.8,0.294,3.4,5.0,0.682,2.7,2.3,1.2,2.0,3.2,3.0,1.4,0.0,11.5
636,Melvin Jones,PSU,30,32.1,3.8,9.3,0.406,2.4,6.2,0.385,1.6,2.0,0.8,1.6,1.7,0.1,2.0,2.1,2.4,0.4,0.0,11.5
637,Brad Reese,TTU,32,28.8,4.0,9.9,0.39899999999999997,1.0,2.7,0.37200000000000005,2.6,3.3,0.7759999999999999,2.0,2.7,1.6,3.1,4.6,1.6,1.4,1.0,11.5
638,Laurence Bowers,MU,34,24.8,4.5,8.6,0.527,0.0,0.2,0.0,2.5,3.3,0.75,1.4,3.0,2.5,3.6,6.1,1.4,1.1,1.8,11.5
