#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
17,Sean Kilpatrick,UC,34,33.8,6.3,14.9,0.423,2.7,7.9,0.348,5.3,6.3,0.845,2.1,1.4,1.1,3.2,4.3,2.5,1.4,0.0,20.6
18,Alan Williams,UCSB,29,30.1,7.7,14.5,0.532,0.0,0.0,0.0,5.1,7.4,0.685,2.0,2.9,3.7,7.5,11.2,1.1,1.1,2.3,20.6
19,Cameron Bairstow,UNM,34,32.9,7.0,12.5,0.556,0.0,0.1,0.33299999999999996,6.4,8.8,0.735,2.0,2.1,2.2,5.1,7.4,1.6,0.6,1.5,20.4
20,Denzel Livingston,UIW,27,32.5,6.4,12.9,0.501,2.0,5.0,0.397,5.4,7.0,0.772,2.7,2.0,1.4,4.9,6.4,3.7,2.5,1.4,20.3
21,Keifer Sykes,UWGB,30,34.3,6.5,13.9,0.46799999999999997,1.0,3.2,0.309,6.3,7.7,0.81,2.1,1.7,0.7,3.7,4.4,4.8,1.2,0.0,20.3
22,Reger Dowell,UTA,30,30.9,6.5,16.0,0.40399999999999997,3.2,9.1,0.353,4.1,5.4,0.765,2.5,2.5,0.3,2.2,2.5,2.2,0.7,0.1,20.3
23,Andrew Rowsey,UNCA,32,36.1,6.3,14.7,0.429,3.3,8.2,0.405,4.3,5.2,0.836,3.2,2.0,0.4,3.2,3.7,2.9,1.3,0.1,20.2
24,Jordan Downing,PC,32,37.2,7.3,16.9,0.434,2.5,6.8,0.36700000000000005,3.0,3.7,0.815,2.2,2.1,0.7,3.8,4.5,1.9,1.0,0.4,20.2
25,Deonte Burton,UNR,32,38.7,6.8,14.3,0.473,1.5,4.8,0.316,5.1,6.9,0.742,2.0,2.2,0.4,3.8,4.2,4.4,1.5,0.5,20.2
26,Stephen Madison,U of I,34,34.5,6.4,13.4,0.478,1.1,3.5,0.32799999999999996,6.1,8.1,0.76,2.7,3.0,2.1,5.6,7.6,2.4,1.0,0.5,20.1
27,D.J. Covington,VMI,35,29.7,7.7,12.9,0.593,0.0,0.1,0.0,4.8,6.9,0.6970000000000001,2.1,3.1,2.7,6.6,9.3,0.8,1.0,3.0,20.1
28,Jabari Brown,MU,35,37.1,5.8,12.4,0.467,2.3,5.6,0.41,6.1,7.6,0.797,2.3,1.6,0.5,3.9,4.4,1.9,0.6,0.1,19.9
29,Zeke Upshaw,HOF,33,36.5,6.0,14.8,0.40299999999999997,2.8,7.9,0.349,5.2,6.8,0.7559999999999999,2.8,2.1,1.0,3.2,4.2,1.8,0.8,0.2,19.8
30,Karvel Anderson,RMU,36,30.6,6.9,13.5,0.51,3.3,7.1,0.46299999999999997,2.6,3.1,0.841,1.2,2.0,0.8,2.6,3.3,1.4,1.3,0.2,19.7
31,Devon Saddler,UD,28,37.0,6.8,15.5,0.439,1.7,4.6,0.36700000000000005,4.5,6.3,0.71,2.2,2.2,1.1,3.2,4.2,3.6,0.9,0.2,19.7
32,Isiah Umipig,SEA,30,33.1,6.2,15.8,0.389,3.5,9.6,0.369,3.7,4.5,0.828,3.3,2.6,0.6,2.1,2.7,3.6,1.1,0.0,19.6
33,John Brown,HP,31,31.8,7.2,13.3,0.545,0.0,0.2,0.0,5.0,6.7,0.745,1.6,2.5,3.4,4.3,7.7,1.9,1.5,1.6,19.4
34,Jelani Hewitt,GSU,34,33.9,6.2,15.3,0.406,2.5,6.9,0.36,4.5,5.4,0.8320000000000001,3.0,2.3,0.9,3.5,4.4,3.1,2.2,0.1,19.4
35,Davon Usher,UD,35,36.6,6.2,13.7,0.451,2.4,6.7,0.363,4.6,6.2,0.743,2.0,2.6,1.5,4.6,6.1,1.8,1.8,0.4,19.4
36,Jalan West,NSU,31,32.9,5.9,12.8,0.46299999999999997,2.3,5.5,0.409,5.3,6.0,0.8759999999999999,2.7,2.4,0.5,3.6,4.0,6.4,2.5,0.3,19.4
37,Tyler Stone,SEMO,30,33.5,7.4,13.7,0.544,0.8,2.3,0.33799999999999997,3.6,5.1,0.7120000000000001,1.7,2.8,2.4,7.0,9.5,1.9,1.0,1.6,19.3
38,Davion Berry,WSU,31,33.2,5.3,11.3,0.46399999999999997,2.0,5.1,0.389,6.7,8.2,0.823,2.8,2.3,0.4,3.8,4.2,3.9,1.0,0.2,19.2
39,Elfrid Payton,LA,35,35.9,6.8,13.3,0.509,0.4,1.5,0.259,5.3,8.6,0.609,3.6,2.4,2.3,3.7,6.0,5.9,2.3,0.6,19.2
40,Troy Huff,UND,34,29.2,6.2,13.7,0.45,1.2,4.1,0.302,5.6,7.4,0.76,1.9,1.7,2.8,4.0,6.8,1.1,2.3,0.3,19.2
41,Jabari Parker,DUKE,35,30.7,6.7,14.3,0.47100000000000003,1.1,3.0,0.358,4.6,6.1,0.748,2.3,2.4,3.0,5.7,8.7,1.2,1.1,1.2,19.1
42,"Sidney Sanders, Jr.",FDU,31,33.6,6.5,15.7,0.41600000000000004,1.0,2.9,0.348,5.1,6.8,0.752,2.5,2.7,1.0,2.7,3.8,5.8,2.2,0.0,19.1
43,David Brown,WMY,33,34.1,5.3,13.0,0.41100000000000003,2.4,7.5,0.324,6.0,7.8,0.7709999999999999,2.8,2.8,0.6,2.9,3.5,1.8,1.4,0.2,19.1
44,Stephen Croone,FU,30,33.2,5.8,12.5,0.46799999999999997,1.0,3.1,0.32299999999999995,6.4,8.5,0.75,3.6,2.1,0.3,4.1,4.4,3.7,1.7,0.3,19.1
45,Chris Denson,AU,30,32.0,6.2,13.5,0.461,0.7,2.8,0.265,5.9,8.9,0.657,1.8,2.1,1.2,3.1,4.3,2.4,1.0,0.1,19.1
46,De'Mon Brooks,DAV,27,26.8,6.4,10.9,0.586,0.5,1.1,0.452,5.7,7.7,0.7440000000000001,2.2,3.5,2.2,4.9,7.1,1.4,0.7,0.8,19.0
47,Marshall Henderson,UM,30,31.1,5.7,16.2,0.353,4.3,12.6,0.342,3.3,4.0,0.8170000000000001,1.8,1.7,0.3,1.6,1.9,2.0,1.5,0.1,19.0
48,Jarekious Bradley,SEMO,32,31.3,6.8,13.7,0.498,2.3,6.3,0.373,3.0,3.9,0.7759999999999999,1.8,3.0,1.5,4.8,6.3,1.6,1.2,0.9,19.0
49,Q.J. Peterson,VMI,35,32.9,6.2,15.7,0.397,2.2,7.0,0.32,4.3,5.7,0.758,2.2,2.3,1.8,3.8,5.6,2.1,1.7,0.3,19.0
50,Justin Black,MSU,31,34.0,6.5,14.3,0.452,1.7,5.7,0.294,4.4,7.3,0.6,3.2,2.9,1.7,3.4,5.1,2.8,1.8,0.1,18.9
51,Pablo Bertone,FAU,30,33.8,6.9,15.3,0.451,1.7,5.2,0.335,3.4,4.7,0.7290000000000001,2.8,2.7,0.7,3.2,3.9,2.1,1.3,0.1,18.9
52,Joe Young,UO,34,31.1,6.1,12.6,0.48,2.2,5.4,0.415,4.6,5.2,0.8809999999999999,1.1,1.4,0.8,2.1,2.8,1.9,1.3,0.0,18.9
53,Rodney Glasgow,VMI,35,36.9,6.6,13.8,0.48100000000000004,2.5,6.2,0.39799999999999996,3.1,3.6,0.873,1.8,1.7,0.9,3.1,4.0,5.9,1.3,0.0,18.9
54,Kareem Jamar,UM,30,36.2,6.1,12.8,0.473,1.5,4.3,0.35200000000000004,5.2,7.3,0.7120000000000001,2.2,2.5,0.8,4.8,5.6,4.0,0.9,0.5,18.8
55,George Beamon,MAN,30,30.9,5.7,13.9,0.408,1.8,4.8,0.371,5.7,6.9,0.8270000000000001,1.8,2.3,1.6,4.9,6.5,0.8,1.6,0.3,18.8
56,Dyami Starks,BU,30,36.3,6.4,15.4,0.415,2.9,8.0,0.368,3.1,3.6,0.86,1.9,2.2,0.8,2.5,3.3,2.0,1.1,0.0,18.8
57,Chasson Randle,SU,36,35.1,6.1,12.8,0.474,1.9,4.9,0.389,4.8,6.2,0.767,2.4,2.6,0.6,3.0,3.6,2.1,1.0,0.1,18.8
58,Glenn Cosey,EKU,34,36.2,5.5,12.8,0.43,3.4,7.9,0.426,4.4,5.2,0.841,1.9,1.7,0.6,2.6,3.2,4.2,1.2,0.1,18.7
59,Marcus Thornton,W&M,32,35.6,6.1,14.0,0.435,2.9,7.2,0.40299999999999997,3.6,4.7,0.779,2.4,1.8,0.2,2.1,2.3,2.8,1.1,0.2,18.7
60,Jordan McRae,UT,37,32.2,6.0,13.8,0.436,2.1,6.1,0.35100000000000003,4.5,5.7,0.7879999999999999,2.1,2.1,0.7,2.8,3.5,2.5,0.7,1.0,18.7
61,Jerrelle Benimon,TU,36,36.3,6.2,11.8,0.529,0.4,1.2,0.318,5.8,8.1,0.713,3.4,2.9,2.3,8.9,11.2,3.6,0.7,1.2,18.7
62,Jahii Carson,ASU,33,35.4,6.4,14.8,0.433,1.1,2.8,0.391,4.7,6.6,0.7190000000000001,3.5,2.2,0.7,3.2,3.9,4.6,0.7,0.1,18.6
63,Alex Francis,BU,32,36.0,7.0,12.2,0.578,0.0,0.0,0.0,4.5,7.4,0.614,3.0,2.9,2.7,5.5,8.2,1.4,1.2,0.8,18.6
64,Desmar Jackson,SIU,33,32.9,6.4,13.8,0.466,0.7,2.5,0.268,5.1,6.5,0.78,3.0,2.8,1.5,4.0,5.5,2.1,2.4,0.4,18.6
65,Shawn Long,LA,34,29.4,7.0,13.5,0.522,1.0,2.3,0.423,3.5,5.2,0.674,2.1,3.5,3.6,6.8,10.4,0.6,0.7,2.7,18.6
66,Anthony Ireland,LMU,32,35.8,6.0,14.7,0.40700000000000003,1.3,4.2,0.308,5.3,6.5,0.8170000000000001,2.8,2.3,1.2,2.5,3.7,5.3,1.6,0.1,18.5
67,Javon McCrea,UB,29,32.0,7.0,12.4,0.561,0.0,0.1,0.5,4.6,6.8,0.667,2.4,3.2,3.9,6.0,9.9,2.2,1.5,2.2,18.5
68,Trevor Releford,UA,31,34.8,6.0,12.2,0.496,2.3,5.9,0.39299999999999996,4.1,4.9,0.848,2.6,2.7,0.6,2.9,3.5,3.1,2.2,0.1,18.5
69,Olivier Hanlan,BC,32,36.2,5.4,12.1,0.447,1.9,5.5,0.34700000000000003,5.8,7.1,0.8109999999999999,2.4,2.6,0.4,3.1,3.4,2.9,0.8,0.1,18.5
70,T.T. Carey,LONG,31,32.7,6.6,15.2,0.43799999999999994,3.0,7.7,0.395,2.1,2.7,0.7859999999999999,1.6,2.4,1.0,5.5,6.5,0.8,1.5,0.4,18.5
71,Kyle Wilson,USMA,31,30.9,6.1,13.7,0.444,2.0,4.6,0.43799999999999994,4.2,5.3,0.7909999999999999,2.1,1.6,0.5,2.1,2.6,1.5,0.5,0.1,18.4
72,Ovie Soko,DUQ,30,31.0,5.7,12.2,0.467,0.5,1.7,0.275,6.5,9.6,0.675,2.7,3.2,2.0,6.0,8.0,1.7,0.9,0.6,18.4
73,C.J. Wilcox,UW,32,34.9,6.2,13.6,0.45299999999999996,2.8,7.2,0.391,3.2,3.7,0.873,1.7,2.3,0.7,3.0,3.7,2.5,1.0,1.0,18.3
74,J.J. Mann,BEL,36,35.2,6.1,13.2,0.46,2.5,6.3,0.39,3.8,4.3,0.871,1.7,1.4,0.4,4.4,4.8,2.6,2.1,0.1,18.3
75,Chris Fouch,DREX,30,35.4,6.2,15.6,0.397,2.3,7.3,0.32,3.6,4.3,0.831,1.3,2.7,0.7,2.8,3.4,2.0,0.8,0.1,18.3
76,R.J. Hunter,GSU,33,33.5,5.5,12.4,0.444,3.0,7.7,0.395,4.3,4.9,0.882,1.2,2.3,0.3,4.2,4.6,1.7,1.9,0.9,18.3
77,K.T. Harrell,AU,30,32.6,5.8,13.4,0.434,2.2,6.1,0.361,4.5,5.1,0.87,2.9,2.6,0.7,3.3,4.0,2.1,0.8,0.2,18.3
78,"Juwan Howard, Jr.",UDM,32,34.5,6.8,16.1,0.419,1.7,4.8,0.344,3.1,3.7,0.8390000000000001,1.9,2.3,1.8,3.5,5.3,2.2,1.0,0.5,18.2
79,Branden Frazier,FORD,31,36.8,6.0,15.1,0.397,1.5,5.1,0.28300000000000003,4.8,5.6,0.855,3.0,2.3,1.5,3.6,5.1,4.3,1.1,0.3,18.2
80,Russ Smith,U of L,37,29.3,6.1,13.0,0.46799999999999997,1.9,4.9,0.387,4.1,5.9,0.705,2.8,2.5,0.8,2.5,3.3,4.6,2.0,0.1,18.2
81,Juwan Staten,WVU,33,37.3,6.2,12.8,0.486,0.2,0.5,0.4,5.5,7.7,0.7190000000000001,2.1,1.6,0.8,4.8,5.6,5.8,1.2,0.1,18.1
82,Zaccheus Mason,UTC,31,30.3,6.5,13.2,0.49,1.3,3.8,0.342,3.8,5.4,0.713,2.4,2.3,2.9,6.7,9.7,0.8,0.9,3.0,18.1
83,Christian Standhardinger,UH,31,31.9,5.7,12.0,0.474,0.4,1.5,0.27699999999999997,6.3,8.2,0.768,2.7,2.9,3.0,5.5,8.4,1.5,1.4,0.7,18.1
84,Terran Petteway,UNL,32,31.7,5.7,13.3,0.425,1.5,4.6,0.327,5.2,6.4,0.8190000000000001,2.8,3.2,0.9,3.9,4.8,1.6,0.9,0.8,18.0
85,Shabazz Napier,UConn,40,35.1,5.3,12.4,0.429,2.2,5.4,0.405,5.2,6.0,0.87,2.9,2.1,0.9,4.9,5.8,4.9,1.8,0.3,18.0
86,T.J. Bray,PRIN,26,35.4,5.8,10.9,0.537,2.0,4.8,0.413,4.3,5.4,0.8,1.8,2.0,0.5,4.3,4.8,5.1,1.3,0.2,18.0
87,Akeem Richmond,ECU,34,35.3,5.3,13.3,0.401,4.6,11.5,0.395,2.8,3.3,0.848,1.7,1.2,0.6,2.2,2.8,1.6,1.3,0.0,18.0
88,"Walt Lemon, Jr.",BU,32,35.5,6.6,15.5,0.424,0.9,3.1,0.29,3.9,5.3,0.741,3.6,2.4,0.2,2.8,3.1,3.9,2.4,0.1,18.0
89,Marcus Smart,OSU,31,32.7,5.3,12.5,0.42200000000000004,1.6,5.3,0.299,5.9,8.1,0.728,2.7,2.9,1.4,4.5,5.9,4.8,2.9,0.6,18.0
90,Corey Hawkins,UCD,30,33.8,5.7,12.8,0.444,1.3,3.9,0.322,5.3,7.0,0.757,2.0,2.2,0.7,3.8,4.5,3.0,1.5,0.4,18.0
91,Ledrick Eackles,MSU,31,31.6,5.1,14.0,0.366,2.5,6.9,0.364,5.0,6.6,0.765,2.9,2.5,1.2,3.7,4.9,2.4,1.5,0.2,17.8
92,Melvin Ejim,ISU,34,32.1,6.5,12.8,0.505,1.3,3.7,0.34600000000000003,3.6,4.7,0.7609999999999999,2.3,3.3,2.6,5.8,8.4,1.8,1.2,0.7,17.8
93,Byron Wesley,USC,30,34.6,6.4,13.6,0.467,0.8,2.4,0.33799999999999997,4.2,5.9,0.713,2.0,1.7,1.5,4.9,6.4,2.3,0.9,0.3,17.8
94,Ryan Harrow,GSU,34,33.9,6.5,14.4,0.455,0.9,3.1,0.28800000000000003,3.8,4.6,0.8390000000000001,1.7,1.3,0.7,1.9,2.6,4.2,1.3,0.1,17.8
95,D.J. Newbill,PSU,34,34.4,6.1,13.6,0.452,1.4,4.1,0.326,4.1,5.5,0.753,2.1,2.8,1.8,3.1,4.9,1.7,0.8,0.3,17.8
96,Chad Frazier,UAB,31,35.3,5.5,13.7,0.401,2.0,5.8,0.33899999999999997,4.8,6.5,0.7290000000000001,4.0,2.0,0.5,2.8,3.3,4.3,1.1,0.3,17.7
97,Langston Galloway,SJU,34,36.2,5.6,12.6,0.444,3.2,7.2,0.44299999999999995,3.4,4.1,0.826,0.8,2.4,0.8,3.4,4.3,1.6,1.1,0.5,17.7
98,Rashad Whack,MSMU,33,33.3,5.5,13.2,0.41600000000000004,2.5,6.9,0.366,4.1,5.2,0.789,2.1,2.4,0.9,3.4,4.3,1.3,1.6,0.4,17.6
99,Tim Williams,SU,32,33.0,6.8,11.3,0.601,0.0,0.1,0.33299999999999996,4.0,5.4,0.75,1.8,2.3,2.0,5.3,7.3,0.8,1.3,1.4,17.6
100,Taylor Braun,NDSU,32,34.0,5.3,11.3,0.47100000000000003,1.3,3.1,0.414,5.7,7.3,0.785,2.0,2.1,0.6,4.8,5.5,3.8,1.5,0.2,17.6
101,Angelo Warner,MSU,34,34.8,5.4,12.1,0.449,1.6,5.1,0.326,5.1,6.2,0.821,2.6,2.8,1.6,3.2,4.8,3.0,2.0,0.3,17.6
102,Xavier Thames,SDSU,36,31.3,5.2,12.7,0.41100000000000003,1.7,4.6,0.37200000000000005,5.4,6.5,0.8340000000000001,1.4,2.0,0.6,2.3,2.9,3.2,1.6,0.1,17.6
103,D'Vauntes Smith-Rivera,GU,33,35.5,5.4,12.1,0.445,2.0,5.1,0.39299999999999996,4.8,5.5,0.873,1.7,1.9,1.3,3.7,5.0,2.7,1.2,0.2,17.6
104,Chavaughn Lewis,MAR,31,34.6,6.0,15.0,0.39799999999999996,0.9,2.9,0.308,4.7,6.3,0.745,3.2,2.9,0.7,4.3,5.0,2.8,1.9,0.4,17.5
105,Marcus Paige,UNC,34,35.5,5.6,12.8,0.44,2.5,6.5,0.389,3.8,4.3,0.877,2.1,2.0,0.5,2.7,3.2,4.2,1.5,0.2,17.5
106,Nik Stauskas,UM,36,35.6,5.1,10.9,0.47,2.6,5.8,0.442,4.7,5.7,0.8240000000000001,1.9,1.3,0.4,2.5,2.9,3.3,0.6,0.3,17.5
107,Stephen Maxwell,CSUN,35,34.5,6.2,11.3,0.547,0.0,0.0,0.0,5.1,6.9,0.75,2.3,2.5,3.7,5.1,8.8,0.6,0.7,0.1,17.5
108,Jordan Clarkson,MU,35,35.1,6.0,13.3,0.44799999999999995,0.9,3.3,0.281,4.6,5.6,0.831,2.7,2.2,0.8,3.0,3.8,3.4,1.1,0.2,17.5
109,Sean Armand,IC,33,35.9,5.8,11.8,0.486,2.9,6.6,0.442,3.1,3.9,0.789,2.4,2.8,0.8,2.4,3.2,4.1,1.2,0.3,17.5
110,Lamont Middleton,NC A&T,32,35.1,4.4,13.4,0.326,1.6,5.2,0.303,7.2,9.1,0.787,2.9,2.4,1.4,3.3,4.8,2.1,1.0,0.2,17.5
111,Frantz Massenat,DREX,30,36.9,5.4,13.3,0.405,1.4,4.0,0.353,5.3,7.4,0.721,1.9,2.8,0.6,3.2,3.8,4.7,0.8,0.4,17.5
112,D'Angelo Harrison,STJ,33,32.9,5.1,13.4,0.381,1.9,5.2,0.37,5.3,6.1,0.861,1.5,2.5,0.9,4.0,4.9,1.9,1.0,0.5,17.5
113,Dalton Pepper,TEM,31,37.8,6.4,14.7,0.434,2.7,7.2,0.377,2.0,2.3,0.871,1.7,1.7,1.4,3.8,5.1,2.4,1.0,0.2,17.5
114,Sean McGonagill,BU,29,37.4,5.6,14.0,0.39899999999999997,3.2,8.1,0.397,3.0,3.9,0.779,1.7,2.5,0.6,3.7,4.3,3.8,1.3,0.0,17.4
115,Trey Sumler,WCU,32,35.6,5.5,13.2,0.419,1.9,5.3,0.36700000000000005,4.4,5.5,0.8009999999999999,2.2,2.3,1.0,3.0,3.9,4.3,1.1,0.0,17.4
116,Jordan Adams,UCLA,36,30.1,5.8,11.9,0.485,1.4,4.1,0.35600000000000004,4.4,5.2,0.836,1.5,2.2,1.9,3.5,5.3,2.3,2.6,0.1,17.4
117,Chris Fowler,CMU,31,33.1,5.9,11.9,0.499,0.8,2.2,0.38799999999999996,4.7,6.8,0.684,2.8,3.0,0.6,2.5,3.1,5.3,1.9,0.0,17.4
118,Mike Williams,CSUF,31,34.6,5.9,14.2,0.41700000000000004,2.3,6.4,0.359,3.2,4.5,0.7120000000000001,2.1,2.4,0.6,3.5,4.1,2.5,0.9,0.2,17.4
119,Jon Severe,FORD,31,32.9,5.3,15.9,0.331,2.5,7.5,0.342,4.2,5.3,0.794,2.6,2.2,1.0,1.8,2.8,2.0,0.9,0.2,17.3
120,Jarvis Summers,UM,33,30.6,5.8,11.8,0.486,1.4,3.4,0.423,4.3,5.7,0.765,2.3,2.8,0.4,2.0,2.4,3.8,0.9,0.3,17.3
121,Markel Starks,GU,33,37.0,5.6,13.7,0.41200000000000003,1.7,5.3,0.326,4.3,4.9,0.87,2.3,2.4,0.4,1.9,2.3,4.1,0.9,0.1,17.3
122,Yogi Ferrell,IU,32,33.8,5.3,12.8,0.413,2.8,6.9,0.4,3.9,4.8,0.8240000000000001,2.6,1.7,0.3,2.7,3.0,3.9,0.8,0.0,17.2
123,Damon Lynn,NJIT,29,33.8,5.2,14.0,0.373,3.7,9.7,0.379,3.1,4.0,0.778,1.8,1.1,0.5,2.2,2.8,2.1,1.2,0.0,17.2
124,Jamie Adams,FAMU,32,30.3,4.9,12.5,0.39299999999999996,2.4,6.4,0.377,5.0,6.3,0.792,3.2,2.6,0.5,2.0,2.5,3.7,1.5,0.0,17.2
125,A.J. English III,IC,33,36.6,5.2,12.7,0.406,2.5,7.2,0.354,4.4,5.7,0.7659999999999999,2.8,2.4,0.7,3.3,3.9,4.3,1.0,0.4,17.2
126,Eron Harris,WVU,33,31.4,5.5,12.7,0.43799999999999994,2.7,6.4,0.42200000000000004,3.4,4.0,0.856,2.1,2.4,0.8,2.6,3.5,1.6,0.7,0.2,17.2
127,Killian Larson,GCU,30,32.7,6.0,11.1,0.541,0.0,0.1,0.33299999999999996,5.2,7.0,0.738,2.5,3.2,3.8,7.8,11.6,0.8,0.5,0.2,17.2
128,Jared Brownridge,SCU,33,33.5,5.5,12.2,0.45399999999999996,2.9,6.6,0.436,3.2,3.7,0.862,1.5,1.9,0.3,2.2,2.6,2.3,0.7,0.1,17.2
129,Markel Brown,OSU,34,35.3,5.6,11.8,0.473,1.6,4.3,0.379,4.4,5.7,0.768,1.6,2.5,1.1,4.2,5.3,2.9,1.0,1.0,17.2
130,Stephan Hicks,CSUN,35,34.3,5.9,11.3,0.519,0.3,0.9,0.303,5.1,6.2,0.821,1.6,2.5,2.1,4.7,6.8,1.1,1.3,0.3,17.2
131,Isaiah Sykes,UCF,30,31.9,6.6,13.9,0.475,0.4,1.1,0.375,3.6,6.6,0.54,3.7,2.7,2.9,4.3,7.2,3.5,1.7,0.2,17.2
132,Martez Harrison,UMKC,30,32.5,5.3,12.1,0.439,1.1,3.1,0.359,5.5,8.6,0.638,3.1,3.0,0.7,2.6,3.3,3.8,1.7,0.0,17.2
133,Julian Norfleet,MSMU,33,32.7,5.9,13.1,0.452,1.7,4.9,0.34600000000000003,3.6,4.9,0.741,2.9,2.5,0.4,2.5,2.8,5.5,1.6,0.3,17.2
134,Lamar Patterson,PITT,36,32.6,5.6,12.7,0.441,2.2,5.7,0.38799999999999996,3.7,4.9,0.754,2.6,2.0,1.0,3.9,4.9,4.3,1.4,0.3,17.1
135,Andrew Wiggins,KU,35,32.8,5.4,12.1,0.44799999999999995,1.2,3.6,0.341,5.0,6.5,0.775,2.3,2.7,2.2,3.7,5.9,1.5,1.2,1.0,17.1
136,DeAndre Kane,ISU,36,34.4,5.8,12.0,0.483,1.2,3.0,0.39799999999999996,4.3,6.8,0.635,2.9,2.2,1.4,5.4,6.8,5.9,1.2,0.3,17.1
137,K.J. McDaniels,CLEM,36,33.7,5.8,12.6,0.46,1.2,3.8,0.304,4.3,5.1,0.8420000000000001,2.3,2.2,2.4,4.7,7.1,1.6,1.1,2.7,17.1
138,Augustine Rubit,USA,31,31.4,6.0,12.9,0.46299999999999997,0.7,2.1,0.32799999999999996,4.4,6.6,0.667,2.0,2.5,4.0,5.3,9.3,1.4,0.7,1.5,17.0
139,Kyan Anderson,TCU,31,34.9,5.2,11.0,0.47100000000000003,1.5,3.6,0.40700000000000003,5.1,6.0,0.85,2.9,1.7,0.3,2.1,2.4,4.5,1.4,0.0,17.0
140,Semaj Christon,XAV,34,35.3,5.9,12.4,0.479,0.6,1.4,0.38799999999999996,4.6,6.9,0.6679999999999999,2.6,2.1,0.4,2.2,2.7,4.2,1.3,0.2,17.0
141,Richaud Pack,NC A&T,29,34.1,4.4,10.0,0.441,1.8,4.7,0.382,6.4,7.9,0.804,1.7,2.0,1.5,3.0,4.5,1.6,0.6,0.1,17.0
142,Devyn Marble,UI,33,30.2,5.5,13.2,0.42,1.6,4.5,0.349,4.3,6.0,0.7140000000000001,1.7,1.9,0.8,2.4,3.2,3.6,1.8,0.2,17.0
143,Issiah Grayson,CSUB,32,31.8,5.3,10.7,0.501,2.2,4.6,0.486,4.1,5.0,0.812,2.8,2.5,0.7,2.2,2.8,3.9,1.4,0.0,17.0
