#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
16,Marshall Henderson,UM,36,31.5,5.8,15.2,0.381,3.8,10.9,0.35,4.6,5.2,0.883,2.1,1.6,0.5,2.6,3.1,1.8,1.3,0.1,20.1
17,Fred Hunter,NSU,27,31.9,6.9,12.1,0.5670000000000001,0.6,2.1,0.276,5.5,8.3,0.662,2.4,2.7,3.3,4.9,8.1,2.1,1.8,0.3,19.9
18,Devon Saddler,UD,33,38.1,6.5,15.3,0.428,1.7,5.0,0.337,5.1,6.2,0.82,3.2,2.1,0.8,3.7,4.5,2.8,1.0,0.2,19.9
19,Deshaun Thomas,OSU,37,35.4,7.0,15.8,0.445,1.9,5.6,0.344,3.8,4.6,0.8340000000000001,1.4,1.5,1.7,4.2,5.9,1.3,0.5,0.3,19.8
20,Pierre Jackson,BU,36,34.8,6.0,14.1,0.42700000000000005,2.4,6.8,0.359,5.3,6.7,0.8,3.4,2.2,0.7,3.1,3.8,7.1,1.5,0.0,19.8
21,Frank Gaines,IPFW,32,34.0,6.2,14.3,0.433,1.7,5.0,0.344,5.7,7.7,0.7390000000000001,2.5,2.6,1.1,3.0,4.0,1.2,1.4,0.5,19.8
22,Bryce Cotton,PROV,32,37.8,6.1,13.9,0.43700000000000006,3.1,8.4,0.364,4.4,5.6,0.7929999999999999,1.4,1.2,0.7,2.9,3.6,2.9,0.9,0.1,19.7
23,Augustine Rubit,USA,30,33.2,6.4,13.3,0.48,0.0,0.2,0.0,6.6,8.3,0.795,2.5,2.1,4.4,6.1,10.5,1.1,0.7,1.2,19.4
24,Jud Dillard,TTU,29,33.9,6.3,13.9,0.45,1.2,3.7,0.336,5.5,6.8,0.812,3.0,2.5,2.0,5.8,7.8,2.3,1.1,0.3,19.3
25,Kevin Foster,SCU,38,32.4,6.3,15.8,0.4,3.2,8.8,0.358,3.4,4.4,0.7829999999999999,3.4,2.4,0.4,2.3,2.7,4.3,2.4,0.1,19.3
26,Troy Huff,UND,25,32.2,7.0,15.5,0.44799999999999995,1.5,4.2,0.35600000000000004,3.8,5.8,0.662,2.2,1.5,2.4,4.6,6.9,1.2,2.3,0.3,19.2
27,Anthony Raffa,CCU,29,32.6,6.9,14.7,0.467,2.1,5.9,0.353,3.3,4.4,0.7559999999999999,2.0,2.3,0.8,2.8,3.6,1.4,1.9,0.2,19.1
28,Jamal Olasewere,LIU,32,30.3,6.2,12.1,0.515,0.6,1.9,0.32299999999999995,5.8,8.4,0.69,3.4,3.4,2.1,6.5,8.6,1.3,1.5,0.6,18.9
29,Warren Niles,ORU,35,36.4,6.3,14.5,0.43799999999999994,2.7,6.9,0.395,3.5,4.4,0.7909999999999999,2.0,2.0,0.7,3.5,4.1,1.6,1.2,0.2,18.9
30,Maurice Kemp,ECU,35,34.3,6.6,13.1,0.505,0.5,1.7,0.276,5.2,6.9,0.755,1.9,2.3,2.5,5.5,8.0,2.4,1.7,1.1,18.9
31,Marcus Thornton,W&M,30,36.3,6.0,13.7,0.441,3.1,7.1,0.43700000000000006,3.7,4.4,0.8270000000000001,3.1,1.5,0.4,2.4,2.8,2.8,0.9,0.5,18.8
32,Davon Usher,MVSU,28,32.7,5.6,13.5,0.41700000000000004,2.2,5.5,0.396,5.3,6.8,0.78,2.2,2.3,1.7,4.4,6.1,1.4,1.6,0.4,18.8
33,Kyle Randall,CMU,31,34.4,5.6,13.4,0.423,2.1,5.4,0.39299999999999996,5.3,6.2,0.855,2.9,1.4,0.7,2.8,3.5,2.5,0.8,0.0,18.7
34,Mike Muscala,BU,34,31.7,6.7,13.1,0.509,0.1,0.5,0.25,5.3,6.7,0.789,1.7,2.2,2.9,8.2,11.1,2.3,0.5,2.3,18.7
35,Russ Smith,U of L,40,30.2,5.8,14.0,0.414,1.6,4.7,0.32799999999999996,5.5,6.9,0.804,2.7,2.5,1.0,2.3,3.3,2.9,2.1,0.1,18.7
36,Ray McCallum,UDM,33,36.6,6.5,13.2,0.491,1.3,3.9,0.32299999999999995,4.5,6.2,0.7170000000000001,2.1,2.0,1.3,3.8,5.1,4.5,1.9,0.6,18.7
37,Brock Motum,WSU,32,35.3,6.8,14.8,0.456,1.4,4.2,0.336,3.8,5.1,0.741,2.4,2.3,1.9,4.4,6.3,1.1,0.6,0.8,18.7
38,Antoine Mason,NU,29,36.3,5.8,13.1,0.441,1.2,3.7,0.315,6.0,7.5,0.794,2.2,2.4,1.2,2.9,4.1,1.5,1.1,0.2,18.7
39,Trevis Simpson,UNCG,29,29.6,6.4,15.9,0.406,2.2,6.5,0.34,3.6,4.4,0.7979999999999999,2.0,2.7,0.9,3.3,4.2,1.4,0.7,0.1,18.7
40,Trey Burke,UM,39,35.2,6.6,14.4,0.46299999999999997,1.9,5.1,0.384,3.4,4.3,0.8009999999999999,2.2,1.9,0.5,2.6,3.2,6.7,1.6,0.5,18.6
41,Jahii Carson,ASU,35,37.2,6.6,13.9,0.473,0.9,2.9,0.32,4.3,5.9,0.7340000000000001,3.5,2.5,0.5,3.2,3.7,5.0,1.2,0.1,18.5
42,Kentavious Caldwell-Pope,UGA,32,34.0,5.8,13.4,0.433,2.6,7.0,0.373,4.2,5.3,0.799,2.0,2.2,1.2,5.9,7.1,1.8,2.0,0.5,18.5
43,Allen Crabbe,Cal,33,36.2,6.5,14.2,0.45899999999999996,1.9,5.6,0.348,3.4,4.2,0.813,2.5,2.1,1.0,5.1,6.1,2.6,1.1,0.7,18.4
44,Kwame Vaughn,CSUF,32,34.9,5.6,12.5,0.449,1.6,4.2,0.373,5.6,6.7,0.8370000000000001,3.1,2.6,0.7,3.9,4.6,3.7,1.5,0.2,18.4
45,Trey Sumler,WCU,32,37.7,6.2,14.0,0.439,1.7,4.7,0.36200000000000004,4.4,5.2,0.833,3.6,2.2,1.0,3.5,4.5,3.6,1.9,0.1,18.4
46,Ian Clark,BEL,33,33.4,6.6,12.1,0.542,3.1,6.7,0.45899999999999996,2.0,2.4,0.833,2.7,1.9,0.4,2.9,3.3,2.3,1.6,0.2,18.2
47,Tyler Brown,ISU,32,29.2,5.7,12.8,0.44,2.5,6.4,0.392,4.3,5.3,0.8059999999999999,2.9,1.6,0.8,3.6,4.4,2.7,1.4,0.2,18.1
48,Joe Young,U of H,32,32.7,5.8,12.6,0.45799999999999996,2.1,4.9,0.42,4.4,5.0,0.875,1.3,1.2,0.6,2.9,3.5,2.5,0.6,0.0,18.0
49,Javon McCrea,UB,34,30.0,7.1,12.7,0.557,0.0,0.0,0.0,3.9,5.4,0.708,2.9,3.0,3.2,4.6,7.9,2.0,1.3,2.6,18.0
50,Rian Pearson,U of T,28,33.2,6.1,13.6,0.45299999999999996,0.2,1.0,0.214,5.4,7.4,0.7340000000000001,2.8,2.1,2.1,4.6,6.7,1.7,1.7,0.1,17.9
51,Gabe Rogers,NAU,32,34.8,6.3,16.2,0.391,3.0,8.1,0.36700000000000005,2.3,2.8,0.813,2.8,1.5,0.4,1.6,2.0,1.8,1.0,0.1,17.9
52,Shabazz Muhammad,UCLA,32,30.8,6.3,14.2,0.44299999999999995,1.2,3.3,0.377,4.0,5.6,0.711,1.6,1.7,2.7,2.5,5.2,0.8,0.7,0.1,17.9
53,D.J. Seeley,CSUF,28,32.8,5.9,12.6,0.47200000000000003,2.2,5.5,0.41200000000000003,3.8,4.6,0.8079999999999999,2.7,2.8,0.9,3.4,4.3,3.9,2.0,0.3,17.9
54,Kelly Olynyk,GU,32,26.4,6.7,10.7,0.629,0.3,0.9,0.3,4.1,5.3,0.7759999999999999,2.4,2.2,2.4,4.9,7.3,1.7,0.7,1.1,17.8
55,Adrien Coleman,BCU,34,35.8,6.9,12.7,0.539,0.2,1.0,0.22899999999999998,3.9,7.7,0.504,2.9,2.5,3.1,4.2,7.4,2.9,1.4,0.4,17.8
56,Joel Wright,TSU,34,26.8,5.7,12.4,0.45899999999999996,0.5,1.6,0.321,5.9,7.7,0.77,3.6,3.9,2.6,4.2,6.9,1.7,1.3,0.6,17.8
57,D'Angelo Harrison,STJ,27,35.0,5.7,14.6,0.39399999999999996,2.1,6.8,0.315,4.2,5.4,0.769,2.2,2.6,1.1,3.2,4.3,2.3,1.4,0.3,17.8
58,Jeremy Atkinson,UNCA,32,34.4,6.2,12.8,0.48200000000000004,0.9,2.8,0.318,4.5,5.6,0.81,2.7,2.2,2.4,4.7,7.1,2.5,1.6,0.1,17.8
59,Roberto Nelson,OSU,32,31.2,5.6,12.6,0.44299999999999995,1.8,4.4,0.397,4.8,6.3,0.767,2.3,2.3,1.1,2.2,3.3,2.4,1.0,0.3,17.8
60,Tamir Jackson,RU,31,35.2,6.3,16.3,0.387,1.5,5.6,0.27,3.5,5.1,0.696,2.9,2.6,1.4,4.6,6.0,2.5,1.4,0.1,17.7
61,Brandon Davies,BYU,36,29.2,6.4,12.2,0.522,0.1,0.4,0.35700000000000004,4.8,7.1,0.682,2.6,3.1,2.1,5.9,8.0,2.4,1.3,1.0,17.7
62,Dyami Starks,BU,31,32.1,6.2,13.8,0.45,3.1,7.5,0.408,2.2,2.5,0.848,2.2,1.9,0.6,2.3,2.8,1.6,0.5,0.2,17.7
63,Michael Lyons,AF,30,31.6,6.4,13.5,0.47200000000000003,1.7,5.4,0.321,3.2,4.4,0.722,1.9,2.0,1.3,2.6,3.9,2.3,1.0,0.1,17.7
64,Anthony Drmic,BSU,32,32.1,5.8,12.5,0.46399999999999997,2.5,6.4,0.392,3.6,4.6,0.777,2.1,3.0,0.9,3.7,4.6,2.3,0.6,0.2,17.7
65,Josh Davis,TU,35,35.7,5.9,12.0,0.49200000000000005,0.0,0.1,0.5,5.8,8.1,0.716,2.6,2.5,4.1,6.6,10.7,1.7,0.8,0.9,17.6
66,Ella Ellis,USMA,31,27.1,4.8,10.7,0.447,2.3,5.5,0.419,5.7,6.7,0.852,2.1,2.3,0.8,3.0,3.8,1.4,0.7,0.6,17.6
67,Jackson Stevenett,SUU,30,33.8,6.1,13.7,0.449,0.8,2.6,0.299,4.6,5.3,0.867,2.1,2.8,2.1,4.1,6.1,1.8,0.8,0.7,17.6
68,Elston Turner,TAMU,32,35.6,6.2,14.6,0.426,2.3,6.4,0.361,2.8,3.3,0.848,1.8,1.2,0.4,2.6,3.0,2.3,1.0,0.2,17.5
69,Seth Curry,DUKE,35,32.3,5.6,12.1,0.465,2.7,6.2,0.43799999999999994,3.5,4.3,0.809,1.2,1.7,0.6,2.0,2.5,1.5,0.9,0.2,17.5
70,Jackie Carmichael,ISU,33,30.6,6.5,12.2,0.527,0.1,0.3,0.182,4.5,6.5,0.6809999999999999,2.3,2.5,2.5,6.8,9.3,0.8,1.0,2.1,17.4
71,Murphy Burnatowski,CU,32,30.3,6.3,14.8,0.428,2.2,6.2,0.35,2.6,3.5,0.732,2.0,2.5,1.4,3.7,5.1,1.3,1.2,0.8,17.4
72,Xavier Munford,URI,29,35.4,5.8,14.7,0.39399999999999996,2.3,6.8,0.34299999999999997,3.4,4.8,0.7140000000000001,2.7,2.4,0.3,2.6,2.8,1.9,1.0,0.3,17.4
73,Alex Francis,BU,31,34.9,6.8,12.0,0.569,0.0,0.3,0.0,3.7,6.2,0.604,3.4,2.5,3.0,5.6,8.6,1.8,0.7,0.2,17.4
74,Kendrick Perry,YSU,30,35.3,5.3,12.0,0.44,1.7,4.7,0.35700000000000004,5.1,6.0,0.845,2.0,2.7,1.0,4.4,5.5,4.1,1.9,0.4,17.3
75,Torrey Craig,USCU,33,31.0,5.9,13.8,0.42700000000000005,2.4,6.5,0.364,3.1,4.4,0.715,2.7,2.1,1.9,5.0,6.9,1.9,1.0,0.8,17.2
76,Kannon Burrage,UTSA,32,35.0,5.8,15.2,0.379,1.8,5.4,0.335,3.9,5.1,0.762,2.4,1.9,1.7,3.2,4.9,1.3,0.9,0.1,17.2
77,Ramon Galloway,LU,34,33.3,5.7,13.6,0.419,2.8,6.7,0.41200000000000003,3.1,3.7,0.8270000000000001,3.1,2.4,0.7,3.9,4.6,3.7,1.9,0.5,17.2
78,Billy Baron,CAN,34,34.8,5.6,12.7,0.439,1.9,5.1,0.382,4.1,5.0,0.8240000000000001,2.8,1.3,0.6,3.5,4.1,5.0,1.0,0.0,17.2
79,Travis Betran,APSU,31,34.5,5.7,13.4,0.43,2.7,6.6,0.41200000000000003,3.0,3.5,0.8440000000000001,2.6,1.6,0.5,1.8,2.2,2.7,1.3,0.3,17.2
80,Damion Lee,DREX,27,33.0,5.6,13.3,0.425,2.3,6.4,0.36,3.6,4.3,0.8290000000000001,1.9,2.9,1.3,3.9,5.1,1.8,0.8,0.1,17.1
81,Kyle Barone,U of I,30,34.0,5.9,10.0,0.595,0.0,0.0,0.0,5.3,6.7,0.782,1.9,2.3,3.3,6.4,9.7,1.8,0.3,1.2,17.1
82,Alan Williams,UCSB,28,28.3,6.2,13.2,0.469,0.0,0.0,0.0,4.7,6.5,0.7240000000000001,2.4,3.2,4.1,6.6,10.7,0.9,1.0,2.3,17.1
83,Jerrelle Benimon,TU,31,36.0,6.1,11.4,0.5329999999999999,0.6,1.6,0.408,4.3,6.6,0.654,3.9,2.7,3.3,7.8,11.1,2.5,0.7,1.9,17.1
84,Mason Plumlee,DUKE,36,34.7,6.1,10.2,0.599,0.0,0.0,0.0,4.8,7.1,0.6809999999999999,2.9,2.6,2.7,7.2,10.0,1.9,1.0,1.5,17.1
85,Shabazz Napier,UConn,28,37.2,5.2,11.8,0.441,2.4,6.1,0.39799999999999996,4.2,5.1,0.8190000000000001,2.4,2.1,0.5,3.9,4.4,4.6,2.0,0.1,17.1
86,Keith Rendleman,UNCW,30,33.9,6.2,11.6,0.539,0.3,0.7,0.381,4.3,7.3,0.5920000000000001,2.1,3.3,4.2,6.3,10.5,0.7,1.8,1.6,17.0
87,R.J. Hunter,GSU,31,33.5,5.6,12.9,0.439,2.4,6.5,0.365,3.4,4.3,0.7759999999999999,1.7,1.7,1.0,4.1,5.1,1.8,1.7,0.8,17.0
88,Sean Kilpatrick,UC,34,34.4,5.7,14.4,0.39799999999999996,2.4,7.9,0.307,3.1,4.3,0.738,2.0,1.2,1.4,3.9,5.2,1.9,1.2,0.2,17.0
89,Jamaal Franklin,SDSU,33,33.1,5.1,12.4,0.413,1.3,4.5,0.28,5.5,6.9,0.7859999999999999,3.4,2.6,1.7,7.8,9.5,3.3,1.6,0.8,17.0
90,Omar Strong,TSU,31,35.5,5.3,13.8,0.384,3.9,10.6,0.365,2.5,3.0,0.848,2.2,2.1,0.6,2.8,3.4,2.1,0.9,0.0,17.0
91,TaShawn Thomas,U of H,33,32.5,7.1,12.8,0.552,0.0,0.3,0.111,2.7,4.3,0.638,2.1,2.4,3.0,6.8,9.8,2.4,1.0,1.7,16.9
92,Rotnei Clarke,BU,33,33.3,5.5,13.5,0.41200000000000003,3.5,8.5,0.408,2.4,2.7,0.8859999999999999,2.8,1.6,0.4,2.4,2.8,2.7,0.7,0.0,16.9
93,Chris Flores,NJIT,29,33.3,5.5,14.1,0.39,2.4,6.9,0.348,3.6,4.7,0.763,2.8,2.5,0.9,3.0,3.9,2.9,2.4,0.2,16.9
94,C.J. Wilcox,UW,34,34.8,5.9,14.1,0.419,2.2,6.0,0.366,2.7,3.4,0.816,1.9,2.1,1.2,3.1,4.3,1.9,1.1,1.0,16.8
95,Chavaughn Lewis,MAR,31,35.1,6.1,14.6,0.419,0.8,2.4,0.33799999999999997,3.7,5.9,0.626,3.5,2.6,1.5,4.2,5.7,2.7,2.0,0.5,16.7
96,Brandon Young,DEP,32,31.5,5.6,12.8,0.43799999999999994,1.0,3.1,0.313,4.5,6.1,0.742,2.7,1.7,0.8,2.5,3.3,4.6,1.5,0.2,16.7
97,Malik Story,UNR,31,33.2,5.6,13.7,0.40700000000000003,2.7,7.5,0.358,2.9,3.9,0.742,2.4,2.7,0.2,3.2,3.4,2.2,1.2,0.1,16.7
98,Sherrod Wright,GMU,38,32.3,5.3,11.4,0.467,1.2,3.5,0.35100000000000003,4.8,6.1,0.777,2.6,1.9,1.7,3.2,4.9,1.5,1.0,0.3,16.7
99,Jordan Reed,BU,28,35.2,5.9,15.1,0.391,0.3,1.9,0.154,4.6,6.9,0.665,3.4,2.3,2.9,6.6,9.5,1.4,1.0,0.6,16.7
100,Justin Simmons,UNO,31,28.4,6.3,13.4,0.473,1.4,3.5,0.402,2.6,3.4,0.7809999999999999,3.0,1.4,0.8,3.2,4.0,2.1,1.2,0.6,16.7
101,Justin Edwards,UM,29,32.7,6.0,13.8,0.43799999999999994,0.9,3.4,0.273,3.7,5.4,0.684,4.1,2.9,1.7,3.4,5.2,3.4,1.9,0.4,16.7
102,Sean Armand,IC,34,36.3,5.6,12.8,0.435,3.3,8.1,0.409,2.2,2.9,0.768,2.0,3.0,1.3,3.8,5.1,3.0,1.2,0.5,16.6
103,Brandon Paul,U of I,36,32.1,5.1,12.8,0.401,2.2,6.7,0.325,4.2,5.7,0.738,2.7,2.4,0.6,3.8,4.4,2.7,1.2,0.6,16.6
104,Jauwan Scaife,BSU,30,33.1,4.8,12.2,0.395,2.3,7.0,0.332,4.6,5.8,0.7929999999999999,2.4,1.9,0.5,2.1,2.6,2.6,1.0,0.2,16.6
105,Cleveland Melvin,DEP,32,31.1,6.8,14.1,0.479,0.5,1.6,0.294,2.6,3.9,0.677,2.2,1.8,2.5,4.2,6.8,0.8,1.2,0.8,16.6
106,Juan'ya Green,NU,33,37.9,5.3,13.3,0.402,1.7,5.1,0.331,4.2,5.2,0.807,2.7,1.7,0.7,3.3,4.0,4.9,1.9,0.4,16.5
107,James Ennis,LBSU,33,33.1,5.5,11.2,0.491,1.7,4.7,0.35700000000000004,3.8,4.6,0.8340000000000001,3.0,2.3,2.0,4.7,6.7,2.1,1.8,1.3,16.5
108,Cody Zeller,IU,36,29.5,5.5,9.8,0.562,0.0,0.1,0.0,5.4,7.2,0.757,2.2,2.2,2.8,5.2,8.0,1.3,1.0,1.2,16.5
109,Markeith Cummings,KENN,27,33.0,5.9,13.0,0.45399999999999996,0.8,2.7,0.306,3.9,5.5,0.7090000000000001,2.6,3.2,1.7,2.6,4.4,1.4,1.0,0.1,16.5
110,Fuquan Edwin,SHU,33,32.3,5.8,13.1,0.441,1.9,4.6,0.41200000000000003,3.0,4.5,0.6759999999999999,2.5,3.1,1.4,4.4,5.8,1.9,2.4,0.5,16.5
111,John Brown,HP,28,25.9,6.4,12.4,0.519,0.0,0.0,0.0,3.6,5.4,0.662,1.3,2.6,3.0,3.1,6.1,0.7,1.7,1.2,16.4
112,Dylon Cormier,L-MD,34,35.1,5.3,12.8,0.41200000000000003,0.8,3.0,0.272,5.1,6.8,0.741,1.8,1.9,2.2,2.4,4.6,2.5,1.8,0.3,16.4
113,Tarvin Gaines,JSU,27,31.7,5.1,10.9,0.474,1.1,3.4,0.319,5.0,6.0,0.833,1.5,2.8,1.7,3.5,5.2,0.9,1.0,0.7,16.4
114,Deonte Burton,UNR,31,34.1,5.1,11.4,0.449,1.1,3.6,0.301,4.9,6.9,0.718,2.4,2.0,0.6,1.8,2.4,3.6,1.4,0.5,16.3
115,Joe Harris,UVA,35,32.5,5.5,11.7,0.46799999999999997,2.2,5.2,0.425,3.2,4.3,0.74,2.0,2.3,0.9,3.2,4.0,2.2,0.9,0.5,16.3
116,Derrick Marks,BSU,31,30.1,5.5,11.7,0.466,0.7,1.7,0.423,4.6,5.5,0.8370000000000001,3.4,3.0,0.6,3.2,3.8,3.9,1.8,0.5,16.3
117,D.J. Newbill,PSU,31,36.5,5.6,13.9,0.405,0.6,2.4,0.267,4.3,6.3,0.684,3.9,2.9,1.5,3.5,5.0,4.0,1.2,0.3,16.3
118,Ian Hummer,PRIN,28,34.0,6.1,11.8,0.517,0.2,0.9,0.292,3.8,5.2,0.721,2.8,2.3,1.8,4.5,6.4,4.1,1.3,0.8,16.2
119,Parker Smith,UNF,32,32.3,5.0,11.7,0.42700000000000005,3.6,8.4,0.433,2.6,3.0,0.875,2.1,1.5,0.3,3.1,3.4,1.6,0.6,0.1,16.2
120,Myles Taylor,UTM,29,27.8,5.4,11.6,0.47,0.3,1.1,0.32299999999999995,5.0,6.7,0.747,2.1,3.8,2.7,4.5,7.2,0.7,0.9,0.5,16.2
121,Wesley Saunders,HAR,30,37.3,5.4,10.4,0.524,0.3,0.7,0.5,5.0,6.9,0.7290000000000001,3.0,2.3,0.9,3.3,4.2,3.5,1.8,0.4,16.2
122,Chris Evans,KSU,35,32.7,5.4,11.3,0.47700000000000004,1.1,3.5,0.317,4.3,5.8,0.73,2.7,2.5,2.3,5.4,7.7,2.1,1.9,0.7,16.2
123,Otto Porter,GU,31,35.4,5.4,11.3,0.479,1.4,3.3,0.42200000000000004,3.9,5.1,0.777,1.5,2.0,1.8,5.7,7.5,2.7,1.8,0.9,16.2
124,Anthony Bennett,UNLV,35,27.1,5.8,10.8,0.5329999999999999,1.0,2.7,0.375,3.5,5.1,0.701,1.9,2.3,2.5,5.7,8.1,1.0,0.7,1.2,16.1
125,Joel Smith,NU,31,34.9,5.2,10.7,0.485,2.7,6.2,0.43,3.0,3.5,0.862,2.4,2.4,0.7,3.2,3.9,2.8,1.0,0.3,16.1
126,Elijah Pittman,MU,32,32.2,5.2,10.8,0.484,2.0,5.5,0.371,3.6,5.1,0.7040000000000001,2.4,2.2,1.6,2.7,4.2,1.6,0.8,0.8,16.1
127,C.J. Garner,LIU,32,35.0,5.6,11.2,0.503,0.8,1.9,0.44299999999999995,4.0,5.5,0.726,2.1,1.6,1.3,2.8,4.1,2.5,1.6,0.3,16.1
128,Derick Beltran,SUBR,33,34.8,5.2,13.0,0.4,2.4,7.1,0.342,3.2,4.1,0.7929999999999999,1.7,1.5,0.4,4.0,4.4,1.5,1.3,0.5,16.0
129,Dwayne Davis,USM,34,30.1,5.7,11.6,0.489,1.7,4.2,0.413,2.9,3.7,0.787,3.4,2.6,0.6,3.9,4.5,2.6,1.1,0.2,16.0
130,Isaiah Sykes,UCF,31,34.8,5.9,12.8,0.457,0.5,1.6,0.32,3.7,6.1,0.617,3.5,2.4,2.6,4.9,7.5,4.5,2.3,0.5,16.0
131,Jarvis Jones,ETSU,25,36.8,5.9,15.1,0.39299999999999996,1.7,6.0,0.289,2.4,3.3,0.7440000000000001,2.8,2.0,0.4,2.4,2.8,2.6,1.8,0.1,16.0
132,Romero Osby,OU,32,28.4,5.4,10.3,0.526,0.3,0.5,0.529,4.8,6.1,0.794,1.3,2.4,2.1,5.0,7.0,1.2,0.7,0.8,16.0
133,Saah Nimley,CSU,30,33.2,5.0,13.8,0.364,2.6,7.8,0.32799999999999996,3.3,4.4,0.7559999999999999,2.8,2.2,1.0,4.3,5.3,5.0,1.3,0.1,15.9
134,Stephon Carter,CSUB,30,31.8,5.6,11.7,0.48,0.1,0.5,0.125,4.6,6.5,0.711,3.1,2.6,1.4,3.8,5.2,2.7,2.3,0.3,15.9
135,Ben McLemore,KU,37,32.2,5.4,10.8,0.495,2.0,4.7,0.42,3.2,3.7,0.87,2.1,1.9,1.3,3.9,5.2,2.0,1.0,0.7,15.9
136,Elfrid Payton,LA,33,35.5,5.7,11.9,0.475,0.5,1.5,0.32,4.1,6.4,0.643,3.4,2.3,1.4,4.2,5.6,5.5,2.4,0.6,15.9
137,Jarvis Garner,UCA,28,30.1,5.6,13.4,0.41700000000000004,1.9,5.5,0.342,2.8,3.9,0.725,2.4,2.4,1.4,5.6,7.0,1.3,1.1,0.4,15.9
138,Keifer Sykes,UWGB,34,34.6,5.1,11.8,0.435,0.9,2.1,0.423,4.7,5.8,0.8109999999999999,2.5,2.5,0.5,2.7,3.3,4.3,1.1,0.1,15.9
139,Kellen Thornton,TSU,33,31.1,6.4,11.9,0.537,0.6,1.9,0.32799999999999996,2.4,3.4,0.708,2.3,3.2,2.9,5.2,8.1,1.1,0.9,0.7,15.8
140,Amos Olatayo,ULM,23,30.8,5.9,12.8,0.45899999999999996,1.0,3.7,0.282,3.0,5.2,0.588,2.2,2.3,2.0,3.8,5.8,0.9,1.4,0.4,15.8
141,Matt Dellavedova,SMC,35,36.4,4.9,12.0,0.40399999999999997,2.5,6.4,0.382,3.6,4.3,0.852,2.8,1.7,0.7,2.7,3.4,6.4,1.1,0.1,15.8
142,Sammy Yeager,CSUF,25,31.7,5.8,12.4,0.47100000000000003,2.6,5.9,0.446,1.5,2.0,0.725,2.3,2.6,1.0,3.4,4.4,2.2,0.8,0.4,15.8
143,Christian Standhardinger,UH,32,30.1,5.8,11.3,0.51,0.5,1.4,0.33299999999999996,3.8,5.9,0.644,1.9,2.2,2.8,5.1,7.9,1.3,1.4,0.5,15.8
